Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1465.00,1498.40,1465.00,1483.05,23.45,1.61,1857.45,1255.65,-18.96,-1.26,31-DEC-2999,-
ADANIENT,148.50,149.95,147.25,148.30,-0.05,-0.03,236.65,100.85,-25.18,-6.11,31-DEC-2999,-
ADANIPORTS,375.00,386.00,375.00,385.00,10.55,2.82,452.35,294.10,-8.46,3.66,31-DEC-2999,-
ADANIPOWER,49.70,51.30,49.70,49.95,0.40,0.81,58.35,15.15,13.01,-5.58,31-DEC-2999,-
AJANTPHARM,1176.10,1183.55,1155.35,1161.40,-13.05,-1.11,1595.00,895.85,-22.66,4.52,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,44.80,44.95,43.70,43.90,-0.55,-1.24,74.00,33.15,-39.07,-4.15,31-DEC-2999,-
AMARAJABAT,764.90,771.35,755.80,765.30,2.75,0.36,908.45,683.05,-11.44,3.76,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,215.45,217.50,214.85,216.60,1.75,0.81,280.00,188.35,-21.79,-0.98,31-DEC-2999,-
APOLLOHOSP,1323.35,1334.90,1317.20,1326.75,4.15,0.31,1334.90,910.10,12.49,9.01,31-DEC-2999,-
APOLLOTYRE,224.00,225.50,222.60,223.45,0.05,0.02,307.25,192.05,-19.82,-4.83,31-DEC-2999,-
ARVIND,95.40,95.60,94.05,95.40,0.35,0.37,472.60,90.25,-79.44,-3.59,28-NOV-2018,DEMERGER
ASHOKLEY,93.50,94.45,93.25,93.75,0.25,0.27,167.50,92.45,-25.65,-11.56,31-DEC-2999,-
ASIANPAINT,1388.60,1414.45,1388.60,1407.95,19.35,1.39,1490.60,1090.10,16.93,5.40,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,774.00,788.95,771.10,786.55,16.35,2.12,830.45,527.00,19.54,5.49,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,661.30,664.25,655.05,660.50,1.30,0.20,677.95,481.25,17.83,7.02,31-DEC-2999,-
BAJAJ-AUTO,2705.00,2734.80,2705.00,2725.00,25.85,0.96,3468.35,2420.00,-13.93,-4.08,31-DEC-2999,-
BAJAJFINSV,6385.00,6524.00,6380.00,6493.00,124.20,1.95,7200.00,4500.00,29.59,6.66,31-DEC-2999,-
BAJFINANCE,2551.00,2613.00,2551.00,2599.35,54.55,2.14,2994.00,1511.20,49.55,5.05,31-DEC-2999,-
BALKRISIND,881.00,889.50,864.00,870.00,-10.40,-1.18,1453.55,854.00,-25.24,-6.60,14-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,121.30,122.15,120.75,121.30,0.35,0.29,179.70,91.00,-26.22,8.50,31-DEC-2999,-
BANKINDIA,104.60,104.85,103.05,103.85,-0.15,-0.14,183.25,73.20,-36.05,17.41,31-DEC-2999,-
BATAINDIA,1162.50,1177.75,1160.00,1166.65,4.15,0.36,1177.75,653.10,56.36,6.80,31-DEC-2999,-
BEL,92.00,92.15,89.75,90.25,-1.35,-1.47,180.00,74.25,-49.47,7.76,31-DEC-2999,-
BEML,881.40,913.90,880.00,909.20,33.20,3.79,1596.00,521.25,-42.29,7.42,31-DEC-2999,-
BERGEPAINT,326.90,327.55,324.75,325.60,1.30,0.40,349.90,232.30,22.96,0.79,31-DEC-2999,-
BHARATFIN,945.00,953.00,943.25,947.95,6.50,0.69,1234.80,823.75,-7.46,-8.44,31-DEC-2999,-
BHARATFORG,478.50,488.60,474.00,486.70,10.20,2.14,798.00,469.40,-33.40,-7.14,15-NOV-2018,INTERIM DIVIDEND RS  - RS 2.50 PER SHARE
