Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1608.90,1614.85,1584.00,1588.95,-7.55,-0.47,1769.05,1255.65,20.70,-0.27,31-DEC-2999,-
ADANIENT,152.00,155.50,147.00,150.10,-1.25,-0.83,236.65,100.85,19.70,24.15,31-DEC-2999,-
ADANIPORTS,424.10,429.50,420.60,425.60,0.40,0.09,430.60,292.10,11.99,15.09,31-DEC-2999,-
ADANIPOWER,47.55,48.35,46.35,47.55,0.20,0.42,58.35,15.15,146.37,14.99,31-DEC-2999,-
AJANTPHARM,1006.80,1030.00,1001.70,1020.10,18.45,1.84,1294.00,900.10,10.05,-3.58,31-DEC-2999,-
ALBK,42.05,42.30,39.80,40.60,-0.95,-2.29,59.00,33.15,-7.20,-8.66,31-DEC-2999,-
AMARAJABAT,621.00,634.50,619.90,633.30,14.75,2.38,908.45,603.00,-18.68,-0.42,31-DEC-2999,-
AMBUJACEM,222.45,225.00,221.75,223.00,0.75,0.34,245.40,188.35,8.25,4.52,31-DEC-2999,-
APOLLOHOSP,1400.00,1402.50,1368.25,1386.05,-12.15,-0.87,1406.00,910.10,42.78,18.44,31-DEC-2999,-
APOLLOTYRE,193.00,195.00,190.80,194.70,2.50,1.30,299.50,174.00,-29.44,1.54,31-DEC-2999,-
ARVIND,72.35,73.20,71.05,72.75,0.40,0.55,438.70,70.15,-82.01,-6.97,31-DEC-2999,-
ASHOKLEY,91.45,91.60,89.25,90.90,0.90,1.00,150.45,77.60,-38.50,5.76,31-DEC-2999,-
ASIANPAINT,1429.00,1442.00,1418.50,1422.60,4.25,0.30,1529.85,1118.00,10.21,2.66,31-DEC-2999,-
AUROPHARMA,622.35,629.50,616.45,628.00,8.60,1.39,838.00,541.05,14.65,-17.93,31-DEC-2999,-
AXISBANK,807.40,816.75,807.40,815.00,11.00,1.37,827.75,498.75,50.26,10.81,31-DEC-2999,-
BAJAJ-AUTO,2976.00,2999.00,2963.60,2986.20,24.80,0.84,3194.95,2420.00,3.38,0.96,31-DEC-2999,-
BAJAJFINSV,8260.00,8360.00,8226.70,8290.00,87.65,1.07,8388.00,4955.00,37.84,12.85,31-DEC-2999,-
BAJFINANCE,3546.95,3557.75,3506.00,3518.00,8.55,0.24,3557.75,1912.20,62.16,20.43,31-DEC-2999,-
BALKRISIND,790.00,796.00,772.00,793.05,5.50,0.70,1453.55,744.00,-28.28,-4.14,31-DEC-2999,-
BANKBARODA,123.30,124.60,117.30,119.00,-2.30,-1.90,157.50,91.00,-9.44,7.26,31-DEC-2999,-
BANKINDIA,90.55,91.80,86.55,87.25,-2.50,-2.79,110.15,73.20,-11.47,3.99,31-DEC-2999,-
BATAINDIA,1375.00,1424.95,1374.75,1420.00,40.90,2.97,1479.95,752.10,85.92,5.35,31-DEC-2999,-
