Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1680.00,1711.50,1677.00,1705.80,32.45,1.94,1723.40,1255.65,8.20,10.13,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,142.20,145.35,142.20,142.60,-0.35,-0.24,236.65,100.85,1.31,-0.90,31-DEC-2999,-
ADANIPORTS,387.05,396.55,386.10,395.50,8.45,2.18,415.65,292.10,2.06,7.18,31-DEC-2999,-
ADANIPOWER,54.50,55.10,53.75,54.10,-0.50,-0.92,58.35,15.15,109.69,8.53,31-DEC-2999,-
AJANTPHARM,1031.00,1050.00,1028.05,1035.00,7.85,0.76,1417.45,895.85,-25.48,1.79,11-FEB-2019,BUY BACK
ALBK,54.10,54.20,51.50,52.10,-1.60,-2.98,59.00,33.15,0.48,-6.55,31-DEC-2999,-
AMARAJABAT,705.00,712.30,700.70,705.20,1.40,0.20,908.45,650.00,-14.36,-3.92,31-DEC-2999,-
AMBUJACEM,228.40,233.00,227.65,231.00,3.55,1.56,252.75,188.35,-4.41,2.01,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1271.25,1294.90,1271.05,1275.00,3.60,0.28,1387.25,910.10,16.57,13.87,31-DEC-2999,-
APOLLOTYRE,218.20,219.45,215.20,216.20,-1.80,-0.83,307.25,192.05,-27.95,-0.80,31-DEC-2999,-
ARVIND,88.45,91.35,87.95,90.10,2.10,2.39,444.45,72.80,-78.83,-2.07,31-DEC-2999,-
ASHOKLEY,96.10,97.75,95.60,96.50,0.75,0.78,167.50,77.60,-36.09,4.44,31-DEC-2999,-
ASIANPAINT,1442.75,1464.90,1440.25,1460.00,28.45,1.99,1529.85,1118.00,23.85,1.00,31-DEC-2999,-
AUROPHARMA,781.30,786.50,774.00,783.55,5.95,0.77,830.45,527.00,25.45,0.80,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
