Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1595.00,1614.95,1592.40,1601.00,4.65,0.29,1723.40,1255.65,6.05,-3.22,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,121.00,122.30,119.25,119.95,-0.15,-0.12,236.65,100.85,-7.05,-17.84,31-DEC-2999,-
ADANIPORTS,363.90,378.70,363.90,370.00,6.10,1.68,415.30,292.10,-10.49,-2.81,31-DEC-2999,-
ADANIPOWER,41.15,42.30,40.85,41.30,0.35,0.85,58.35,15.15,68.23,-17.65,31-DEC-2999,-
AJANTPHARM,1070.95,1082.00,1056.05,1068.95,4.55,0.43,1294.00,895.85,-5.90,4.68,11-FEB-2019,BUY BACK
ALBK,45.25,45.80,43.80,43.90,-0.60,-1.35,59.00,33.15,-7.38,-17.56,31-DEC-2999,-
AMARAJABAT,635.50,645.55,633.20,635.00,-0.55,-0.09,908.45,625.25,-28.53,-5.98,31-DEC-2999,-
AMBUJACEM,213.95,215.90,213.10,214.10,0.15,0.07,245.40,188.35,-4.70,-5.75,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1176.15,1196.50,1167.65,1192.05,22.45,1.92,1387.25,910.10,14.02,-5.36,31-DEC-2999,-
APOLLOTYRE,184.90,191.80,183.45,190.80,5.50,2.97,299.50,182.20,-33.43,-11.67,31-DEC-2999,-
ARVIND,77.05,78.30,76.30,77.10,0.20,0.26,444.45,72.80,-82.41,-12.63,31-DEC-2999,-
ASHOKLEY,84.85,86.25,84.85,85.80,0.95,1.12,165.65,77.60,-47.07,-6.43,31-DEC-2999,-
ASIANPAINT,1314.10,1350.00,1314.10,1345.00,-9.20,-0.68,1529.85,1118.00,10.02,-6.91,31-DEC-2999,-
AUROPHARMA,756.95,762.65,743.25,744.20,-12.45,-1.65,838.00,527.00,22.14,-5.31,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,734.40,738.50,729.50,732.55,1.55,0.21,787.65,498.75,33.56,-4.04,31-DEC-2999,-
BAJAJ-AUTO,2980.50,3008.00,2954.35,2970.05,-12.85,-0.43,3194.95,2420.00,3.41,1.55,31-DEC-2999,-
BAJAJFINSV,7495.00,7528.95,7351.00,7399.00,-68.30,-0.91,7747.20,4955.00,38.31,0.27,31-DEC-2999,-
BAJFINANCE,2970.10,2996.00,2900.00,2922.00,-49.35,-1.66,3165.00,1818.00,58.02,-2.88,31-DEC-2999,-
BALKRISIND,841.85,848.50,835.00,843.00,5.35,0.64,1453.55,744.00,-31.47,-13.41,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,112.30,114.95,110.75,113.20,1.85,1.66,157.50,91.00,-21.55,-14.27,31-DEC-2999,-
