Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1392.00,1398.00,1382.00,1391.65,9.15,0.66,1678.90,1255.65,-15.16,-2.63,31-DEC-2999,-
ADANIENT,119.80,121.00,117.90,119.05,-1.00,-0.83,236.65,100.85,-39.87,-18.43,31-DEC-2999,-
ADANIPORTS,352.10,359.25,350.80,355.05,0.30,0.08,417.00,292.10,-10.09,-10.39,31-DEC-2999,-
ADANIPOWER,40.25,40.95,38.85,39.15,-0.40,-1.01,58.35,15.15,24.88,-21.39,31-DEC-2999,-
AJANTPHARM,977.80,1005.65,972.00,991.50,20.85,2.15,1457.75,895.85,-25.10,-13.43,11-FEB-2019,BUY BACK
ALBK,48.60,48.60,45.15,46.55,2.35,5.32,55.80,33.15,-9.96,9.14,31-DEC-2999,-
AMARAJABAT,720.35,740.00,713.55,737.00,12.70,1.75,908.45,683.05,-8.61,-5.11,31-DEC-2999,-
AMBUJACEM,206.90,210.50,205.50,209.55,2.75,1.33,269.70,188.35,-20.53,-1.30,31-DEC-2999,-
APOLLOHOSP,1135.00,1158.00,1127.00,1156.00,26.40,2.34,1387.25,910.10,-3.61,-12.82,31-DEC-2999,-
APOLLOTYRE,209.95,211.50,207.00,209.20,0.10,0.05,307.25,192.05,-20.97,-3.42,31-DEC-2999,-
ARVIND,76.60,77.95,76.10,77.50,0.85,1.11,444.45,75.30,-80.44,-16.08,28-NOV-2018,DEMERGER
ASHOKLEY,81.50,81.65,80.20,81.15,0.20,0.25,167.50,77.60,-39.17,-10.43,31-DEC-2999,-
ASIANPAINT,1399.00,1407.85,1390.30,1397.00,0.10,0.01,1490.60,1092.15,24.02,-1.76,31-DEC-2999,-
AUROPHARMA,723.00,732.90,720.20,730.00,7.20,1.00,830.45,527.00,27.00,-5.95,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,700.50,706.50,695.10,697.00,-3.35,-0.48,734.50,481.25,31.09,5.56,31-DEC-2999,-
BAJAJ-AUTO,2770.00,2829.90,2751.70,2825.00,50.30,1.81,3194.95,2420.00,-7.37,5.23,31-DEC-2999,-
BAJAJFINSV,6040.00,6220.00,5982.00,6191.05,192.60,3.21,7200.00,4800.00,23.47,-3.03,31-DEC-2999,-
BAJFINANCE,2610.00,2660.00,2593.05,2652.55,46.40,1.78,2994.00,1576.45,61.86,2.25,31-DEC-2999,-
BALKRISIND,827.00,839.70,820.00,836.35,9.30,1.12,1453.55,744.00,-24.35,-3.69,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,104.50,104.55,102.50,103.05,0.10,0.10,157.50,91.00,-28.83,-11.51,31-DEC-2999,-
BANKINDIA,85.10,85.80,82.95,83.05,1.20,1.47,132.85,73.20,-35.87,-17.49,31-DEC-2999,-
BATAINDIA,1268.00,1285.50,1265.05,1285.05,15.85,1.25,1288.80,673.90,80.60,11.98,31-DEC-2999,-
BEL,77.20,77.95,76.05,77.50,0.00,0.00,157.95,72.50,-49.59,-10.40,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,773.90,791.30,773.90,789.20,15.30,1.98,1418.55,521.25,-35.44,-11.24,31-DEC-2999,-
BERGEPAINT,294.50,297.90,292.70,294.35,-0.40,-0.14,349.90,237.00,21.43,-8.62,31-DEC-2999,-
BHARATFIN,924.00,935.35,912.20,921.95,-11.05,-1.18,1234.80,823.75,-6.75,-3.06,31-DEC-2999,-
BHARATFORG,476.00,482.85,469.60,480.85,7.30,1.54,798.00,456.10,-34.91,0.46,31-DEC-2999,-
BHARTIARTL,305.90,311.00,303.00,310.05,1.05,0.34,436.60,276.85,-25.84,-0.42,31-DEC-2999,-
BHEL,63.00,63.10,62.35,63.10,0.35,0.56,94.70,56.20,-32.19,-11.06,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,620.20,624.90,617.40,621.00,1.60,0.26,718.00,543.30,8.48,-6.33,31-DEC-2999,-
BOSCHLTD,18270.00,18294.50,17930.30,17956.80,-218.85,-1.20,22400.00,16975.00,-7.43,-5.72,20-DEC-2018,BUYBACK
BPCL,328.00,337.65,326.25,337.00,6.90,2.09,468.40,238.55,-25.62,-4.14,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,2943.95,3018.00,2935.00,3011.05,88.75,3.04,3467.18,2362.50,-36.40,-4.36,29-NOV-2018,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO Re 1/- PER SHARE
CADILAHC,314.95,315.00,310.70,312.50,-0.70,-0.22,432.50,305.95,-23.60,-9.32,31-DEC-2999,-
CANBK,225.00,225.00,220.35,221.00,2.45,1.12,316.60,204.75,-29.00,-17.54,31-DEC-2999,-
CANFINHOME,250.60,277.05,250.00,271.90,18.60,7.34,557.50,216.50,-46.85,2.89,31-DEC-2999,-
CASTROLIND,151.00,153.75,150.20,151.70,1.50,1.00,213.95,134.95,-20.20,-8.64,31-DEC-2999,-
CEATLTD,1062.80,1080.00,1054.40,1057.85,0.25,0.02,1665.90,985.85,-33.93,-13.74,31-DEC-2999,-
CENTURYTEX,737.00,772.35,737.00,772.00,30.95,4.18,1274.00,705.50,-35.51,-12.83,31-DEC-2999,-
CESC,673.10,686.00,664.95,668.45,-4.35,-0.65,1091.70,642.00,-31.82,-2.14,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,29.85,31.95,29.65,31.20,0.95,3.14,84.95,20.25,-62.04,-26.15,31-DEC-2999,-
CHENNPETRO,207.70,218.50,205.85,217.25,10.65,5.15,382.60,196.80,-40.40,-17.68,31-DEC-2999,-
CHOLAFIN,1186.70,1200.00,1166.30,1174.00,-9.25,-0.78,1760.05,1038.00,-11.91,0.30,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,542.85,547.90,540.50,546.00,4.90,0.91,678.45,483.75,-9.52,7.22,31-DEC-2999,-
COALINDIA,215.05,215.70,213.20,213.80,-1.15,-0.54,316.95,211.40,-31.12,-6.64,14-FEB-2019,BUY BACK
COLPAL,1250.00,1250.95,1236.65,1240.00,-5.15,-0.41,1354.80,1018.30,16.13,-5.58,31-DEC-2999,-
CONCOR,491.90,492.45,479.60,482.85,-9.05,-1.84,569.48,433.60,-62.58,-27.39,04-FEB-2019,BONUS 1:4
CUMMINSIND,680.00,702.70,674.15,692.95,16.50,2.44,884.20,613.20,-18.48,-17.39,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,426.00,428.75,423.10,427.40,2.70,0.64,490.65,311.95,25.45,-0.18,31-DEC-2999,-
DCBBANK,173.75,175.55,173.00,175.25,2.25,1.30,204.60,139.85,6.24,-4.10,31-DEC-2999,-
DHFL,131.45,141.75,131.45,137.70,7.35,5.64,691.50,96.80,-74.74,-34.99,31-DEC-2999,-
DISHTV,35.50,37.35,34.70,36.75,2.20,6.37,82.35,19.10,-49.55,5.76,31-DEC-2999,-
DIVISLAB,1553.10,1560.65,1540.00,1546.50,-14.05,-0.90,1700.00,980.50,52.53,3.29,31-DEC-2999,-
DLF,163.00,166.90,162.10,166.25,3.25,1.99,230.00,142.00,-26.14,-6.21,31-DEC-2999,-
DRREDDY,2550.00,2606.00,2519.85,2604.05,78.90,3.12,2878.00,1872.95,20.35,0.16,31-DEC-2999,-
EICHERMOT,20450.00,20634.70,20250.00,20447.95,-80.60,-0.39,32236.70,18800.00,-24.03,2.10,31-DEC-2999,-
ENGINERSIN,106.25,107.90,105.50,106.95,0.75,0.71,177.30,100.15,-36.03,-7.56,15-FEB-2019,INTERIM DIVIDEND - RS 3.25 PER SHARE
EQUITAS,111.80,115.45,111.55,114.60,3.35,3.01,173.65,77.85,-20.28,-3.05,31-DEC-2999,-
ESCORTS,657.00,664.75,652.60,655.00,-3.95,-0.60,1017.70,541.00,-23.17,-10.67,31-DEC-2999,-
EXIDEIND,207.00,216.40,206.40,215.25,8.85,4.29,304.70,194.30,2.04,-11.80,31-DEC-2999,-
FEDERALBNK,80.00,80.35,79.05,79.65,0.00,0.00,105.00,67.05,-13.28,-10.20,31-DEC-2999,-
GAIL,332.00,336.60,324.05,331.55,1.85,0.56,399.40,295.25,-28.72,1.14,12-FEB-2019,INTERIM DIVIDEND - RS 6.25 PER SHARE
GLENMARK,591.00,591.75,581.20,586.65,-0.30,-0.05,711.90,493.50,11.97,-9.20,31-DEC-2999,-
GMRINFRA,15.65,16.25,15.50,16.20,0.55,3.51,21.50,12.95,-8.22,0.93,31-DEC-2999,-
GODFRYPHLP,874.35,898.55,871.00,895.40,21.20,2.43,998.00,640.25,3.17,-6.37,31-DEC-2999,-
GODREJCP,675.85,676.70,659.75,664.00,-12.35,-1.83,978.67,634.00,-37.04,-15.34,05-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GODREJIND,484.30,486.95,473.00,474.60,-8.10,-1.68,657.60,434.50,-12.78,-9.54,31-DEC-2999,-
GRASIM,726.30,751.65,725.05,747.85,17.15,2.35,1201.65,689.10,-33.15,-8.31,31-DEC-2999,-
GSFC,90.30,91.55,90.00,90.70,0.70,0.78,137.60,85.50,-30.50,-16.02,31-DEC-2999,-
HAVELLS,698.50,702.95,691.10,696.70,1.55,0.22,754.25,483.65,36.97,2.80,31-DEC-2999,-
HCLTECH,1060.00,1061.50,1042.60,1053.90,-4.05,-0.38,1125.05,880.05,16.14,9.13,05-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,1871.00,1894.70,1865.10,1890.45,19.95,1.07,2052.95,1644.50,4.34,-5.69,31-DEC-2999,-
HDFCBANK,2101.70,2119.95,2093.60,2115.70,7.35,0.35,2220.00,1828.50,13.55,-1.51,31-DEC-2999,-
