Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1581.10,1599.00,1568.00,1578.50,-2.80,-0.18,1769.05,1262.00,20.42,2.66,31-DEC-2999,-
ADANIENT,131.45,135.95,130.75,134.40,2.75,2.09,236.65,113.00,-21.50,-9.04,31-DEC-2999,-
ADANIPORTS,409.00,409.00,398.00,400.30,-6.90,-1.69,430.60,292.10,4.31,-1.40,31-DEC-2999,-
ADANIPOWER,63.10,64.40,62.20,63.15,0.20,0.32,68.75,21.00,153.11,25.92,31-DEC-2999,-
AMARAJABAT,622.00,632.00,615.00,628.05,7.05,1.14,908.45,572.85,-20.51,4.40,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,216.20,219.15,215.15,217.15,1.35,0.63,245.40,188.35,9.67,1.00,31-DEC-2999,-
APOLLOHOSP,1368.50,1377.85,1355.00,1362.50,-2.15,-0.16,1427.00,910.10,42.86,1.33,31-DEC-2999,-
APOLLOTYRE,173.50,174.00,166.00,167.30,-4.45,-2.59,299.50,166.00,-39.36,-16.12,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,59.30,61.60,58.75,60.15,0.85,1.43,438.70,55.65,-85.08,-3.76,31-DEC-2999,-
ASHOKLEY,77.80,77.80,74.60,74.85,-1.40,-1.84,135.00,74.60,-31.39,-12.76,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1409.00,1443.95,1401.85,1430.30,26.10,1.86,1529.85,1118.00,-0.20,3.93,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,570.15,574.75,558.25,561.00,-9.15,-1.60,838.00,546.05,-4.96,-4.32,31-DEC-2999,-
AXISBANK,732.90,739.30,726.10,728.00,0.55,0.08,827.75,526.40,34.73,-4.57,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2569.00,2570.00,2515.20,2520.05,-42.85,-1.67,3149.95,2420.00,-6.11,-10.54,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7164.80,7254.95,7115.00,7184.00,21.55,0.30,8580.00,4955.00,3.77,-14.01,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3257.00,3297.35,3208.15,3274.00,27.40,0.84,3762.00,1912.20,18.80,-7.65,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,733.00,740.00,723.35,731.90,-0.70,-0.10,1453.55,708.05,-39.10,-1.27,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,118.80,119.15,112.05,112.55,-5.80,-4.90,157.50,91.00,-10.89,-4.82,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,81.40,81.75,78.00,78.25,-2.40,-2.98,110.15,73.20,-9.38,-9.38,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1283.10,1289.75,1250.40,1283.60,3.60,0.28,1479.95,833.10,41.99,-8.66,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,100.95,102.40,98.25,99.20,-1.30,-1.29,124.40,72.50,-3.50,-13.55,31-DEC-2999,-
BERGEPAINT,309.05,316.75,306.20,315.00,6.95,2.26,349.90,260.00,0.10,0.35,31-DEC-2999,-
BHARATFORG,439.95,439.95,430.00,432.60,-5.25,-1.20,693.90,430.00,-28.32,-0.87,31-DEC-2999,-
BHARTIARTL,342.95,348.50,337.40,343.50,0.95,0.28,371.15,253.99,-4.30,-0.46,31-DEC-2999,-
BHEL,64.45,64.50,63.50,63.70,-0.40,-0.62,83.30,56.20,-8.35,-13.57,31-DEC-2999,-
BIOCON,247.70,247.70,238.20,243.55,-2.95,-1.20,359.00,230.00,-57.16,-2.38,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,15130.00,15257.70,15000.00,15000.00,-146.95,-0.97,22400.00,15000.00,-16.64,-8.54,31-DEC-2999,-
BPCL,353.50,360.00,351.60,359.00,5.50,1.56,421.70,238.55,-7.88,-5.74,31-DEC-2999,-
BRITANNIA,2739.00,2749.95,2701.00,2729.00,-5.50,-0.20,3467.18,2615.85,-57.60,-1.85,31-DEC-2999,-
BSOFT,76.00,76.55,74.55,75.05,-1.30,-1.70,314.50,68.60,-,-,31-DEC-2999,-
CADILAHC,236.10,237.65,233.10,236.00,0.10,0.04,432.50,222.55,-34.34,3.03,31-DEC-2999,-
CANBK,266.00,266.50,255.00,255.80,-8.55,-3.23,302.30,204.75,3.58,-6.33,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,129.20,129.60,125.60,127.05,-1.80,-1.40,177.80,123.25,-23.83,-7.30,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CENTURYTEX,918.05,926.10,910.10,911.30,-6.55,-0.71,1063.00,705.50,3.23,-2.40,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,757.00,757.85,737.60,748.50,-8.30,-1.10,1038.85,642.00,-15.33,-1.26,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,254.90,255.55,244.25,250.50,-4.45,-1.75,317.40,207.60,-83.72,-8.81,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,531.00,535.20,521.00,529.10,-1.85,-0.35,678.45,483.75,-16.56,-3.78,31-DEC-2999,-
COALINDIA,222.00,222.90,217.00,218.40,-3.00,-1.36,299.75,211.40,-16.55,-14.94,31-DEC-2999,-
COLPAL,1166.00,1175.90,1157.75,1167.00,2.65,0.23,1354.80,1018.30,4.93,2.78,31-DEC-2999,-
CONCOR,535.55,541.75,532.60,537.90,0.15,0.03,582.75,433.60,-18.31,-2.79,31-DEC-2999,-
