Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1527.00,1534.95,1524.00,1526.25,7.85,0.52,1769.05,1322.55,13.02,-6.63,31-DEC-2999,-
ADANIENT,182.90,184.25,182.00,182.80,1.50,0.83,184.25,113.00,6.43,22.32,31-DEC-2999,-
ADANIPORTS,402.25,402.25,398.55,399.50,0.55,0.14,430.60,292.10,22.40,-2.23,31-DEC-2999,-
ADANIPOWER,64.35,65.00,64.30,64.30,0.10,0.16,69.90,32.30,52.01,-4.03,31-DEC-2999,-
AMARAJABAT,649.20,657.05,649.20,653.00,1.65,0.25,806.75,572.85,-14.56,-8.58,31-DEC-2999,-
AMBUJACEM,197.65,198.90,197.00,197.60,0.15,0.08,244.00,184.10,2.33,-4.56,31-DEC-2999,-
APOLLOHOSP,1527.00,1533.25,1520.00,1529.95,10.60,0.70,1579.70,1067.00,33.87,9.24,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,182.10,183.30,181.00,181.40,0.40,0.22,244.85,144.05,-15.61,-0.25,31-DEC-2999,-
ASHOKLEY,75.95,76.85,75.00,75.95,1.25,1.67,122.85,56.95,-34.10,5.63,31-DEC-2999,-
ASIANPAINT,1802.00,1807.55,1788.10,1791.45,-4.85,-0.27,1825.00,1168.35,49.78,0.85,31-DEC-2999,-
AUROPHARMA,471.95,473.00,468.85,470.80,0.05,0.01,838.00,435.35,-39.10,-21.17,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,711.00,715.05,708.55,709.05,0.45,0.06,827.75,534.55,25.12,1.21,31-DEC-2999,-
BAJAJ-AUTO,3159.00,3173.30,3135.15,3136.00,6.35,0.20,3237.35,2420.00,23.02,6.04,31-DEC-2999,-
BAJAJFINSV,7980.00,8085.45,7954.35,8016.15,44.00,0.55,8668.80,5241.00,48.18,-6.25,31-DEC-2999,-
BAJFINANCE,4015.00,4015.00,3955.00,3984.00,-3.25,-0.08,4219.85,2233.10,67.36,-1.81,31-DEC-2999,-
BALKRISIND,848.75,848.75,835.80,836.75,-2.90,-0.35,1189.65,682.00,-21.47,8.45,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,92.00,92.45,91.30,91.40,-0.15,-0.16,144.00,85.65,-14.66,-3.89,31-DEC-2999,-
BANKINDIA,66.15,66.75,65.60,65.95,0.10,0.15,110.15,57.45,-18.68,-0.38,31-DEC-2999,-
BATAINDIA,1770.00,1779.90,1750.00,1766.00,2.50,0.14,1804.95,863.50,88.80,0.68,31-DEC-2999,-
BEL,116.80,117.45,116.25,116.70,0.00,0.00,121.00,72.50,35.07,7.91,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,497.00,498.00,486.40,488.00,-4.10,-0.83,506.00,274.00,70.99,10.54,31-DEC-2999,-
BHARATFORG,453.05,457.95,452.30,453.00,1.20,0.27,637.30,376.00,-18.66,1.40,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,372.00,375.50,365.60,372.50,-2.65,-0.71,397.00,255.87,26.66,6.70,31-DEC-2999,-
BHEL,51.70,51.95,51.30,51.85,0.90,1.77,78.85,41.30,-23.69,3.70,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,244.90,245.05,240.00,243.00,1.35,0.56,341.23,211.05,-60.95,11.42,31-DEC-2999,-
BOSCHLTD,14647.00,14800.00,14465.00,14651.00,149.35,1.03,20500.00,12700.00,-21.61,4.66,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,528.90,529.00,521.00,529.00,4.85,0.93,545.00,264.05,90.73,12.60,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3292.00,3305.05,3237.35,3259.60,-7.50,-0.23,3583.75,2300.00,-39.62,8.11,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,244.00,247.60,243.10,245.45,0.75,0.31,375.40,206.50,-29.67,1.59,31-DEC-2999,-
CANBK,194.00,194.00,191.85,191.90,-0.80,-0.42,302.10,170.60,-19.44,1.21,31-DEC-2999,-
CASTROLIND,154.20,155.35,151.00,152.50,-1.60,-1.04,172.90,112.75,3.99,15.18,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,414.90,424.00,408.00,414.90,4.45,1.08,1063.00,352.10,-48.44,-54.69,11-OCT-2019,DEMERGER
CESC,796.60,804.40,791.15,796.90,0.35,0.04,894.90,642.00,-7.77,4.43,31-DEC-2999,-
CHOLAFIN,288.00,288.75,286.00,286.05,0.15,0.05,322.45,218.20,-77.45,-7.90,31-DEC-2999,-
CIPLA,462.00,463.90,459.50,462.00,2.15,0.47,638.20,389.55,-27.26,5.14,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,206.70,208.80,201.55,203.00,-2.85,-1.38,289.20,177.70,-29.37,1.83,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1532.70,1534.95,1512.90,1528.00,8.45,0.56,1589.55,1082.35,38.65,-1.09,31-DEC-2999,-
CONCOR,590.00,603.45,588.10,603.00,14.75,2.51,666.00,433.60,-2.71,2.00,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,541.15,548.00,541.15,546.90,5.75,1.06,884.20,532.20,-19.15,-5.15,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 10 PER SHARE
DABUR,468.65,470.80,467.00,468.95,3.40,0.73,480.00,357.55,14.55,4.89,31-DEC-2999,-
DISHTV,11.80,12.15,11.70,11.85,0.15,1.28,45.90,10.40,-72.63,-38.76,31-DEC-2999,-
DIVISLAB,1767.00,1769.80,1753.05,1756.95,-2.20,-0.13,1779.05,1225.20,22.00,5.81,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,182.00,182.00,179.05,179.35,-1.65,-0.91,209.65,132.55,9.06,13.26,31-DEC-2999,-
DRREDDY,2779.00,2793.00,2775.00,2782.00,-12.95,-0.46,2964.00,1872.95,9.83,1.87,31-DEC-2999,-
EICHERMOT,21500.00,21688.60,21100.15,21275.20,-46.55,-0.22,25350.00,15200.00,-0.87,19.57,31-DEC-2999,-
EQUITAS,97.00,97.90,96.70,97.00,0.25,0.26,143.65,77.85,0.41,-8.66,31-DEC-2999,-
ESCORTS,640.50,647.70,640.05,640.25,0.25,0.04,833.90,423.55,8.25,8.50,31-DEC-2999,-
EXIDEIND,177.40,179.00,176.80,177.25,0.65,0.37,273.80,166.00,-30.15,-8.70,31-DEC-2999,-
FEDERALBNK,81.25,81.75,80.60,80.85,0.60,0.75,110.40,76.80,-0.43,-13.62,31-DEC-2999,-
GAIL,124.00,124.00,122.60,123.85,0.80,0.65,191.00,119.50,-64.83,-7.68,08-AUG-2019,DIVIDEND - RS 0.885 PER SHARE
GLENMARK,314.75,314.75,310.00,313.90,3.15,1.01,705.90,270.00,-48.07,-5.81,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,19.85,20.15,19.75,19.90,0.05,0.25,21.35,12.95,23.22,16.03,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,706.80,715.00,701.40,704.65,2.05,0.29,849.90,575.00,-1.77,1.79,31-DEC-2999,-
GRASIM,711.50,715.75,694.00,703.10,-6.85,-0.96,959.80,633.60,-10.14,-3.29,08-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7 PER SH
HAVELLS,666.70,674.20,664.25,666.10,1.30,0.20,806.85,588.65,7.52,-6.68,31-DEC-2999,-
