Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1648.90,1669.00,1609.00,1621.80,-25.10,-1.52,1723.40,1255.65,5.52,5.87,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,151.70,153.30,148.35,150.75,-0.70,-0.46,236.65,100.85,-6.31,6.31,31-DEC-2999,-
ADANIPORTS,383.00,386.00,377.50,380.80,-2.25,-0.59,415.65,292.10,3.00,12.25,31-DEC-2999,-
ADANIPOWER,48.80,51.85,48.70,50.25,1.55,3.18,58.35,15.15,105.52,-1.76,31-DEC-2999,-
AJANTPHARM,1046.00,1047.45,1021.60,1030.00,-4.90,-0.47,1420.00,895.85,-26.53,3.78,11-FEB-2019,BUY BACK
ALBK,54.80,56.00,53.65,55.40,0.95,1.74,59.00,33.15,11.58,5.93,31-DEC-2999,-
AMARAJABAT,723.15,730.00,718.50,723.00,1.40,0.19,908.45,683.05,-10.81,-1.67,31-DEC-2999,-
AMBUJACEM,235.00,236.50,228.80,230.60,-3.95,-1.68,252.75,188.35,-4.00,3.87,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1269.00,1284.00,1248.65,1256.00,-13.50,-1.06,1387.25,910.10,14.37,5.38,31-DEC-2999,-
APOLLOTYRE,226.10,226.50,219.75,221.05,-4.80,-2.13,307.25,192.05,-20.31,-0.92,31-DEC-2999,-
ARVIND,91.85,93.00,90.80,92.40,0.55,0.60,444.45,72.80,-76.67,8.39,31-DEC-2999,-
ASHOKLEY,90.80,91.25,88.60,89.70,-0.65,-0.72,167.50,77.60,-39.43,-0.88,31-DEC-2999,-
ASIANPAINT,1493.00,1523.45,1484.55,1522.75,30.00,2.01,1523.45,1111.50,32.40,8.47,31-DEC-2999,-
AUROPHARMA,795.00,801.90,781.25,787.00,-5.35,-0.68,830.45,527.00,32.82,6.91,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,769.15,774.95,761.00,769.60,4.00,0.52,787.65,481.25,54.21,5.13,31-DEC-2999,-
BAJAJ-AUTO,2918.00,2938.35,2842.00,2848.00,-67.65,-2.32,3194.95,2420.00,1.39,-1.92,31-DEC-2999,-
BAJAJFINSV,7197.40,7311.00,7159.90,7298.00,139.20,1.94,7311.00,4955.00,38.55,11.53,31-DEC-2999,-
