Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1540.90,1564.00,1516.50,1562.00,21.10,1.37,1769.05,1322.55,3.87,-0.04,31-DEC-2999,-
ADANIENT,125.00,129.30,124.20,128.30,2.95,2.35,236.65,113.00,-33.71,-16.74,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,373.00,381.80,368.65,377.60,4.15,1.11,430.60,292.10,-3.38,-8.63,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,60.60,62.10,59.70,60.80,0.15,0.25,68.75,21.00,109.29,0.83,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,645.00,681.10,644.00,680.50,30.00,4.61,908.45,572.85,-15.52,7.86,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,201.60,202.95,197.80,201.15,-0.95,-0.47,245.40,188.35,-11.39,-5.54,31-DEC-2999,-
APOLLOHOSP,1327.00,1356.50,1319.15,1352.70,19.10,1.43,1427.00,910.10,45.23,-1.31,31-DEC-2999,-
APOLLOTYRE,149.05,158.35,148.40,157.70,8.00,5.34,299.50,148.40,-45.52,-21.27,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,54.00,55.95,52.60,54.80,0.70,1.29,434.90,52.25,-86.94,-16.08,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,67.95,70.85,67.55,69.75,1.20,1.75,135.00,67.55,-38.27,-19.92,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1507.00,1525.00,1495.15,1522.00,13.25,0.88,1538.25,1118.00,6.42,12.42,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,556.00,574.25,542.00,568.20,16.25,2.94,838.00,542.00,-5.91,-7.66,31-DEC-2999,-
AXISBANK,694.00,694.90,657.80,674.80,-32.80,-4.64,827.75,534.55,18.46,-16.74,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2463.00,2536.00,2442.20,2505.60,41.75,1.69,3149.95,2420.00,-6.27,-13.95,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7088.00,7123.20,6895.00,7089.90,11.85,0.17,8580.00,4955.00,2.81,-16.80,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3233.05,3267.65,3160.10,3252.10,2.15,0.07,3762.00,1912.20,21.44,-12.08,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,699.00,707.05,691.45,704.75,3.95,0.56,1453.55,691.45,-41.37,-8.00,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,102.35,107.40,101.70,106.75,4.10,3.99,157.50,91.00,-29.79,-11.96,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,70.95,72.50,70.30,72.15,1.35,1.91,110.15,69.80,-30.12,-20.45,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1296.00,1319.00,1263.70,1309.00,7.10,0.55,1479.95,833.10,42.55,-9.54,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,97.40,103.50,97.00,102.80,4.40,4.47,124.40,72.50,-4.64,-7.26,31-DEC-2999,-
BERGEPAINT,330.70,336.85,329.05,329.80,-2.60,-0.78,349.90,260.00,5.25,3.22,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,413.00,426.70,410.25,424.50,8.10,1.95,693.90,410.25,-32.28,-7.23,31-DEC-2999,-
BHARTIARTL,343.20,353.75,332.70,336.00,-9.75,-2.82,371.15,253.99,-12.33,-3.59,31-DEC-2999,-
BHEL,57.25,59.05,57.05,58.80,1.05,1.82,83.30,56.20,-19.78,-19.51,31-DEC-2999,-
BIOCON,233.00,233.60,224.35,226.50,-7.60,-3.25,359.00,224.35,-61.13,-10.19,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14250.00,14820.40,14214.90,14273.00,-8.00,-0.06,22400.00,14209.35,-23.30,-13.96,31-DEC-2999,-
BPCL,331.50,346.65,328.20,345.00,9.50,2.83,421.70,238.55,-12.82,-8.29,31-DEC-2999,-
BRITANNIA,2621.00,2632.00,2540.30,2620.00,2.95,0.11,3467.18,2540.30,-58.62,-4.29,31-DEC-2999,-
BSOFT,74.10,76.50,73.80,75.00,0.30,0.40,314.50,68.60,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,218.60,229.00,216.30,228.50,8.45,3.84,432.50,216.30,-40.28,-4.93,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,231.40,237.60,229.30,235.20,2.95,1.27,302.30,204.75,-18.71,-17.57,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,123.65,123.85,119.80,121.35,-3.30,-2.65,177.80,119.80,-29.45,-6.65,31-DEC-2999,-
CENTURYTEX,870.50,899.00,856.15,892.00,16.40,1.87,1063.00,705.50,-4.83,-6.12,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,718.50,747.05,714.70,741.60,18.30,2.53,1038.85,642.00,-21.71,-5.51,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,242.85,260.80,236.25,258.60,15.20,6.24,311.00,207.60,-82.04,-8.64,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,516.90,522.70,506.00,517.55,0.55,0.11,678.45,483.75,-18.41,-6.88,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,199.20,206.00,197.05,203.80,4.25,2.13,299.75,197.05,-22.36,-18.23,31-DEC-2999,-
COLPAL,1169.00,1195.00,1160.15,1190.00,21.25,1.82,1354.80,1018.30,5.96,5.24,31-DEC-2999,-
CONCOR,510.00,515.70,500.65,513.00,-0.15,-0.03,582.75,433.60,-22.41,-11.26,31-DEC-2999,-
CUMMINSIND,697.00,712.50,684.45,712.00,19.95,2.88,884.20,642.50,4.76,-7.90,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 10 PER SHARE
DABUR,422.95,429.60,415.70,426.50,3.55,0.84,490.65,357.55,8.40,6.16,31-DEC-2999,-
DHFL,49.70,50.95,48.65,49.35,-0.60,-1.20,691.50,44.50,-91.97,-32.95,31-DEC-2999,-
DISHTV,28.00,30.10,26.10,27.10,-1.30,-4.58,73.35,19.10,-59.19,-5.74,31-DEC-2999,-
DIVISLAB,1651.90,1651.90,1565.20,1633.00,-25.45,-1.53,1774.95,1080.00,41.19,1.42,31-DEC-2999,-
DLF,177.80,179.35,169.75,177.45,-0.30,-0.17,223.50,142.00,-6.06,-7.00,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
DRREDDY,2535.00,2590.00,2533.00,2568.30,8.30,0.32,2964.00,1872.95,24.24,-3.26,15-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE
EICHERMOT,16252.00,16451.70,15976.60,16240.00,76.45,0.47,29800.00,15976.60,-43.21,-17.25,24-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 125 PER SHARE
ENGINERSIN,94.00,101.50,92.90,99.80,4.60,4.83,139.65,92.90,-24.45,-17.55,31-DEC-2999,-
EQUITAS,107.75,113.00,106.10,112.60,4.35,4.02,163.25,77.85,-18.96,-5.42,25-JUL-2019,ANNUAL GENERAL MEETING
ESCORTS,459.90,472.10,453.10,469.50,9.60,2.09,943.55,453.10,-48.29,-17.67,11-JUL-2019,DIVIDEND RS - 2.50 PER SHARE
EXIDEIND,181.00,186.05,178.10,182.75,1.75,0.97,304.70,178.10,-33.63,-11.82,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.80 PER SHARE
FEDERALBNK,90.00,92.75,89.20,92.40,1.80,1.99,110.40,67.05,2.33,-15.27,17-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.4 PER SHARE
GAIL,129.15,130.35,128.30,128.85,-0.30,-0.23,199.70,128.30,-65.89,-58.79,31-DEC-2999,-
GLENMARK,412.00,427.50,405.80,425.65,7.75,1.85,711.90,405.80,-26.56,-3.54,31-DEC-2999,-
GMRINFRA,14.45,15.05,14.40,15.05,0.60,4.15,21.50,12.95,-16.39,-0.33,31-DEC-2999,-
GODREJCP,599.00,607.65,590.20,600.05,1.65,0.28,978.67,590.20,-54.22,-9.74,31-DEC-2999,-
GRASIM,760.00,791.70,756.50,784.00,21.45,2.81,1093.00,689.10,-23.20,-14.78,31-DEC-2999,-
HAVELLS,633.45,649.35,622.65,644.90,8.55,1.34,806.85,549.85,3.05,-18.06,18-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE
HCLTECH,1022.50,1037.90,1002.95,1034.00,10.40,1.02,1187.60,920.00,9.17,-1.44,31-DEC-2999,-
HDFC,2110.25,2131.95,2107.70,2123.15,-4.10,-0.19,2357.85,1644.50,4.65,-5.47,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 17.50 PER SHARE
HDFCBANK,2240.00,2267.00,2234.25,2249.60,-2.65,-0.12,2503.30,1885.00,3.67,-9.49,31-DEC-2999,-
HEROMOTOCO,2270.00,2369.90,2225.60,2346.80,88.00,3.90,3380.00,2225.60,-26.89,-10.31,16-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 32 PER SHARE
HEXAWARE,356.00,362.00,352.60,361.25,6.15,1.73,500.90,294.30,-21.22,-6.18,07-MAY-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
HINDALCO,188.00,191.25,184.80,190.60,0.50,0.26,259.75,182.20,-9.78,-8.76,31-DEC-2999,-
HINDPETRO,256.40,267.45,249.95,264.90,6.60,2.56,333.50,163.00,-7.89,-6.25,06-JUN-2019,DIVIDEND RS - 9.40 PER SHARE
HINDUNILVR,1719.00,1753.05,1701.05,1721.90,2.00,0.12,1869.50,1477.20,1.97,-3.27,20-JUN-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 13 PER SHARE
HINDZINC,212.05,217.75,211.05,216.80,2.70,1.26,309.45,211.05,-21.15,-11.35,24-JUL-2019,ANNUAL GENERAL MEETING
IBULHSGFIN,529.15,544.40,506.00,537.35,13.45,2.57,1397.00,487.85,-59.92,-13.60,31-DEC-2999,-
ICICIBANK,423.90,430.20,421.20,425.85,0.50,0.12,443.90,294.10,38.56,-3.00,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE
ICICIPRULI,397.00,405.00,385.05,401.80,3.80,0.95,428.00,277.35,-4.62,2.83,09-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.55 PER SHARE
IDBI,27.20,28.40,26.50,27.85,0.25,0.91,65.75,26.50,-53.43,-22.53,31-DEC-2999,-
IDEA,6.85,7.10,6.60,6.90,0.40,6.15,35.51,6.00,-88.18,-42.50,31-DEC-2999,-
IDFCFIRSTB,39.40,42.25,39.20,42.00,2.20,5.53,56.85,32.70,-,-,31-DEC-2999,-
IGL,300.95,306.75,297.65,303.95,4.00,1.33,350.80,215.20,2.03,-0.31,31-DEC-2999,-
INDIGO,1534.00,1563.60,1510.30,1561.75,17.20,1.11,1716.00,691.00,55.39,-1.22,31-DEC-2999,-
INDUSINDBK,1317.65,1419.70,1312.00,1408.05,70.75,5.29,2038.00,1312.00,-28.53,-1.78,31-DEC-2999,-
