Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1531.00,1540.65,1515.50,1532.10,3.15,0.21,1769.05,1322.55,13.46,-6.27,31-DEC-2999,-
ADANIENT,182.80,197.00,182.35,192.95,9.55,5.21,197.00,113.00,12.34,29.11,31-DEC-2999,-
ADANIPORTS,401.00,401.00,398.15,398.80,-1.00,-0.25,430.60,292.10,22.18,-2.40,31-DEC-2999,-
ADANIPOWER,64.40,67.10,64.20,66.05,1.55,2.40,69.90,33.25,56.15,-1.42,31-DEC-2999,-
AMARAJABAT,654.00,669.75,654.00,664.40,10.25,1.57,806.75,572.85,-13.07,-6.98,31-DEC-2999,-
AMBUJACEM,197.90,200.00,196.90,198.85,1.30,0.66,244.00,184.10,2.98,-3.96,31-DEC-2999,-
APOLLOHOSP,1526.10,1527.00,1393.00,1432.00,-97.65,-6.38,1579.70,1083.00,25.30,2.25,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,181.50,190.10,181.20,187.10,5.25,2.89,244.85,144.05,-12.96,2.89,31-DEC-2999,-
ASHOKLEY,76.00,80.85,75.70,79.25,3.40,4.48,122.85,56.95,-31.24,10.22,31-DEC-2999,-
ASIANPAINT,1792.10,1820.00,1772.55,1817.05,24.45,1.36,1825.00,1175.55,51.92,2.29,31-DEC-2999,-
AUROPHARMA,469.10,474.70,467.15,471.60,0.75,0.16,838.00,435.35,-38.99,-21.03,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,706.50,742.90,704.25,740.00,29.90,4.21,827.75,538.55,30.58,5.62,31-DEC-2999,-
BAJAJ-AUTO,3145.00,3198.65,3137.35,3180.80,37.45,1.19,3237.35,2442.20,24.78,7.55,31-DEC-2999,-
BAJAJFINSV,8113.00,8174.35,8013.00,8150.00,148.50,1.86,8668.80,5241.00,50.65,-4.68,31-DEC-2999,-
BAJFINANCE,3990.00,4060.00,3962.45,4041.00,62.10,1.56,4219.85,2233.10,69.76,-0.40,31-DEC-2999,-
BALKRISIND,842.40,877.05,841.80,868.00,28.00,3.33,1189.65,682.00,-18.54,12.50,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,90.10,93.60,90.10,93.15,1.55,1.69,144.00,85.65,-13.03,-2.05,31-DEC-2999,-
BANKINDIA,65.90,68.50,65.50,67.15,1.05,1.59,110.15,57.45,-17.20,1.44,31-DEC-2999,-
BATAINDIA,1778.00,1791.55,1755.00,1778.25,10.90,0.62,1804.95,903.00,90.11,1.38,31-DEC-2999,-
BEL,117.30,120.40,116.70,118.55,1.90,1.63,121.00,72.50,37.21,9.62,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,491.50,501.50,486.10,499.65,9.90,2.02,506.00,277.15,75.07,13.18,31-DEC-2999,-
BHARATFORG,454.50,478.80,452.05,463.45,10.50,2.32,637.30,376.00,-16.78,3.74,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,363.00,365.65,353.10,360.80,-12.30,-3.30,397.00,255.87,22.68,3.35,31-DEC-2999,-
BHEL,52.20,54.50,51.70,53.65,1.95,3.77,78.85,41.30,-21.04,7.30,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,243.00,246.25,240.40,244.15,1.45,0.60,341.23,211.05,-60.77,11.94,31-DEC-2999,-
BOSCHLTD,14655.00,15732.00,14655.00,15689.90,1004.90,6.84,20500.00,12700.00,-16.05,12.08,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,534.00,534.00,518.00,522.50,-4.30,-0.82,545.00,264.05,88.39,11.22,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
