Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1606.00,1664.75,1603.00,1623.10,17.10,1.06,1723.40,1255.65,3.91,3.00,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,135.10,137.00,133.85,134.75,-1.40,-1.03,236.65,100.85,-2.28,0.30,31-DEC-2999,-
ADANIPORTS,390.00,392.90,387.65,389.00,-2.75,-0.70,415.65,292.10,-0.83,7.65,31-DEC-2999,-
ADANIPOWER,53.00,53.55,50.15,50.75,-1.95,-3.70,58.35,15.15,100.59,6.62,31-DEC-2999,-
AJANTPHARM,1022.00,1046.00,1022.00,1033.80,10.45,1.02,1417.45,895.85,-24.95,3.72,11-FEB-2019,BUY BACK
ALBK,50.25,51.55,49.00,49.40,-0.45,-0.90,59.00,33.15,2.17,-5.99,31-DEC-2999,-
AMARAJABAT,675.55,677.75,666.10,668.95,-5.40,-0.80,908.45,650.00,-21.05,-5.45,31-DEC-2999,-
AMBUJACEM,222.35,229.85,219.50,221.35,-2.75,-1.23,252.75,188.35,-10.67,-3.49,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1232.00,1259.80,1230.05,1245.05,16.25,1.32,1387.25,910.10,12.49,8.54,31-DEC-2999,-
APOLLOTYRE,209.45,211.30,207.55,209.00,0.00,0.00,300.70,192.05,-27.61,-1.60,31-DEC-2999,-
ARVIND,87.20,89.30,86.70,88.00,-0.30,-0.34,444.45,72.80,-79.11,3.65,31-DEC-2999,-
ASHOKLEY,91.45,92.50,89.55,89.75,-1.50,-1.64,167.50,77.60,-43.57,2.57,31-DEC-2999,-
ASIANPAINT,1450.00,1460.00,1438.10,1449.00,-1.05,-0.07,1529.85,1118.00,23.84,-0.59,31-DEC-2999,-
AUROPHARMA,786.00,815.00,785.10,800.00,14.70,1.87,830.45,527.00,25.79,3.11,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,754.00,758.55,738.55,741.30,-11.55,-1.53,787.65,481.25,46.84,-0.59,31-DEC-2999,-
BAJAJ-AUTO,3073.95,3110.00,3027.60,3095.00,19.20,0.62,3194.95,2420.00,7.21,4.63,31-DEC-2999,-
BAJAJFINSV,7663.50,7735.95,7625.00,7671.00,33.05,0.43,7735.95,4955.00,41.33,10.90,31-DEC-2999,-
BAJFINANCE,3099.80,3114.40,3072.65,3081.95,-11.10,-0.36,3130.00,1818.00,60.70,8.15,31-DEC-2999,-
BALKRISIND,955.70,969.65,932.00,933.40,-19.05,-2.00,1453.55,744.00,-25.06,0.77,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,125.20,125.75,121.50,122.00,-3.10,-2.48,157.50,91.00,-13.99,3.21,31-DEC-2999,-
