Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1482.00,1531.75,1470.65,1529.20,47.65,3.22,1769.05,1322.55,-1.62,-1.16,31-DEC-2999,-
ADANIENT,143.00,146.90,140.55,145.30,2.25,1.57,180.80,113.00,-2.42,11.51,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,376.50,377.00,370.40,373.80,1.35,0.36,430.60,292.10,-0.60,3.67,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,63.60,65.15,62.20,64.45,0.65,1.02,68.75,21.00,114.48,10.17,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,655.00,658.10,644.30,647.00,-9.65,-1.47,829.95,572.85,-21.53,3.17,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,196.00,202.15,193.90,201.15,5.40,2.76,244.00,188.35,-11.23,-3.48,31-DEC-2999,-
APOLLOHOSP,1464.90,1477.00,1430.60,1458.00,-0.75,-0.05,1579.70,996.75,31.96,10.25,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,178.00,181.00,175.10,180.15,3.05,1.72,245.00,144.05,-21.88,13.52,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,52.25,54.40,51.15,54.20,1.95,3.73,395.95,44.55,-85.96,7.22,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,62.50,64.20,62.35,63.20,0.70,1.12,133.15,56.95,-50.57,2.68,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1540.00,1553.15,1528.00,1545.05,4.75,0.31,1622.50,1118.00,19.68,-1.80,31-DEC-2999,-
AUROPHARMA,630.60,631.00,618.00,628.60,0.35,0.06,838.00,536.60,-18.77,4.28,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,663.55,675.40,657.05,673.80,10.90,1.64,827.75,534.55,6.04,3.75,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2860.00,2889.00,2855.00,2876.00,23.80,0.83,3149.95,2420.00,0.28,7.69,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7303.95,7399.75,7256.00,7389.00,97.05,1.33,8580.00,4955.00,15.22,4.23,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3389.00,3436.00,3372.50,3421.00,38.65,1.14,3762.00,1912.20,31.88,6.18,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,752.00,772.70,741.60,768.35,18.30,2.44,1189.65,682.00,-33.72,2.54,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,100.80,101.40,96.75,100.00,-1.10,-1.09,144.00,89.10,-25.12,1.94,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,67.85,69.65,66.00,69.05,0.80,1.17,110.15,61.40,-24.37,3.52,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1558.00,1570.00,1548.70,1570.00,18.05,1.16,1579.90,833.10,51.32,9.58,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,108.10,109.80,105.40,108.60,0.60,0.56,117.75,72.50,23.90,15.23,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,366.50,370.40,363.50,366.85,0.10,0.03,373.05,260.00,21.21,0.91,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,405.75,414.00,402.35,413.30,7.65,1.89,674.00,376.00,-37.60,3.20,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,347.60,349.70,340.90,344.00,-3.55,-1.02,378.75,253.99,-8.68,-2.18,31-DEC-2999,-
BHEL,51.50,52.00,49.95,51.50,-0.05,-0.10,78.85,46.65,-31.42,1.88,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,237.50,237.50,230.45,231.85,-0.35,-0.15,359.00,211.05,-63.76,3.48,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,13840.00,14184.00,13718.05,14120.10,360.50,2.62,21425.45,12700.00,-32.92,4.36,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,385.50,412.00,377.40,408.70,24.50,6.38,421.70,238.55,22.31,19.12,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,2681.00,2682.00,2642.00,2670.00,-7.00,-0.26,3316.00,2300.00,-55.61,6.29,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
BSOFT,72.20,74.60,71.35,74.05,1.90,2.63,308.60,57.50,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,240.00,242.75,235.65,241.20,1.85,0.77,420.00,206.50,-40.98,9.79,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,203.95,204.25,196.25,202.95,-0.55,-0.27,302.10,190.35,-23.39,-8.25,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,130.25,131.35,129.00,131.00,1.80,1.39,172.90,112.75,-15.62,13.76,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,906.00,925.20,896.50,918.55,16.85,1.87,1063.00,705.50,0.57,4.38,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,805.00,827.00,803.65,824.95,19.85,2.47,1011.35,642.00,-15.25,11.39,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,277.80,277.95,272.10,273.80,-2.65,-0.96,311.00,207.60,-79.09,4.60,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,468.05,469.65,464.50,469.45,1.65,0.35,678.45,449.20,-28.49,-1.32,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
