Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1501.90,1518.00,1490.00,1506.60,0.20,0.01,1769.05,1326.00,2.91,2.69,31-DEC-2999,-
ADANIENT,206.95,212.25,206.05,210.80,2.75,1.32,212.25,113.00,26.76,51.65,31-DEC-2999,-
ADANIPORTS,386.15,389.15,382.50,388.20,2.05,0.53,430.60,292.10,14.99,-3.06,31-DEC-2999,-
ADANIPOWER,68.45,68.50,66.60,67.15,-1.55,-2.26,73.80,33.25,34.30,10.53,31-DEC-2999,-
AMARAJABAT,678.00,729.75,670.10,719.60,65.40,10.00,798.10,572.85,-6.85,3.76,31-DEC-2999,-
AMBUJACEM,200.00,201.95,198.75,200.20,-2.05,-1.01,244.00,184.10,-2.48,4.08,31-DEC-2999,-
APOLLOHOSP,1425.00,1445.00,1414.15,1416.05,-2.55,-0.18,1579.70,1083.10,23.26,-0.63,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,165.00,168.20,163.65,166.40,1.25,0.76,244.85,144.05,-24.72,-1.45,31-DEC-2999,-
ASHOKLEY,71.00,79.95,71.00,79.20,2.65,3.46,122.40,56.95,-33.02,14.70,31-DEC-2999,-
ASIANPAINT,1789.95,1793.95,1768.00,1773.75,-21.10,-1.18,1834.80,1252.15,36.91,0.02,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,437.00,443.90,431.30,437.55,-2.40,-0.55,838.00,431.30,-46.33,-7.77,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,723.40,735.50,721.20,733.70,8.20,1.13,827.75,580.50,19.65,6.91,31-DEC-2999,-
BAJAJ-AUTO,3238.00,3254.00,3221.00,3239.80,-5.75,-0.18,3289.00,2442.20,20.30,12.03,31-DEC-2999,-
BAJAJFINSV,8799.00,8925.00,8775.00,8925.00,106.15,1.20,8950.00,5516.50,56.54,7.29,31-DEC-2999,-
BAJFINANCE,4160.00,4188.00,4142.90,4167.00,7.55,0.18,4280.00,2233.10,75.43,3.56,31-DEC-2999,-
BALKRISIND,853.25,853.25,816.30,826.95,-23.80,-2.80,1024.00,682.00,-11.32,12.81,31-DEC-2999,-
BANKBARODA,94.00,98.90,94.00,96.75,2.95,3.14,144.00,85.65,-13.23,6.26,31-DEC-2999,-
BANKINDIA,66.10,67.65,66.00,67.25,0.80,1.20,110.15,57.45,-26.66,9.17,31-DEC-2999,-
BATAINDIA,1693.10,1723.95,1683.50,1706.05,8.30,0.49,1814.00,943.65,65.92,-1.01,31-DEC-2999,-
BEL,109.15,110.15,107.75,109.00,-0.45,-0.41,122.10,72.50,10.49,3.42,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,485.40,488.35,478.85,484.20,-1.20,-0.25,533.75,285.20,56.57,7.62,31-DEC-2999,-
BHARATFORG,422.00,444.65,420.05,436.00,9.35,2.19,602.50,376.00,-25.28,0.86,31-DEC-2999,-
BHARTIARTL,371.25,373.95,368.25,371.70,2.55,0.69,397.00,258.72,24.00,3.42,31-DEC-2999,-
BHEL,54.15,57.50,53.10,56.75,2.50,4.61,78.85,41.30,-18.93,30.01,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,262.10,267.50,262.10,262.25,-2.75,-1.04,341.23,211.05,-59.07,12.31,31-DEC-2999,-
BOSCHLTD,15299.95,15391.90,15069.25,15272.00,-81.85,-0.53,20000.00,12700.00,-23.05,15.09,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,506.65,519.50,499.00,516.90,14.15,2.81,545.00,290.05,74.13,4.88,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3157.00,3195.00,3110.00,3125.00,-33.00,-1.04,3583.75,2300.00,-45.62,2.17,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,232.95,234.80,229.50,230.75,-1.65,-0.71,375.40,206.50,-35.95,-2.45,31-DEC-2999,-
CANBK,200.85,204.10,199.00,203.85,2.50,1.24,302.10,170.60,-17.27,10.64,31-DEC-2999,-
CASTROLIND,145.40,148.70,144.90,147.00,0.85,0.58,172.90,112.75,-2.03,10.78,31-DEC-2999,-
CENTURYTEX,393.00,398.00,385.10,388.65,-2.80,-0.72,1063.00,352.10,-56.47,-57.95,11-OCT-2019,DEMERGER
CESC,766.00,771.60,758.80,767.95,1.25,0.16,851.70,642.60,11.88,1.41,31-DEC-2999,-
CHOLAFIN,297.60,298.00,292.85,296.75,0.10,0.03,325.00,218.20,-77.35,0.19,31-DEC-2999,-
CIPLA,459.40,459.40,451.75,454.40,-8.10,-1.75,586.00,389.55,-13.77,7.33,31-DEC-2999,-
COALINDIA,208.95,210.80,205.75,209.70,0.45,0.22,271.85,177.70,-21.88,13.14,31-DEC-2999,-
COLPAL,1575.65,1611.75,1575.65,1592.15,12.50,0.79,1642.60,1088.00,44.16,6.24,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,573.60,586.60,562.85,582.95,12.05,2.11,666.00,460.00,-12.99,2.09,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,555.30,564.50,552.85,560.00,3.10,0.56,884.20,532.20,-28.15,-1.48,31-DEC-2999,-
DABUR,474.40,480.60,472.10,477.15,3.50,0.74,487.70,357.55,26.50,7.51,31-DEC-2999,-
DISHTV,13.75,15.25,13.35,15.00,1.30,9.49,43.00,10.40,-64.33,-18.48,31-DEC-2999,-
DIVISLAB,1700.00,1719.00,1691.95,1715.00,15.05,0.89,1779.05,1420.00,10.72,3.90,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,200.00,208.65,199.05,208.00,4.90,2.41,209.75,132.55,19.30,40.78,31-DEC-2999,-
DRREDDY,2812.35,2827.35,2795.00,2812.85,-9.25,-0.33,2964.00,1872.95,17.20,5.61,31-DEC-2999,-
EICHERMOT,21640.00,21817.65,21310.05,21340.55,-349.10,-1.61,25350.00,15200.00,-5.13,17.00,31-DEC-2999,-
EQUITAS,95.90,95.90,88.05,91.15,-6.20,-6.37,143.65,88.05,-15.09,-9.62,31-DEC-2999,-
ESCORTS,653.00,673.80,646.70,671.95,18.20,2.78,833.90,423.55,1.11,10.52,31-DEC-2999,-
EXIDEIND,187.50,191.30,186.55,190.80,4.25,2.28,273.80,166.00,-25.61,0.00,31-DEC-2999,-
FEDERALBNK,82.00,83.65,81.40,83.30,1.15,1.40,110.40,76.80,2.21,-3.03,31-DEC-2999,-
GAIL,126.90,130.80,125.00,130.20,3.15,2.48,189.60,119.50,-64.56,-1.44,31-DEC-2999,-
GLENMARK,283.05,292.50,281.45,290.50,4.05,1.41,705.90,270.00,-57.04,-0.12,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,21.25,22.00,21.25,21.85,0.20,0.92,22.70,12.95,30.06,26.30,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,736.35,744.85,721.30,736.00,1.50,0.20,849.90,575.00,5.92,9.36,31-DEC-2999,-
GRASIM,770.00,771.75,755.25,762.90,-11.10,-1.43,959.80,633.60,-12.11,13.80,31-DEC-2999,-
HAVELLS,703.50,708.70,690.10,693.55,-13.95,-1.97,806.85,622.65,7.27,3.29,31-DEC-2999,-
HCLTECH,1150.00,1153.70,1130.20,1145.95,-4.15,-0.36,1187.60,920.00,11.48,9.02,31-OCT-2019,INTERIM DIVIDEND - RS 2 PER SH
HDFC,2228.00,2239.80,2216.00,2236.15,2.95,0.13,2357.85,1780.00,23.13,11.70,31-DEC-2999,-
HDFCBANK,1252.55,1268.50,1250.50,1265.30,9.70,0.77,1282.70,954.10,-34.96,3.02,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2635.00,2656.95,2585.65,2590.90,-56.05,-2.12,3380.00,2225.60,-12.37,-0.52,31-DEC-2999,-
HEXAWARE,338.80,341.60,336.40,338.95,0.15,0.04,455.70,294.30,5.95,-5.18,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,203.95,203.95,199.50,199.55,-4.30,-2.11,244.00,171.10,-16.44,7.26,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
HINDPETRO,293.40,300.85,292.20,298.80,4.85,1.65,333.50,211.20,23.83,-4.99,31-DEC-2999,-
HINDUNILVR,2081.30,2100.05,2068.05,2080.00,-6.40,-0.31,2190.00,1636.55,24.36,6.78,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,243.00,255.60,236.35,238.55,-3.10,-1.28,919.40,165.80,-72.33,-0.52,31-DEC-2999,-
ICICIBANK,488.00,499.00,484.60,497.25,7.80,1.59,499.00,336.00,39.34,13.87,31-DEC-2999,-
ICICIPRULI,520.00,527.00,519.30,524.55,5.10,0.98,527.30,277.35,46.34,16.63,31-OCT-2019,INTERIM DIVIDEND - RE 0.80 PER SH
IDEA,3.80,4.05,3.75,3.95,0.20,5.33,27.44,3.30,-90.65,-32.48,16-AUG-2019,ANNUAL GENERAL MEETING
IDFCFIRSTB,42.30,42.85,42.00,42.55,0.40,0.95,56.85,34.90,-,-,31-DEC-2999,-
IGL,420.75,429.30,418.45,428.50,10.35,2.48,429.30,241.00,55.82,18.58,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE
INDIGO,1524.00,1524.80,1470.10,1481.00,-49.00,-3.20,1898.85,943.70,49.30,-17.56,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
INDUSINDBK,1416.00,1454.90,1407.40,1445.00,22.20,1.56,1834.40,1188.05,-3.34,10.42,31-DEC-2999,-
INFRATEL,218.30,222.00,213.50,221.30,3.00,1.37,335.00,176.35,-16.76,-13.50,22-AUG-2019,INTERIM DIVIDEND - RS 3.65 PER SHARE
INFY,698.90,707.20,698.00,703.10,-5.05,-0.71,847.00,599.85,6.61,-10.28,23-OCT-2019,INTERIM DIVIDEND - RS 8 PER SHARE
IOC,134.30,135.95,133.70,135.40,1.35,1.01,170.75,116.25,-4.41,-8.64,21-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE
ITC,260.60,262.35,258.80,259.05,-1.45,-0.56,310.00,234.05,-6.56,4.84,31-DEC-2999,-
JINDALSTEL,145.30,151.85,144.20,151.70,7.15,4.95,192.60,91.05,-17.69,55.43,19-SEP-2019,ANNUAL GENERAL MEETING
JSWSTEEL,249.10,253.25,248.05,251.60,1.60,0.64,354.35,201.75,-27.60,18.23,31-DEC-2999,-
JUBLFOOD,1607.00,1638.00,1594.05,1636.35,22.15,1.37,1638.00,1047.50,50.21,25.15,16-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
JUSTDIAL,556.40,561.75,548.50,553.00,-1.10,-0.20,824.80,453.85,8.48,-11.92,31-DEC-2999,-
KOTAKBANK,1594.90,1619.40,1592.00,1619.00,18.75,1.17,1683.95,1115.75,42.57,0.41,31-DEC-2999,-
LICHSGFIN,437.55,444.80,436.30,439.75,0.20,0.05,587.00,353.85,0.80,16.34,16-AUG-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 7.60 PER SHARE
LT,1419.20,1430.75,1408.05,1418.45,-4.55,-0.32,1607.00,1201.10,3.64,-0.55,31-DEC-2999,-
L&TFH,99.45,100.95,98.20,99.15,-0.40,-0.40,159.25,78.60,-27.04,18.81,31-DEC-2999,-
LUPIN,723.00,739.85,721.05,736.95,18.20,2.53,906.00,646.30,-13.80,8.04,31-DEC-2999,-
MANAPPURAM,165.75,167.75,165.10,167.05,0.75,0.45,173.80,77.65,96.53,19.32,31-DEC-2999,-
MARICO,370.90,375.00,366.95,372.00,1.40,0.38,404.00,324.25,9.27,-3.02,04-NOV-2019,INTERIM DIVIDEND - RS 2.75 PER SH
MARUTI,7160.00,7237.45,7074.00,7121.30,-79.25,-1.10,7949.75,5446.05,-2.23,5.98,14-AUG-2019,DIVIDEND - RS 80 PER SHARE
MCDOWELL-N,632.00,638.70,623.35,628.20,-4.85,-0.77,676.60,496.80,0.44,1.08,31-DEC-2999,-
MFSL,484.70,489.85,467.80,468.00,-14.00,-2.90,497.15,360.90,15.37,12.59,16-SEP-2019,ANNUAL GENERAL MEETING
MGL,972.00,982.00,958.75,974.25,4.65,0.48,1067.25,754.15,15.29,6.77,29-AUG-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 10.50 PER SHARE
MINDTREE,693.55,695.95,683.05,690.00,-3.80,-0.55,995.00,652.05,-19.23,-4.63,24-OCT-2019,INTERIM DIVIDEND - RS 3 PER EQ SHARE
M&M,581.70,586.95,570.00,576.15,-3.85,-0.66,814.00,502.55,-27.55,-0.07,31-DEC-2999,-
M&MFIN,328.90,335.25,327.25,333.15,4.15,1.26,484.00,284.85,-22.41,-0.15,31-DEC-2999,-
MOTHERSUMI,128.30,135.50,127.00,133.40,4.15,3.21,179.10,91.10,-21.83,37.31,31-DEC-2999,-
MRF,64001.00,64100.00,62950.00,62950.00,-1504.45,-2.33,69900.00,51586.30,-5.12,2.88,31-DEC-2999,-
MUTHOOTFIN,674.65,680.05,667.90,670.00,-4.90,-0.73,718.65,389.30,45.40,-2.35,19-SEP-2019,ANNUAL GENERAL MEETING
NATIONALUM,46.75,46.75,45.60,46.05,-0.45,-0.97,70.95,36.90,-34.50,2.56,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.25 PER SHARE
NBCC,40.80,41.35,39.85,41.25,0.50,1.23,68.85,28.50,-37.17,22.04,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.65 PER SHARE
NCC,58.40,59.00,56.30,57.80,-0.65,-1.11,119.20,45.40,-30.86,10.73,31-DEC-2999,-
NESTLEIND,14490.00,14599.90,14051.10,14128.00,-343.30,-2.37,15146.90,10031.65,38.16,1.95,31-DEC-2999,-
NIITTECH,1530.00,1594.75,1530.00,1575.00,34.60,2.25,1595.50,1030.60,34.55,14.68,04-NOV-2019,INTERIM DIVIDEND - RS 10 PER SH
NMDC,104.30,106.40,103.00,103.65,-0.10,-0.10,120.55,74.80,-5.90,7.41,22-AUG-2019,ANNUAL GENERAL MEETING
NTPC,118.95,121.75,117.75,118.00,0.60,0.51,145.85,106.67,-23.60,0.64,31-DEC-2999,-
OIL,165.00,165.00,161.80,163.50,-2.05,-1.24,207.25,139.65,-17.94,11.64,31-DEC-2999,-
ONGC,138.40,139.75,136.65,138.85,0.55,0.40,178.90,115.55,-11.22,10.33,22-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.75 PER SHARE
