Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
"ACC","1,426.00","1,447.65","1,426.00","1,438.25","14.45","1.01","1,857.45","1,255.65","-14.90","-0.64","31-DEC-2999","-"
"ADANIENT","151.80","154.35","150.00","150.90","0.35","0.23","236.65","100.85","6.08","-8.24","31-DEC-2999","-"
"ADANIPORTS","364.80","374.60","363.75","374.00","10.05","2.76","452.35","294.10","-3.05","14.86","31-DEC-2999","-"
"ADANIPOWER","52.05","53.00","51.45","52.75","0.65","1.25","58.35","15.15","61.07","7.00","31-DEC-2999","-"
"AJANTPHARM","1,099.90","1,116.00","1,045.00","1,053.00","-37.65","-3.45","1,595.00","895.85","-17.58","-0.67","09-NOV-2018","INTERIM DIVIDEND - RS 9 PER SH"
"ALBK","45.10","45.40","42.35","43.25","-1.60","-3.57","78.05","33.15","-41.51","-0.69","31-DEC-2999","-"
"AMARAJABAT","704.00","710.50","695.00","700.80","-2.25","-0.32","908.45","686.85","-8.06","-9.37","20-NOV-2018","INTERIM DIVIDEND - RS 2 PER SHARE"
"AMBUJACEM","209.80","213.50","207.60","211.55","3.40","1.63","280.00","188.35","-19.16","3.60","31-DEC-2999","-"
"APOLLOHOSP","1,193.20","1,215.10","1,167.30","1,213.00","24.10","2.03","1,329.85","910.10","5.07","7.60","12-SEP-2018","ANNUAL GENERAL MEETING/DIVIDEND- RS 5 PER SHARE"
"APOLLOTYRE","226.90","228.15","222.55","226.30","1.15","0.51","307.25","192.05","-5.02","6.37","31-DEC-2999","-"
"ARVIND","101.35","102.55","98.80","100.00","-0.25","-0.25","478.50","90.25","-76.72","-68.43","28-NOV-2018","DEMERGER"
"ASHOKLEY","102.40","103.70","101.25","102.80","0.70","0.69","167.50","101.10","-10.18","-14.97","31-DEC-2999","-"
"ASIANPAINT","1,306.50","1,324.00","1,298.40","1,317.00","21.90","1.69","1,490.60","1,090.10","19.26","6.34","29-OCT-2018","INTERIM DIVIDEND - RS 2.85 PER SH"
"AUROPHARMA","752.35","768.80","733.00","752.95","0.60","0.08","830.45","527.00","15.28","-4.19","20-NOV-2018","INTERIM DIVIDEND - RS 1.25 PER SHARE"
"AXISBANK","602.40","609.50","592.35","604.50","4.45","0.74","677.95","481.25","13.95","-0.49","31-DEC-2999","-"
"BAJAJ-AUTO","2,722.00","2,793.00","2,716.30","2,781.50","63.40","2.33","3,468.35","2,420.00","-10.55","4.00","31-DEC-2999","-"
"BAJAJFINSV","5,708.40","5,875.55","5,668.50","5,847.00","179.50","3.17","7,200.00","4,500.00","17.77","4.58","31-DEC-2999","-"
"BAJFINANCE","2,443.00","2,497.75","2,414.65","2,486.35","53.95","2.22","2,994.00","1,511.20","48.75","6.27","31-DEC-2999","-"
