Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1604.00,1609.20,1560.15,1571.95,-22.40,-1.40,1769.05,1255.65,22.01,4.16,31-DEC-2999,-
ADANIENT,137.70,137.95,133.35,134.15,-3.90,-2.83,236.65,113.00,-3.00,-9.30,31-DEC-2999,-
ADANIPORTS,416.70,419.30,410.75,413.60,-3.45,-0.83,430.60,292.10,12.79,-2.19,31-DEC-2999,-
ADANIPOWER,63.95,65.90,61.45,62.55,-0.85,-1.34,68.75,19.30,198.57,33.80,31-DEC-2999,-
AMARAJABAT,653.00,653.00,636.15,639.20,-11.50,-1.77,908.45,572.85,-18.52,6.36,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,219.00,221.20,215.10,217.30,-1.95,-0.89,245.40,188.35,11.09,5.69,31-DEC-2999,-
APOLLOHOSP,1380.00,1400.00,1365.10,1390.00,6.20,0.45,1427.00,910.10,42.23,2.13,31-DEC-2999,-
APOLLOTYRE,184.65,186.35,178.40,179.20,-5.40,-2.93,299.50,174.00,-35.37,-10.38,31-DEC-2999,-
ARVIND,61.00,61.50,59.40,59.70,-1.25,-2.05,438.70,56.55,-85.53,-17.03,31-DEC-2999,-
ASHOKLEY,85.45,85.45,81.05,81.60,-3.85,-4.51,135.00,77.60,-36.52,-2.45,31-DEC-2999,-
ASIANPAINT,1395.00,1395.35,1377.20,1384.50,-11.40,-0.82,1529.85,1118.00,0.60,-1.24,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,574.85,577.95,562.10,568.35,-4.80,-0.84,838.00,562.10,-2.60,-8.82,31-DEC-2999,-
AXISBANK,754.00,755.00,734.60,743.00,-9.60,-1.28,827.75,515.00,38.13,-4.46,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2700.00,2711.85,2621.10,2625.90,-71.00,-2.63,3160.85,2420.00,-15.13,-7.41,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7858.70,7907.90,7810.00,7834.30,-20.25,-0.26,8580.00,4955.00,23.45,-3.53,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3460.00,3520.00,3444.00,3460.00,-3.30,-0.10,3762.00,1912.20,40.13,-0.19,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,750.00,765.95,746.00,752.00,1.85,0.25,1453.55,708.05,-35.01,-0.25,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,127.35,127.35,121.05,121.40,-5.90,-4.63,157.50,91.00,0.50,4.12,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,84.95,85.50,81.60,82.30,-2.60,-3.06,110.15,73.20,0.43,-2.37,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1359.00,1359.00,1332.05,1343.90,-17.05,-1.25,1479.95,815.30,59.70,-5.75,31-DEC-2999,-
BEL,103.80,103.90,95.90,96.70,-6.60,-6.39,124.40,72.50,-7.06,-11.28,31-DEC-2999,-
BERGEPAINT,316.50,316.70,312.00,314.50,-1.70,-0.54,349.90,260.00,0.16,-2.77,31-DEC-2999,-
BHARATFORG,462.80,462.80,438.40,440.00,-24.90,-5.36,693.90,430.15,-28.61,-0.61,31-DEC-2999,-
BHARTIARTL,348.00,351.20,338.60,343.00,-3.25,-0.94,371.15,253.99,0.13,-0.29,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,64.10,64.50,63.50,64.00,-0.10,-0.16,83.30,56.20,-5.95,-5.40,31-DEC-2999,-
BIOCON,263.00,265.50,260.50,263.40,1.00,0.38,359.00,230.00,-55.48,7.38,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,16000.00,16002.00,15512.00,15570.00,-429.55,-2.68,22400.00,15512.00,-10.59,-5.77,31-DEC-2999,-
BPCL,354.00,355.35,347.85,349.70,-3.10,-0.88,421.70,238.55,-10.94,-7.52,31-DEC-2999,-
BRITANNIA,2800.00,2844.00,2787.55,2820.00,22.20,0.79,3467.18,2615.85,-56.12,-2.73,31-DEC-2999,-
BSOFT,75.35,77.20,74.20,74.80,-0.80,-1.06,314.50,68.60,-,-,31-DEC-2999,-
CADILAHC,241.35,242.75,229.00,231.60,-9.25,-3.84,432.50,222.55,-35.69,-4.65,31-DEC-2999,-
CANBK,280.15,280.65,267.25,267.75,-12.45,-4.44,302.30,204.75,14.06,3.56,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,130.95,133.10,129.70,130.00,-1.00,-0.76,177.80,123.25,-18.50,-7.24,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CENTURYTEX,951.80,961.05,929.60,936.00,-19.35,-2.03,1063.00,705.50,6.57,-0.68,31-DEC-2999,-
CESC,780.30,786.20,775.40,776.10,-7.60,-0.97,1038.85,642.00,-13.51,1.98,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,276.60,277.35,264.95,271.20,-5.05,-1.83,319.19,207.60,-82.82,-6.56,31-DEC-2999,-
CIPLA,558.85,559.00,545.50,546.10,-11.45,-2.05,678.45,483.75,-14.33,0.17,31-DEC-2999,-
COALINDIA,230.00,230.90,219.50,219.95,-10.05,-4.37,299.75,211.40,-16.92,-13.85,31-DEC-2999,-
COLPAL,1168.00,1221.70,1153.15,1206.50,39.35,3.37,1354.80,1018.30,7.27,4.49,31-DEC-2999,-
CONCOR,551.70,552.95,536.00,536.15,-15.55,-2.82,582.75,433.60,-16.38,1.28,31-DEC-2999,-
CUMMINSIND,755.90,755.90,736.55,741.40,-11.00,-1.46,884.20,613.20,17.91,-0.86,31-DEC-2999,-
DABUR,429.90,435.25,426.65,428.75,-2.40,-0.56,490.65,357.55,13.47,6.96,31-DEC-2999,-
DHFL,54.80,58.60,53.55,55.75,-0.50,-0.89,691.50,44.50,-90.93,-27.17,31-DEC-2999,-
DISHTV,32.80,34.80,32.60,34.15,1.20,3.64,73.35,19.10,-50.07,18.78,31-DEC-2999,-
DIVISLAB,1652.60,1661.50,1635.55,1646.90,-5.05,-0.31,1774.95,1040.00,53.25,6.91,31-DEC-2999,-
DLF,190.00,191.35,182.55,183.90,-6.80,-3.57,223.50,142.00,2.20,6.52,31-DEC-2999,-
DRREDDY,2665.25,2679.85,2630.00,2647.00,-19.30,-0.72,2964.00,1872.95,28.17,3.64,15-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE
EICHERMOT,18530.00,18581.20,18350.00,18470.00,36.30,0.20,29800.00,18205.00,-31.98,-6.38,31-DEC-2999,-
ENGINERSIN,109.00,109.20,104.80,105.10,-3.60,-3.31,139.65,100.15,-15.48,-8.33,31-DEC-2999,-
EQUITAS,127.95,129.00,122.30,123.10,-5.15,-4.02,163.25,77.85,-9.72,-8.34,31-DEC-2999,-
ESCORTS,539.70,543.75,527.00,529.00,-10.10,-1.87,943.55,513.50,-40.79,-3.05,11-JUL-2019,DIVIDEND RS - 2.50 PER SHARE
EXIDEIND,204.05,206.15,199.05,200.75,-4.45,-2.17,304.70,194.30,-24.90,-0.15,31-DEC-2999,-
FEDERALBNK,103.10,103.35,98.80,99.00,-4.15,-4.02,110.40,67.05,12.12,-6.65,17-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.4 PER SHARE
GAIL,144.00,144.20,141.00,141.75,-1.65,-1.15,199.70,141.00,-60.48,-53.67,09-JUL-2019,BONUS 1:1
GLENMARK,446.70,448.50,438.25,439.70,-6.85,-1.53,711.90,423.65,-22.04,-15.55,31-DEC-2999,-
GMRINFRA,15.00,15.15,14.70,14.90,-0.15,-1.00,21.50,12.95,-18.13,-1.00,31-DEC-2999,-
GODREJCP,645.95,651.90,639.00,642.60,-1.75,-0.27,978.67,618.05,-50.71,-2.35,31-DEC-2999,-
GRASIM,924.95,926.45,905.45,906.50,-20.20,-2.18,1093.00,689.10,-3.64,3.09,31-DEC-2999,-
HAVELLS,726.15,734.30,712.95,716.35,-9.00,-1.24,806.85,544.50,29.07,-7.09,18-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE
HCLTECH,1033.40,1037.00,1016.00,1020.40,-20.35,-1.96,1187.60,920.00,4.09,-5.07,31-DEC-2999,-
HDFC,2287.95,2357.85,2285.55,2338.00,51.30,2.24,2357.85,1644.50,17.53,7.59,31-DEC-2999,-
HDFCBANK,2403.00,2429.00,2401.90,2414.75,17.30,0.72,2503.30,1885.00,10.93,-0.30,20-JUN-2019,DIVIDEND RS 15 PER SH
HEROMOTOCO,2519.90,2555.00,2466.65,2483.90,-39.05,-1.55,3515.00,2360.00,-28.80,-6.21,16-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 32 PER SHARE
HEXAWARE,357.00,366.40,350.50,360.00,0.90,0.25,515.50,294.30,-28.85,1.14,07-MAY-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
HINDALCO,201.90,202.90,199.35,200.00,-3.45,-1.70,259.75,182.20,-8.88,3.31,31-DEC-2999,-
HINDPETRO,297.00,298.30,290.65,290.75,-6.25,-2.10,333.50,163.00,3.36,-1.29,06-JUN-2019,DIVIDEND RS - 9.40 PER SHARE
HINDUNILVR,1766.00,1766.00,1709.00,1737.50,-23.20,-1.32,1869.50,1477.20,3.32,-4.43,20-JUN-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 13 PER SHARE
HINDZINC,230.25,230.55,224.40,225.10,-5.40,-2.34,309.45,222.15,-16.47,-4.11,31-DEC-2999,-
IBULHSGFIN,664.00,678.20,651.00,658.90,-9.30,-1.39,1397.00,487.85,-42.83,0.64,07-MAY-2019,INTERIM DIVIDEND - RS 10 PER SHARE
ICICIBANK,425.00,425.50,417.50,418.65,-6.05,-1.42,443.90,259.40,57.12,1.07,31-DEC-2999,-
ICICIPRULI,391.00,392.40,382.50,383.90,-5.65,-1.45,428.00,277.35,7.41,8.85,09-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.55 PER SHARE
IDBI,35.00,35.05,34.30,34.35,-0.85,-2.41,65.75,33.25,-40.93,-2.28,31-DEC-2999,-
IDEA,11.95,11.95,11.20,11.35,-0.60,-5.02,36.90,11.10,-78.36,-6.20,31-DEC-2999,-
IDFCFIRSTB,42.90,43.00,41.60,41.80,-1.40,-3.24,56.85,32.70,-,-,31-DEC-2999,-
IGL,318.35,321.90,317.00,319.35,0.30,0.09,350.80,215.20,20.46,-4.17,31-DEC-2999,-
INDIGO,1463.00,1482.30,1445.60,1459.20,-6.05,-0.41,1716.00,691.00,30.29,-11.16,31-DEC-2999,-
INDUSINDBK,1496.05,1503.00,1468.35,1473.00,-28.25,-1.88,2038.00,1333.15,-22.68,5.24,31-DEC-2999,-
INFRATEL,264.00,264.75,261.50,263.25,-0.75,-0.28,335.00,242.25,-13.22,-3.27,07-MAY-2019,INTERIM DIVIDEND - RS 7.50 PER SHARE
INFY,789.05,798.50,786.20,791.75,-2.40,-0.30,798.50,599.85,-40.38,6.91,13-JUN-2019,ANNUAL GENERAL MEETING/DIVIDEND- RS 10.50 PER SHARE
IOC,146.85,148.85,145.20,147.45,0.60,0.41,171.80,105.25,-10.34,-5.05,31-DEC-2999,-
ITC,272.95,275.10,272.30,272.95,0.05,0.02,322.95,263.65,1.15,-0.75,22-MAY-2019,DIVIDEND - RS 5.75 PER SHARE
JINDALSTEL,143.60,145.20,140.55,142.50,-1.95,-1.35,246.45,123.25,-28.39,-7.98,31-DEC-2999,-
