Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1623.00,1679.85,1601.20,1671.00,53.20,3.29,1679.85,1255.65,10.85,20.71,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,139.60,150.20,139.30,146.60,8.80,6.39,236.65,100.85,-6.27,10.98,31-DEC-2999,-
ADANIPORTS,383.30,385.90,375.50,379.80,-1.50,-0.39,415.65,292.10,7.26,17.40,31-DEC-2999,-
ADANIPOWER,47.05,50.35,46.80,47.95,1.05,2.24,58.35,15.15,102.32,2.79,31-DEC-2999,-
AJANTPHARM,1030.00,1064.40,1028.10,1031.00,5.60,0.55,1420.00,895.85,-25.85,3.16,11-FEB-2019,BUY BACK
ALBK,54.90,55.80,54.30,54.55,-0.35,-0.64,59.00,33.15,9.98,23.98,31-DEC-2999,-
AMARAJABAT,719.95,724.00,716.65,719.90,2.45,0.34,908.45,683.05,-9.45,-1.25,31-DEC-2999,-
AMBUJACEM,234.90,236.20,230.40,235.25,3.40,1.47,252.75,188.35,0.99,10.78,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1195.40,1253.35,1188.95,1233.00,50.05,4.23,1387.25,910.10,15.81,6.54,31-DEC-2999,-
APOLLOTYRE,219.60,224.30,217.65,222.35,4.90,2.25,307.25,192.05,-19.74,6.06,31-DEC-2999,-
ARVIND,92.40,92.50,90.20,90.75,-1.10,-1.20,444.45,72.80,-76.30,22.22,31-DEC-2999,-
ASHOKLEY,89.20,92.20,88.60,91.10,2.50,2.82,167.50,77.60,-37.37,9.36,31-DEC-2999,-
ASIANPAINT,1503.10,1508.65,1485.00,1490.00,-7.00,-0.47,1508.95,1111.50,32.99,6.28,31-DEC-2999,-
AUROPHARMA,774.00,802.55,774.00,786.50,17.25,2.24,830.45,527.00,40.99,9.35,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,777.00,781.35,767.60,775.20,-5.50,-0.70,787.65,481.25,51.85,9.16,31-DEC-2999,-
BAJAJ-AUTO,2953.00,2953.00,2891.55,2897.00,-51.80,-1.76,3194.95,2420.00,5.55,1.32,31-DEC-2999,-
BAJAJFINSV,7001.00,7060.00,6941.00,7035.00,82.45,1.19,7200.00,4955.00,36.03,9.02,31-DEC-2999,-
BAJFINANCE,3010.00,3034.95,2965.60,3020.50,24.65,0.82,3034.95,1760.80,70.89,13.65,31-DEC-2999,-
BALKRISIND,989.90,1024.00,986.00,1000.00,9.25,0.93,1453.55,744.00,-6.42,13.58,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,130.95,133.10,127.65,128.75,-1.35,-1.04,157.50,91.00,-9.52,26.85,31-DEC-2999,-
BANKINDIA,106.40,106.90,103.30,103.70,-2.15,-2.03,118.70,73.20,0.14,27.79,31-DEC-2999,-
BATAINDIA,1410.00,1421.10,1401.30,1402.00,-11.40,-0.81,1427.15,727.00,92.07,7.00,31-DEC-2999,-
BEL,94.75,96.10,93.00,93.10,0.65,0.70,149.15,72.50,-34.18,16.81,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,1008.95,1030.00,1002.35,1012.00,20.30,2.05,1198.40,521.25,-3.07,22.94,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,325.00,327.05,322.60,324.50,0.15,0.05,349.90,250.00,26.41,9.67,31-DEC-2999,-
BHARATFIN,1134.50,1137.00,1113.15,1133.00,-4.35,-0.38,1234.80,823.75,3.30,21.93,31-DEC-2999,-
