Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
"ACC","1,433.25","1,454.30","1,430.65","1,446.25","7.15","0.50","1,857.45","1,255.65","-14.59","7.10","31-DEC-2999","-"
"ADANIENT","157.35","161.00","154.25","158.25","0.90","0.57","236.65","100.85","4.63","-7.86","06-SEP-2018","SCHEME OF ARRANGEMENT"
"ADANIPORTS","368.45","373.00","363.20","370.10","1.05","0.28","452.35","294.10","-7.36","13.39","31-DEC-2999","-"
"ADANIPOWER","50.50","51.20","50.15","50.45","-0.05","-0.10","52.75","15.15","37.84","19.27","31-DEC-2999","-"
"AJANTPHARM","1,110.00","1,134.95","1,110.00","1,117.20","5.75","0.52","1,595.00","895.85","-18.20","9.93","09-NOV-2018","INTERIM DIVIDEND - RS 9 PER SH"
"ALBK","45.60","48.05","45.20","47.85","2.35","5.16","78.95","33.15","-39.12","17.71","31-DEC-2999","-"
"AMARAJABAT","725.85","740.00","714.95","739.95","17.95","2.49","908.45","704.05","-7.01","-3.18","20-NOV-2018","INTERIM DIVIDEND - RS 2 PER SHARE"
"AMBUJACEM","215.95","218.15","214.30","216.00","-0.45","-0.21","280.00","188.35","-17.68","11.86","31-DEC-2999","-"
"APOLLOHOSP","1,255.00","1,264.00","1,225.45","1,226.10","-24.05","-1.92","1,287.00","910.10","8.31","7.28","12-SEP-2018","ANNUAL GENERAL MEETING/DIVIDEND- RS 5 PER SHARE"
"APOLLOTYRE","223.25","231.00","222.15","229.95","5.75","2.56","307.25","192.05","-10.46","6.98","31-DEC-2999","-"
"ARVIND","308.00","316.80","301.30","314.50","6.70","2.18","478.50","289.05","-28.34","-5.89","31-DEC-2999","-"
"ASHOKLEY","108.50","110.70","108.35","110.25","1.35","1.24","167.50","101.65","-10.80","-4.34","31-DEC-2999","-"
"ASIANPAINT","1,346.80","1,346.80","1,326.05","1,338.80","-10.70","-0.79","1,490.60","1,090.10","15.76","11.94","29-OCT-2018","INTERIM DIVIDEND - RS 2.85 PER SH"
"AUROPHARMA","798.50","807.75","778.20","784.20","-12.15","-1.53","827.45","527.00","9.00","1.44","20-NOV-2018","INTERIM DIVIDEND - RS 1.25 PER SHARE"
"AXISBANK","629.90","638.70","623.00","624.00","-7.05","-1.12","677.95","481.25","11.55","10.11","31-DEC-2999","-"
"BAJAJ-AUTO","2,642.00","2,643.95","2,570.90","2,601.00","-48.50","-1.83","3,468.35","2,420.00","-20.49","2.04","31-DEC-2999","-"
"BAJAJFINSV","5,740.00","5,910.00","5,730.00","5,910.00","172.10","3.00","7,200.00","4,500.00","14.72","9.25","31-DEC-2999","-"
"BAJFINANCE","2,395.00","2,439.90","2,375.00","2,437.00","42.40","1.77","2,994.00","1,511.20","37.43","2.38","31-DEC-2999","-"
"BALKRISIND","962.00","991.45","956.45","990.40","26.35","2.73","1,453.55","922.70","-53.11","-7.05","14-NOV-2018","INTERIM DIVIDEND - RS 2 PER SHARE"
"BANKBARODA","108.90","110.50","108.25","108.85","-0.05","-0.05","179.70","91.00","-37.94","1.63","31-DEC-2999","-"
"BANKINDIA","85.00","86.50","83.85","86.20","1.65","1.95","201.40","73.20","-56.99","6.29","31-DEC-2999","-"
"BATAINDIA","967.00","1,007.25","967.00","1,006.00","34.55","3.56","1,115.70","653.10","33.66","7.55","31-DEC-2999","-"
"BEL","95.00","95.50","92.60","93.25","-2.65","-2.76","193.40","74.25","-49.95","7.93","31-DEC-2999","-"
"BEML","764.65","767.00","752.00","760.30","-4.35","-0.57","1,725.00","521.25","-55.05","35.49","19-SEP-2018","ANNUAL GENERAL MEETING/DIVIDEND- RS 8 PER SHARE"
