Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1514.80,1539.90,1502.55,1531.00,4.35,0.28,1769.05,1322.55,-4.45,-4.16,31-DEC-2999,-
ADANIENT,144.00,147.20,143.15,145.45,-0.30,-0.21,180.80,113.00,-3.42,11.33,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,373.00,373.80,368.10,368.65,-5.55,-1.48,430.60,292.10,-3.01,2.73,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,64.10,65.65,63.80,64.55,-0.05,-0.08,68.75,21.00,107.89,9.04,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,646.00,661.65,638.50,650.55,2.00,0.31,829.95,572.85,-18.78,3.52,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,199.50,203.90,197.35,201.30,0.30,0.15,244.00,188.35,-12.40,-5.93,31-DEC-2999,-
APOLLOHOSP,1455.00,1461.60,1428.80,1434.50,-23.65,-1.62,1579.70,996.75,28.46,5.46,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,178.50,183.00,177.15,179.95,-0.65,-0.36,245.00,144.05,-25.52,10.43,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,53.60,55.20,53.20,55.00,1.40,2.61,395.95,44.55,-85.98,7.21,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,62.75,63.45,62.25,62.40,-1.05,-1.65,133.15,56.95,-52.46,-0.24,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1510.00,1526.95,1502.10,1519.00,-29.20,-1.89,1622.50,1118.00,13.88,-3.23,31-DEC-2999,-
AUROPHARMA,628.00,639.30,626.15,638.10,8.85,1.41,838.00,536.60,-20.22,5.38,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,666.60,674.40,664.95,671.20,-3.05,-0.45,827.75,534.55,5.47,1.21,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2859.00,2887.70,2850.00,2878.00,-0.20,-0.01,3149.95,2420.00,0.02,6.05,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7314.85,7385.00,7252.90,7264.60,-124.15,-1.68,8580.00,4955.00,8.27,-2.03,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3395.00,3449.95,3382.30,3415.00,-12.35,-0.36,3762.00,1912.20,27.80,3.80,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,765.05,768.85,754.00,763.55,-6.05,-0.79,1189.65,682.00,-34.24,3.96,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
