Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1538.00,1550.00,1520.00,1541.50,1.90,0.12,1769.05,1322.55,-6.69,0.38,31-DEC-2999,-
ADANIENT,136.20,137.10,132.15,135.75,-1.40,-1.02,236.65,113.00,-35.92,4.87,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,373.10,374.25,364.05,367.40,-4.65,-1.25,430.60,292.10,-2.97,-1.73,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,59.75,60.20,58.00,59.25,-0.70,-1.17,68.75,21.00,76.87,-3.81,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,625.80,625.80,607.00,612.75,-9.95,-1.60,882.45,572.85,-29.98,-5.72,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,205.00,207.50,202.75,204.75,-0.35,-0.17,245.40,188.35,-15.29,-0.19,31-DEC-2999,-
APOLLOHOSP,1478.70,1535.00,1477.00,1516.05,40.50,2.74,1535.00,996.75,26.68,11.00,31-DEC-2999,-
APOLLOTYRE,172.50,172.95,167.00,167.55,-4.45,-2.59,266.00,144.05,-36.47,8.55,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,48.40,48.95,45.80,46.35,-2.20,-4.53,412.50,44.55,-88.56,-13.69,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,67.00,67.55,65.65,66.75,0.10,0.15,135.00,56.95,-49.76,-6.84,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1599.20,1606.75,1590.60,1604.05,4.60,0.29,1609.55,1118.00,14.59,6.00,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,590.50,601.50,585.95,590.70,2.35,0.40,838.00,536.60,-14.23,7.18,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,685.10,689.35,673.50,677.10,-5.85,-0.86,827.75,534.55,4.14,-5.99,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2760.00,2813.95,2750.55,2761.75,-4.75,-0.17,3149.95,2420.00,2.38,11.02,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7107.00,7140.00,6983.30,7040.00,-86.50,-1.21,8580.00,4955.00,0.14,-1.14,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3348.80,3362.65,3296.75,3331.00,-26.75,-0.80,3762.00,1912.20,12.89,2.41,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,752.40,756.75,741.25,744.95,-3.85,-0.51,1453.55,690.00,-44.58,4.00,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,97.20,97.65,93.75,94.50,-2.80,-2.88,156.50,89.65,-37.02,-13.30,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,69.25,70.65,66.70,67.95,-1.35,-1.95,110.15,61.40,-28.28,-10.24,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1513.95,1521.70,1501.50,1504.95,-4.15,-0.27,1521.70,833.10,41.34,15.52,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,103.20,104.55,102.75,103.70,0.05,0.05,118.90,72.50,-11.18,11.81,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,368.80,368.80,362.20,366.25,-1.80,-0.49,369.00,260.00,10.60,10.20,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,396.00,401.30,387.20,388.05,-7.25,-1.83,693.90,379.60,-40.17,-9.29,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,349.50,349.50,340.50,348.00,-0.30,-0.09,378.75,253.99,-8.22,4.02,31-DEC-2999,-
BHEL,52.60,53.40,50.60,51.50,-1.20,-2.28,83.30,46.65,-35.58,-13.08,31-DEC-2999,-
BIOCON,228.80,228.80,218.65,219.20,-9.65,-4.22,359.00,211.05,-63.97,-7.53,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14551.00,14551.05,13986.70,14200.00,-294.20,-2.03,22400.00,12700.00,-24.13,-4.16,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,342.00,352.50,337.50,350.80,8.50,2.48,421.70,238.55,-2.97,2.51,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,2700.00,2743.25,2672.05,2697.75,11.85,0.44,3430.00,2300.00,-60.36,0.95,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
BSOFT,65.00,68.60,63.15,66.35,1.80,2.79,314.50,57.50,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,218.00,224.70,216.55,221.65,3.50,1.60,432.50,206.50,-44.05,-2.49,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,229.40,231.65,225.20,225.70,-3.85,-1.68,302.10,204.75,-20.75,-5.88,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,127.15,127.90,122.15,123.40,-3.75,-2.95,172.90,112.75,-22.46,-2.91,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,855.45,861.20,839.00,847.25,-4.70,-0.55,1063.00,705.50,-9.01,-4.17,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,777.00,781.20,762.30,764.15,-11.60,-1.50,1038.85,642.00,-23.74,3.99,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,272.20,274.60,264.05,266.30,-3.90,-1.44,311.00,207.60,-81.69,7.29,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,465.80,476.20,460.15,465.00,-0.35,-0.08,678.45,449.20,-29.50,-10.96,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,189.00,192.60,184.20,184.70,-7.15,-3.73,299.75,177.70,-36.99,-10.08,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1205.70,1218.00,1198.15,1212.45,10.40,0.87,1354.80,1018.30,4.71,4.23,20-AUG-2019,ANNUAL GENERAL MEETING
CONCOR,498.85,499.40,482.05,490.00,-5.80,-1.17,582.75,433.60,-24.31,-4.95,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,565.30,578.35,556.00,574.80,6.60,1.16,884.20,555.25,-25.59,-20.59,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 10 PER SHARE
DABUR,441.00,442.15,433.15,434.00,-6.15,-1.40,490.65,357.55,-9.95,1.43,07-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE
DHFL,48.00,49.20,46.00,48.50,0.15,0.31,691.50,37.20,-92.61,-7.09,31-DEC-2999,-
DISHTV,24.35,24.80,22.70,23.20,-1.10,-4.53,72.75,19.10,-67.78,-21.36,31-DEC-2999,-
