Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1558.10,1559.30,1482.55,1486.00,-59.75,-3.87,1769.05,1322.55,-1.57,2.39,31-DEC-2999,-
ADANIENT,143.95,144.50,137.55,137.90,-5.65,-3.94,180.80,113.00,2.30,1.96,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,405.50,407.25,392.95,396.00,-7.90,-1.96,430.60,292.10,20.09,9.60,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,61.75,61.85,59.50,59.80,-1.50,-2.45,69.90,21.00,130.44,4.18,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,713.65,714.90,683.95,687.35,-24.55,-3.45,806.75,572.85,-6.80,10.90,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,197.50,198.20,188.85,190.00,-6.35,-3.23,244.00,188.35,-10.92,-1.73,31-DEC-2999,-
APOLLOHOSP,1385.00,1422.50,1384.95,1402.75,23.65,1.71,1579.70,1035.00,30.94,-6.07,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,169.70,174.55,166.75,167.30,-1.55,-0.92,244.85,144.05,-18.79,-1.73,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ASHOKLEY,67.85,72.65,66.80,67.70,0.05,0.07,123.10,56.95,-43.18,3.60,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1753.90,1761.70,1717.10,1721.85,-27.10,-1.55,1820.00,1118.00,37.56,9.20,31-DEC-2999,-
AUROPHARMA,581.00,582.45,565.80,566.55,-13.10,-2.26,838.00,536.60,-26.57,-6.36,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,669.90,677.40,651.40,655.05,-13.35,-2.00,827.75,534.55,14.47,1.45,31-DEC-2999,-
BAJAJ-AUTO,2915.00,2935.00,2855.00,2856.00,-41.90,-1.45,3149.95,2420.00,4.56,3.32,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,8514.00,8541.35,8250.70,8284.75,-161.70,-1.91,8668.80,4955.00,44.02,17.91,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3979.00,4004.00,3892.30,3904.00,-55.80,-1.41,4111.75,1912.20,74.89,19.81,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,765.35,780.00,740.65,742.95,-18.60,-2.44,1189.65,682.00,-29.43,1.80,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,92.00,92.45,88.00,88.15,-2.75,-3.03,144.00,85.65,-14.67,-3.61,31-DEC-2999,-
BANKINDIA,62.20,62.70,59.85,60.50,-1.40,-2.26,110.15,58.70,-24.94,-3.74,31-DEC-2999,-
BATAINDIA,1699.85,1700.00,1668.00,1675.00,-13.00,-0.77,1782.00,833.10,83.00,8.85,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,106.00,107.50,104.25,105.10,-0.30,-0.28,117.75,72.50,26.02,4.21,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,428.50,436.35,423.00,425.30,-2.75,-0.64,444.80,260.00,50.02,17.24,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,442.50,449.80,421.30,422.00,-19.25,-4.36,637.30,376.00,-30.07,10.47,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,348.30,348.70,334.25,338.85,-6.05,-1.75,378.75,253.99,6.41,0.59,31-DEC-2999,-
BHEL,47.50,48.00,45.70,45.85,-1.35,-2.86,78.85,45.70,-37.62,-7.09,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,233.30,235.95,230.25,230.90,-1.30,-0.56,345.00,211.05,-65.06,2.44,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,13565.00,13650.00,13165.00,13170.00,-393.70,-2.90,20500.00,12700.00,-33.14,-4.49,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,545.00,545.00,511.60,514.00,-17.60,-3.31,545.00,238.55,36.03,44.30,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,2915.00,2931.35,2835.10,2844.00,-58.95,-2.03,3583.75,2300.00,-50.45,5.03,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,232.10,235.95,230.80,232.10,-1.80,-0.77,404.00,206.50,-41.06,1.38,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,183.00,185.70,178.25,181.35,-0.05,-0.03,302.10,170.60,-21.76,-7.94,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,134.45,134.75,131.85,132.20,-1.65,-1.23,172.90,112.75,-7.91,10.07,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,890.50,898.40,866.60,869.30,-20.10,-2.26,1063.00,705.50,7.96,4.79,31-DEC-2999,-
CESC,755.00,760.60,729.00,730.10,-18.90,-2.52,948.35,642.00,-15.26,-4.32,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,290.75,293.65,287.25,287.90,-2.20,-0.76,322.45,207.60,-75.97,7.61,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,419.50,431.30,416.15,417.50,-0.60,-0.14,663.95,402.70,-36.22,-11.09,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,187.70,189.35,182.15,186.45,-0.30,-0.16,289.20,177.70,-32.63,2.98,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1496.95,1507.85,1442.10,1444.20,-45.55,-3.06,1589.55,1018.30,32.59,15.64,20-AUG-2019,ANNUAL GENERAL MEETING
CONCOR,633.00,638.80,611.25,614.00,-17.85,-2.83,666.00,433.60,-4.24,24.81,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,559.55,571.45,538.30,547.10,-12.40,-2.22,884.20,538.30,-18.32,-2.12,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 10 PER SHARE
DABUR,434.75,436.05,424.25,425.10,-8.55,-1.97,469.20,357.55,-0.05,-4.05,07-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE
DISHTV,17.85,18.10,16.85,17.00,-0.75,-4.23,59.50,14.30,-70.23,-18.27,31-DEC-2999,-
DIVISLAB,1636.00,1650.00,1619.05,1622.35,-6.00,-0.37,1774.95,1212.50,23.92,-1.04,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,151.40,153.20,145.60,148.00,-1.90,-1.27,209.65,132.55,-4.39,-9.51,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
DRREDDY,2687.00,2699.00,2611.35,2613.05,-64.10,-2.39,2964.00,1872.95,4.96,3.17,15-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE
EICHERMOT,18450.00,18508.95,17857.45,17934.95,-349.70,-1.91,25350.00,15200.00,-22.81,13.69,24-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 125 PER SHARE
EQUITAS,103.00,106.85,98.70,99.80,-2.80,-2.73,143.65,77.85,-14.30,-8.19,25-JUL-2019,ANNUAL GENERAL MEETING
ESCORTS,623.90,626.00,593.30,594.95,-24.30,-3.92,833.90,423.55,-4.19,21.02,11-JUL-2019,DIVIDEND RS - 2.50 PER SHARE
EXIDEIND,196.90,197.15,189.15,189.70,-6.55,-3.34,273.80,166.00,-26.77,7.97,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.80 PER SHARE
FEDERALBNK,89.35,89.70,84.35,85.60,-3.20,-3.60,110.40,67.05,21.94,5.16,17-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.4 PER SHARE
GAIL,132.00,133.80,129.80,131.75,0.05,0.04,192.85,119.50,-65.49,3.90,08-AUG-2019,DIVIDEND - RS 0.885 PER SHARE
GLENMARK,321.00,327.20,315.00,315.30,-4.25,-1.33,705.90,313.15,-49.60,-19.33,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,16.95,17.05,16.40,16.45,-0.45,-2.66,21.35,12.95,-1.50,11.15,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,664.70,685.85,657.00,670.05,10.10,1.53,849.90,575.00,-12.46,11.72,08-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,677.35,681.75,650.05,651.05,-28.60,-4.21,993.15,650.05,-32.85,-6.49,08-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7 PER SH
HAVELLS,702.00,708.90,675.35,680.05,-21.95,-3.13,806.85,549.85,10.96,4.21,18-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE
HCLTECH,1076.00,1081.80,1064.65,1078.00,1.20,0.11,1187.60,920.00,-1.22,-2.74,14-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,1992.00,2016.90,1972.60,1975.05,0.50,0.03,2357.85,1644.50,9.87,-5.50,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 17.50 PER SHARE
HDFCBANK,1236.65,1239.60,1185.30,1189.75,-33.80,-2.76,1282.70,942.50,-41.42,-46.19,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
