Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1419.00,1438.00,1388.90,1395.50,-26.10,-1.84,1707.25,1255.65,-12.09,-5.73,31-DEC-2999,-
ADANIENT,123.00,125.45,115.70,122.00,-1.95,-1.57,236.65,100.85,-37.99,-20.50,31-DEC-2999,-
ADANIPORTS,333.00,336.50,328.00,330.50,-1.85,-0.56,424.00,292.10,-18.80,-12.74,31-DEC-2999,-
ADANIPOWER,35.75,37.05,35.20,35.50,-1.25,-3.40,58.35,15.15,10.94,-31.13,31-DEC-2999,-
AJANTPHARM,969.80,976.00,952.30,967.00,3.05,0.32,1457.75,895.85,-27.39,-17.55,31-DEC-2999,-
ALBK,42.25,42.40,40.50,41.00,-1.60,-3.76,61.60,33.15,-29.25,-13.77,31-DEC-2999,-
AMARAJABAT,782.00,785.70,750.00,751.75,-31.25,-3.99,908.45,683.05,-4.81,1.77,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,215.65,217.40,212.10,213.30,-1.65,-0.77,269.70,188.35,-14.10,-2.47,31-DEC-2999,-
APOLLOHOSP,1298.50,1298.50,1252.10,1258.40,-37.45,-2.89,1387.25,910.10,11.10,0.71,31-DEC-2999,-
APOLLOTYRE,206.20,209.90,202.00,203.50,-3.95,-1.90,307.25,192.05,-22.06,-11.06,31-DEC-2999,-
ARVIND,80.50,84.00,80.05,81.15,-0.35,-0.43,444.45,78.10,-78.91,-15.82,28-NOV-2018,DEMERGER
ASHOKLEY,88.00,88.05,85.60,87.05,-0.70,-0.80,167.50,79.55,-34.50,-6.45,31-DEC-2999,-
ASIANPAINT,1468.00,1480.00,1445.00,1448.35,-24.10,-1.64,1490.60,1092.15,29.19,3.36,31-DEC-2999,-
AUROPHARMA,789.90,789.90,750.50,761.20,-17.25,-2.22,830.45,527.00,23.55,1.96,31-DEC-2999,-
AXISBANK,727.00,732.80,716.25,721.15,-9.00,-1.23,734.50,481.25,28.93,10.79,31-DEC-2999,-
BAJAJ-AUTO,2852.00,2879.10,2831.20,2850.00,-3.60,-0.13,3198.30,2420.00,-9.11,5.76,31-DEC-2999,-
BAJAJFINSV,6254.60,6294.45,6150.95,6178.00,-75.10,-1.20,7200.00,4800.00,23.26,-4.11,31-DEC-2999,-
BAJFINANCE,2670.00,2737.45,2670.00,2700.05,3.45,0.13,2994.00,1576.45,64.47,6.42,31-DEC-2999,-
BALKRISIND,807.90,807.90,746.30,764.00,-36.15,-4.52,1453.55,746.30,-30.89,-11.94,31-DEC-2999,-
BANKBARODA,108.00,108.50,104.35,104.70,-4.20,-3.86,172.90,91.00,-31.99,-15.46,31-DEC-2999,-
BANKINDIA,91.40,91.40,85.90,86.20,-5.85,-6.36,147.15,73.20,-38.87,-20.77,31-DEC-2999,-
BATAINDIA,1190.00,1216.35,1184.05,1188.65,-6.85,-0.57,1216.35,673.90,70.53,5.06,31-DEC-2999,-
BEL,81.15,81.85,79.50,79.65,-1.70,-2.09,162.65,74.25,-49.54,-12.33,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
