Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1563.00,1588.35,1563.00,1574.00,24.65,1.59,1769.05,1322.55,2.45,1.27,31-DEC-2999,-
ADANIENT,134.70,135.90,130.10,132.10,1.20,0.92,236.65,113.00,-33.83,-6.41,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,377.70,380.50,374.25,376.00,2.05,0.55,430.60,292.10,0.37,-7.16,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,60.50,61.75,59.60,60.45,0.45,0.75,68.75,21.00,93.44,-9.98,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,647.60,656.45,621.65,626.75,-18.35,-2.84,908.45,572.85,-23.64,-2.82,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,208.00,214.90,208.00,213.00,6.70,3.25,245.40,188.35,-7.77,0.90,31-DEC-2999,-
APOLLOHOSP,1331.00,1371.00,1331.00,1365.00,30.60,2.29,1427.00,938.25,40.47,2.74,31-DEC-2999,-
APOLLOTYRE,157.80,165.10,157.40,162.65,5.55,3.53,277.80,144.05,-40.32,-12.72,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,54.55,56.20,53.20,54.15,-0.65,-1.19,413.80,52.25,-86.25,-14.32,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,64.15,65.85,63.15,64.75,1.20,1.89,135.00,60.70,-48.49,-22.73,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1569.20,1581.90,1561.00,1575.85,9.95,0.64,1581.90,1118.00,10.53,19.29,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,603.00,615.00,595.40,596.75,-1.25,-0.21,838.00,536.60,-2.31,-1.17,31-DEC-2999,-
AXISBANK,664.20,675.95,660.00,660.10,0.00,0.00,827.75,534.55,10.70,-16.04,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2710.55,2741.50,2685.00,2700.25,-3.50,-0.13,3149.95,2420.00,1.49,-3.09,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7355.00,7590.00,7325.00,7494.00,203.55,2.79,8580.00,4955.00,6.27,-4.60,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3359.95,3449.60,3340.00,3406.85,72.15,2.16,3762.00,1912.20,21.10,-5.45,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,748.00,784.40,745.50,772.35,30.80,4.15,1453.55,690.00,-38.10,6.30,31-DEC-2999,-
BANKBARODA,100.75,101.70,98.70,100.10,0.05,0.05,157.50,91.00,-32.64,-20.49,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,69.25,70.15,67.20,68.20,-0.65,-0.94,110.15,66.10,-27.45,-20.33,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1431.00,1439.10,1407.20,1426.00,-1.50,-0.11,1479.95,833.10,50.15,2.60,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,96.75,98.90,96.50,97.65,0.65,0.67,124.40,72.50,-19.26,-9.04,31-DEC-2999,-
BERGEPAINT,356.00,360.75,352.25,360.00,4.45,1.25,360.75,260.00,15.03,17.36,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,420.00,435.00,417.00,435.00,16.80,4.02,693.90,398.45,-31.97,-4.21,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,372.00,373.75,364.15,371.05,-1.10,-0.30,378.75,253.99,-3.70,2.42,31-DEC-2999,-
BHEL,58.60,58.90,56.20,56.85,-1.50,-2.57,83.30,54.60,-22.71,-15.40,31-DEC-2999,-
BIOCON,232.35,233.55,227.50,228.45,-2.80,-1.21,359.00,217.05,-59.66,-6.74,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14497.30,14510.00,14220.00,14300.00,-107.30,-0.74,22400.00,13801.25,-25.43,-10.53,31-DEC-2999,-
BPCL,343.50,350.90,341.00,346.30,2.80,0.82,421.70,238.55,-10.59,-3.83,31-DEC-2999,-
BRITANNIA,2590.90,2644.35,2522.30,2601.95,24.35,0.94,3467.18,2522.30,-58.71,-5.82,01-AUG-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 15 PER SHARE
BSOFT,65.00,65.90,58.25,63.20,-1.20,-1.86,314.50,58.25,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,236.00,236.10,223.15,232.30,-2.40,-1.02,432.50,216.30,-38.17,0.67,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
