Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1368.00,1383.85,1356.45,1376.00,7.70,0.56,1685.00,1255.65,-16.68,-5.73,31-DEC-2999,-
ADANIENT,117.20,120.00,115.35,115.65,-2.55,-2.16,236.65,100.85,-46.77,-22.04,31-DEC-2999,-
ADANIPORTS,328.80,329.95,323.25,325.65,-3.15,-0.96,424.00,292.10,-19.26,-13.03,31-DEC-2999,-
ADANIPOWER,34.70,35.40,33.60,33.70,-1.00,-2.88,58.35,15.15,-0.88,-31.99,31-DEC-2999,-
AJANTPHARM,1002.50,1020.10,982.55,1011.00,8.15,0.81,1457.75,895.85,-29.08,-13.92,11-FEB-2019,BUY BACK
ALBK,40.00,40.00,38.95,39.25,-0.60,-1.51,61.60,33.15,-35.50,-11.70,31-DEC-2999,-
AMARAJABAT,734.00,760.85,729.00,742.00,1.55,0.21,908.45,683.05,-12.56,-2.69,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,207.55,209.00,203.75,207.60,0.00,0.00,269.70,188.35,-19.19,-3.37,31-DEC-2999,-
APOLLOHOSP,1133.00,1189.90,1101.10,1142.00,20.10,1.79,1387.25,910.10,-0.83,-13.65,31-DEC-2999,-
APOLLOTYRE,202.00,205.15,199.25,200.50,-1.20,-0.59,307.25,192.05,-27.06,-10.25,31-DEC-2999,-
ARVIND,79.00,80.85,78.75,80.80,1.35,1.70,444.45,78.10,-80.14,-14.99,28-NOV-2018,DEMERGER
ASHOKLEY,83.00,83.55,81.00,81.20,-1.90,-2.29,167.50,79.55,-39.08,-13.16,31-DEC-2999,-
ASIANPAINT,1438.50,1456.90,1435.25,1449.00,11.90,0.83,1490.60,1092.15,26.62,4.35,31-DEC-2999,-
AUROPHARMA,770.00,772.00,760.10,767.00,3.85,0.50,830.45,527.00,26.30,-0.42,31-DEC-2999,-
AXISBANK,701.00,713.40,700.00,703.45,-7.40,-1.04,734.50,481.25,24.68,6.71,31-DEC-2999,-
BAJAJ-AUTO,2845.60,2854.00,2819.50,2825.00,-28.60,-1.00,3194.95,2420.00,-10.43,4.66,31-DEC-2999,-
BAJAJFINSV,6115.00,6174.00,6065.10,6104.00,7.75,0.13,7200.00,4800.00,16.59,-4.16,31-DEC-2999,-
BAJFINANCE,2668.00,2677.15,2616.30,2616.95,-40.25,-1.51,2994.00,1576.45,59.20,2.84,31-DEC-2999,-
BALKRISIND,812.15,846.00,802.70,835.00,27.85,3.45,1453.55,744.00,-27.16,-5.16,31-DEC-2999,-
BANKBARODA,103.90,105.35,102.30,102.75,-1.15,-1.11,172.90,91.00,-39.08,-15.05,31-DEC-2999,-
BANKINDIA,84.75,85.70,82.30,82.70,-2.00,-2.36,147.15,73.20,-42.91,-20.48,31-DEC-2999,-
BATAINDIA,1193.00,1205.00,1182.30,1195.00,6.60,0.56,1216.35,673.90,67.25,2.80,31-DEC-2999,-
BEL,76.85,79.95,76.15,77.90,1.15,1.50,162.65,74.25,-50.62,-14.96,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,785.00,799.85,755.30,763.95,-21.25,-2.71,1418.55,521.25,-43.32,-12.79,31-DEC-2999,-
BERGEPAINT,299.95,306.55,297.25,303.70,3.75,1.25,349.90,237.00,21.75,-6.35,31-DEC-2999,-
BHARATFIN,937.00,946.00,932.55,936.60,-4.55,-0.48,1234.80,823.75,-7.73,-0.52,31-DEC-2999,-
BHARATFORG,479.00,486.40,477.35,481.85,2.75,0.57,798.00,463.55,-37.93,1.12,15-NOV-2018,INTERIM DIVIDEND RS  - RS 2.50 PER SHARE
BHARTIARTL,311.70,315.60,309.65,310.35,-1.85,-0.59,439.30,276.85,-26.87,-6.41,31-DEC-2999,-
BHEL,62.50,62.60,61.50,61.60,-0.35,-0.56,99.25,56.20,-36.82,-9.14,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,643.00,653.40,636.80,644.00,-0.20,-0.03,718.00,543.30,5.22,-0.23,31-DEC-2999,-
BOSCHLTD,18780.05,18780.05,18500.10,18600.00,-198.70,-1.06,22400.00,16975.00,-4.84,-2.70,20-DEC-2018,BUYBACK
BPCL,334.00,343.50,334.00,339.30,5.70,1.71,481.80,238.55,-27.43,1.30,31-DEC-2999,-
BRITANNIA,3105.00,3107.00,3001.00,3014.90,-92.65,-2.98,3467.18,2335.00,-36.83,-3.17,29-NOV-2018,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO Re 1/- PER SHARE
CADILAHC,324.50,326.35,318.40,319.00,-5.40,-1.66,434.05,311.30,-24.70,-9.81,31-DEC-2999,-
CANBK,225.00,227.60,219.80,220.50,-4.50,-2.00,333.65,204.75,-32.73,-20.68,31-DEC-2999,-
CANFINHOME,239.60,269.85,239.00,265.25,25.65,10.71,557.50,216.50,-46.21,-3.28,31-DEC-2999,-
CASTROLIND,146.70,153.55,145.75,152.70,6.65,4.55,213.95,134.95,-22.96,-3.66,31-DEC-2999,-
CEATLTD,1084.90,1093.70,1050.00,1052.00,-33.65,-3.10,1683.80,985.85,-34.75,-16.48,31-DEC-2999,-
CENTURYTEX,730.10,747.20,729.15,736.50,0.15,0.02,1299.90,718.05,-42.49,-16.83,31-DEC-2999,-
CESC,676.10,691.00,674.90,690.25,14.25,2.11,1091.70,642.00,-33.36,1.02,31-DEC-2999,-
CGPOWER,34.00,34.70,32.80,33.55,-0.75,-2.19,92.00,30.10,-62.83,-23.31,31-DEC-2999,-
CHENNPETRO,216.25,219.40,214.05,215.15,-2.00,-0.92,387.85,213.10,-43.21,-17.71,31-DEC-2999,-
CHOLAFIN,1206.00,1226.95,1183.00,1195.95,-12.05,-1.00,1760.05,1038.00,-12.39,0.55,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,540.05,545.70,536.10,543.05,-0.25,-0.05,678.45,483.75,-12.64,6.07,31-DEC-2999,-
COALINDIA,219.80,223.90,219.35,223.10,4.30,1.97,316.95,214.15,-25.79,-3.38,31-DEC-2999,-
COLPAL,1292.00,1292.50,1272.40,1274.00,-11.80,-0.92,1354.80,1018.30,16.46,-2.43,31-DEC-2999,-
CONCOR,519.45,523.90,509.00,515.00,-5.65,-1.09,569.48,433.60,-61.14,-24.52,04-FEB-2019,BONUS 1:4
CUMMINSIND,725.00,726.00,706.00,709.05,-17.20,-2.37,884.20,613.20,-16.09,-17.04,31-DEC-2999,-
DABUR,450.90,452.90,444.00,444.50,-4.45,-0.99,490.65,311.95,28.93,2.54,31-DEC-2999,-
DCBBANK,177.50,180.55,177.00,179.15,1.85,1.04,204.60,139.85,3.67,-0.58,31-DEC-2999,-
DHFL,104.40,108.75,103.50,106.30,1.45,1.38,691.50,96.80,-79.78,-51.88,31-DEC-2999,-
DISHTV,29.75,34.90,29.50,33.85,4.05,13.59,82.35,19.10,-54.66,-10.09,31-DEC-2999,-
DIVISLAB,1638.00,1651.20,1613.20,1639.30,4.30,0.26,1700.00,980.50,58.16,7.11,31-DEC-2999,-
