Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1465.00,1493.00,1465.00,1478.00,18.80,1.29,1857.45,1255.65,-14.85,2.27,31-DEC-2999,-
ADANIENT,161.95,164.30,159.80,160.50,-1.85,-1.14,236.65,100.85,-3.28,0.85,31-DEC-2999,-
ADANIPORTS,384.95,390.75,384.00,387.20,3.20,0.83,452.35,294.10,-4.21,4.92,31-DEC-2999,-
ADANIPOWER,51.25,51.70,50.60,50.70,-0.65,-1.27,58.35,15.15,24.72,0.20,31-DEC-2999,-
AJANTPHARM,1184.90,1197.00,1170.65,1185.30,7.55,0.64,1595.00,895.85,-20.04,6.06,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,46.55,47.45,46.30,46.70,0.25,0.54,77.10,33.15,-38.27,-1.68,31-DEC-2999,-
AMARAJABAT,739.50,744.00,732.00,734.70,-1.20,-0.16,908.45,683.05,-12.09,-0.20,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,217.10,222.80,217.10,221.75,4.90,2.26,280.00,188.35,-18.26,2.73,31-DEC-2999,-
APOLLOHOSP,1243.05,1252.95,1225.10,1239.00,-3.80,-0.31,1329.85,910.10,3.25,0.47,31-DEC-2999,-
APOLLOTYRE,232.50,236.50,231.80,234.80,3.75,1.62,307.25,192.05,-12.67,2.04,31-DEC-2999,-
ARVIND,96.90,98.35,96.75,97.60,1.25,1.30,478.50,90.25,-78.04,-68.62,28-NOV-2018,DEMERGER
ASHOKLEY,103.05,104.40,102.55,102.95,-0.05,-0.05,167.50,97.70,-13.20,-6.66,31-DEC-2999,-
ASIANPAINT,1383.00,1383.00,1359.00,1365.00,-7.50,-0.55,1490.60,1090.10,18.79,1.90,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,712.00,727.35,712.00,723.30,11.45,1.61,830.45,527.00,4.71,-8.15,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,623.90,628.00,620.00,625.80,8.25,1.34,677.95,481.25,12.84,0.09,31-DEC-2999,-
