Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1487.85,1501.95,1477.55,1478.20,-10.60,-0.71,1857.45,1255.65,-14.62,-2.54,31-DEC-2999,-
ADANIENT,157.00,157.85,152.50,154.50,-2.75,-1.75,236.65,100.85,-6.96,-7.32,31-DEC-2999,-
ADANIPORTS,388.00,388.95,378.00,381.00,-8.00,-2.06,452.35,294.10,-4.67,1.42,31-DEC-2999,-
ADANIPOWER,50.85,51.05,50.20,50.55,-0.30,-0.59,58.35,15.15,18.66,-12.62,31-DEC-2999,-
AJANTPHARM,1178.50,1191.60,1154.15,1159.15,-22.55,-1.91,1595.00,895.85,-22.40,0.31,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,46.70,47.00,44.85,45.00,-1.70,-3.64,74.50,33.15,-38.98,-7.88,31-DEC-2999,-
AMARAJABAT,740.00,741.10,730.80,733.50,-5.30,-0.72,908.45,683.05,-12.10,2.52,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,222.90,223.80,218.05,218.25,-4.65,-2.09,280.00,188.35,-18.58,-0.80,31-DEC-2999,-
APOLLOHOSP,1268.00,1288.00,1251.80,1259.00,-7.40,-0.58,1329.85,910.10,4.69,-2.57,31-DEC-2999,-
APOLLOTYRE,233.00,235.25,229.25,230.20,-4.20,-1.79,307.25,192.05,-14.38,-2.02,31-DEC-2999,-
ARVIND,98.00,98.65,96.05,96.35,-2.05,-2.08,478.50,90.25,-78.39,-5.63,28-NOV-2018,DEMERGER
ASHOKLEY,102.05,102.30,99.00,100.05,-2.45,-2.39,167.50,97.70,-15.68,-6.63,31-DEC-2999,-
ASIANPAINT,1367.00,1386.85,1361.60,1380.05,8.50,0.62,1490.60,1090.10,20.67,3.09,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
