Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1577.00,1585.50,1564.00,1585.00,5.95,0.38,1769.05,1255.65,20.47,0.13,31-DEC-2999,-
ADANIENT,153.20,158.85,149.00,152.35,-0.85,-0.55,236.65,100.85,19.35,29.55,31-DEC-2999,-
ADANIPORTS,424.00,426.30,422.50,424.60,-0.35,-0.08,430.60,292.10,9.18,16.41,31-DEC-2999,-
ADANIPOWER,49.00,49.15,46.75,48.35,-0.75,-1.53,58.35,15.15,150.52,25.75,31-DEC-2999,-
AJANTPHARM,993.80,994.65,973.55,976.15,-16.15,-1.63,1294.00,900.10,-4.06,-6.48,31-DEC-2999,-
ALBK,42.00,42.00,40.10,41.80,-0.20,-0.48,59.00,33.15,-8.63,0.48,31-DEC-2999,-
AMARAJABAT,624.30,624.30,606.60,621.00,-4.00,-0.64,908.45,603.00,-20.15,-0.77,31-DEC-2999,-
AMBUJACEM,220.95,222.00,216.15,220.25,-0.30,-0.14,245.40,188.35,6.45,4.88,31-DEC-2999,-
APOLLOHOSP,1380.50,1383.80,1355.50,1373.00,-8.75,-0.63,1406.00,910.10,39.76,17.12,31-DEC-2999,-
APOLLOTYRE,191.55,191.80,185.80,187.70,-4.05,-2.11,299.50,174.00,-31.82,0.81,31-DEC-2999,-
ARVIND,74.70,75.30,71.75,74.50,-0.70,-0.93,438.70,70.15,-81.62,1.22,31-DEC-2999,-
ASHOKLEY,89.05,89.20,87.05,88.05,-1.20,-1.34,146.15,77.60,-38.92,6.08,31-DEC-2999,-
ASIANPAINT,1429.00,1438.90,1422.20,1425.80,8.00,0.56,1529.85,1118.00,10.72,7.00,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,639.80,642.75,628.70,635.50,-6.05,-0.94,838.00,565.05,6.71,-11.39,31-DEC-2999,-
AXISBANK,811.25,823.40,810.75,822.25,8.70,1.07,827.75,498.75,53.08,12.31,31-DEC-2999,-
BAJAJ-AUTO,2951.00,2955.00,2901.25,2927.00,-17.50,-0.59,3194.95,2420.00,1.38,-1.54,31-DEC-2999,-
BAJAJFINSV,8237.45,8320.00,8213.00,8307.00,61.40,0.74,8388.00,4955.00,36.66,13.06,31-DEC-2999,-
BAJFINANCE,3505.00,3551.00,3500.00,3545.00,39.15,1.12,3564.00,1912.20,56.77,20.91,31-DEC-2999,-
BALKRISIND,797.95,798.75,776.00,781.85,-14.45,-1.81,1453.55,744.00,-30.14,-4.00,31-DEC-2999,-
BANKBARODA,121.25,122.00,117.10,121.30,0.00,0.00,157.50,91.00,-9.04,14.65,31-DEC-2999,-
BANKINDIA,87.50,88.00,83.95,86.45,-1.45,-1.65,110.15,73.20,-14.74,7.13,31-DEC-2999,-
BATAINDIA,1427.00,1441.00,1422.55,1438.00,8.65,0.61,1479.95,769.45,85.43,5.60,31-DEC-2999,-
BEL,107.25,110.25,107.20,109.95,2.95,2.76,124.40,72.50,-9.43,26.52,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,919.35,927.15,893.35,917.80,-1.55,-0.17,1034.90,521.25,3.65,15.29,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,333.50,334.95,328.50,329.60,-0.95,-0.29,349.90,260.00,16.08,10.05,31-DEC-2999,-
BHARATFIN,965.00,967.90,910.00,941.15,-48.60,-4.91,1234.80,823.75,-20.69,10.24,31-DEC-2999,-
BHARATFORG,465.20,468.90,457.65,459.85,-8.15,-1.74,693.90,445.25,-29.47,2.02,31-DEC-2999,-
BHARTIARTL,357.05,364.95,357.05,363.55,3.65,1.01,366.95,253.99,-4.49,14.09,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,68.20,69.25,67.80,68.75,0.55,0.81,83.30,56.20,-12.20,14.87,31-DEC-2999,-
BIOCON,256.90,258.70,250.05,257.30,-0.60,-0.23,359.00,250.05,-58.28,-51.01,31-DEC-2999,-
BOSCHLTD,16925.15,17049.90,16815.00,17006.00,104.80,0.62,22400.00,16629.55,-5.62,-1.13,31-DEC-2999,-
BPCL,384.90,390.50,383.00,387.90,6.90,1.81,429.15,238.55,-6.55,9.24,31-DEC-2999,-
BRITANNIA,2989.30,2994.60,2952.00,2980.00,-16.90,-0.56,3467.18,2615.85,-49.89,11.34,31-DEC-2999,-
BSOFT,90.10,92.30,88.45,91.50,0.55,0.60,314.50,80.15,-,-,31-DEC-2999,-
