Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1505.00,1525.00,1486.00,1512.00,-5.45,-0.36,1769.05,1322.55,-1.89,-3.33,31-DEC-2999,-
ADANIENT,126.20,126.40,121.15,124.45,-3.65,-2.85,236.65,113.00,-36.67,-20.02,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,372.00,372.00,359.15,369.00,-6.45,-1.72,430.60,292.10,-7.55,-11.06,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,60.85,60.85,56.90,58.40,-3.05,-4.96,68.75,21.00,95.64,-11.18,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,656.95,656.95,637.40,644.85,-12.10,-1.84,908.45,572.85,-20.39,2.15,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,197.60,199.50,194.85,196.75,-2.75,-1.38,245.40,188.35,-14.01,-8.47,31-DEC-2999,-
APOLLOHOSP,1303.70,1311.15,1287.25,1300.55,-9.65,-0.74,1427.00,938.00,35.40,-3.06,31-DEC-2999,-
APOLLOTYRE,148.00,151.85,146.30,146.95,-3.40,-2.26,294.40,144.05,-48.66,-26.85,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,56.00,56.65,53.30,55.65,-0.55,-0.98,434.90,52.25,-86.53,-17.13,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,63.90,64.30,61.65,63.80,-0.60,-0.93,135.00,60.85,-46.94,-29.35,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1533.20,1551.00,1521.70,1526.60,-18.60,-1.20,1551.00,1118.00,7.63,12.91,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,546.90,554.90,536.60,547.90,-0.75,-0.14,838.00,536.60,-10.88,-8.10,31-DEC-2999,-
AXISBANK,665.50,669.35,650.20,660.35,-13.50,-2.00,827.75,534.55,20.67,-18.09,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2565.00,2642.65,2545.50,2641.90,41.35,1.59,3149.95,2420.00,-1.37,-8.83,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,6975.00,7035.00,6942.00,6975.30,-88.40,-1.25,8580.00,4955.00,1.04,-17.26,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3199.80,3199.80,3143.00,3171.00,-66.90,-2.07,3762.00,1912.20,18.15,-14.65,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
