Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1505.00,1523.15,1493.15,1518.05,16.85,1.12,1769.05,1326.00,5.04,-0.86,31-DEC-2999,-
ADANIENT,212.80,216.20,210.50,211.95,-1.60,-0.75,217.70,113.00,33.18,8.39,31-DEC-2999,-
ADANIPORTS,376.00,377.70,370.50,372.35,-0.60,-0.16,430.60,292.10,0.89,-6.67,31-DEC-2999,-
ADANIPOWER,62.00,62.45,61.30,61.50,-0.20,-0.32,73.80,33.25,21.54,-7.17,31-DEC-2999,-
AMARAJABAT,761.10,768.95,752.00,753.95,-9.35,-1.22,798.10,572.85,2.42,13.80,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,204.15,206.25,203.30,205.10,1.40,0.69,244.00,184.10,-4.98,2.96,31-DEC-2999,-
APOLLOHOSP,1465.35,1476.40,1440.00,1447.00,-16.95,-1.16,1579.70,1083.10,17.34,1.12,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,171.75,172.75,169.40,171.70,-0.05,-0.03,244.85,144.05,-25.38,-8.11,31-DEC-2999,-
ASHOKLEY,82.20,82.30,80.90,81.45,-0.35,-0.43,112.65,56.95,-26.16,2.78,31-DEC-2999,-
ASIANPAINT,1718.25,1727.55,1701.75,1717.00,1.65,0.10,1834.80,1252.15,28.17,-5.36,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,455.00,458.30,446.70,450.00,-3.40,-0.75,838.00,389.35,-42.85,-4.63,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,752.30,755.65,745.75,750.50,-2.40,-0.32,827.75,580.50,20.03,1.63,31-DEC-2999,-
BAJAJ-AUTO,3210.00,3216.75,3182.80,3182.85,-29.20,-0.91,3289.00,2442.20,22.43,0.07,31-DEC-2999,-
BAJAJFINSV,9254.50,9284.75,9190.05,9240.20,11.75,0.13,9284.75,5612.00,57.14,13.36,31-DEC-2999,-
BAJFINANCE,4120.00,4139.05,4065.00,4107.00,-11.35,-0.28,4280.00,2332.10,68.63,1.48,31-DEC-2999,-
BALKRISIND,888.00,941.25,883.25,935.20,52.10,5.90,1024.00,682.00,-5.50,7.66,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,102.85,106.80,102.60,106.55,4.40,4.31,144.00,85.65,-2.20,14.51,31-DEC-2999,-
BATAINDIA,1616.25,1638.00,1612.85,1636.00,15.10,0.93,1814.00,967.00,62.91,-8.18,31-DEC-2999,-
BEL,103.05,105.25,102.25,104.45,1.40,1.36,122.10,72.50,12.13,-12.01,31-DEC-2999,-
BERGEPAINT,488.00,503.75,483.95,495.15,2.65,0.54,533.75,285.20,56.35,-0.79,31-DEC-2999,-
BHARATFORG,470.00,471.85,463.00,468.00,-0.45,-0.10,587.60,376.00,-18.70,0.99,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,433.35,443.90,428.50,439.70,6.35,1.47,455.65,258.72,33.99,22.17,31-DEC-2999,-
BHEL,53.60,54.70,53.30,54.45,1.15,2.16,78.85,41.30,-18.73,1.21,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,275.10,284.90,273.85,284.50,7.95,2.87,341.23,211.05,-53.26,16.55,31-DEC-2999,-
BOSCHLTD,16618.00,16903.10,16155.55,16200.05,-415.15,-2.50,20000.00,12700.00,-11.71,3.48,31-DEC-2999,-
BPCL,506.50,514.25,502.10,509.70,3.80,0.75,549.00,308.35,51.92,-2.52,31-DEC-2999,-
BRITANNIA,3110.40,3110.40,3060.00,3093.95,2.85,0.09,3583.75,2300.00,-48.73,-7.71,31-DEC-2999,-
CADILAHC,254.95,259.90,253.60,259.05,4.10,1.61,369.00,206.50,-25.08,3.60,31-DEC-2999,-
CANBK,228.55,232.90,227.40,231.75,4.60,2.03,302.10,170.60,-13.38,18.69,31-DEC-2999,-
CASTROLIND,145.20,145.80,141.75,142.30,-2.20,-1.52,172.90,112.75,-8.16,-5.48,31-DEC-2999,-
CENTURYTEX,455.00,466.90,450.00,463.00,8.15,1.79,1063.00,352.10,-49.02,9.26,11-OCT-2019,DEMERGER
CESC,747.80,755.00,736.60,750.00,3.05,0.41,851.70,642.60,8.65,-7.49,31-DEC-2999,-
CHOLAFIN,314.20,319.00,312.55,317.05,1.75,0.56,333.55,218.20,-75.79,6.77,31-DEC-2999,-
CIPLA,472.00,476.50,464.10,469.20,1.20,0.26,586.00,389.55,-9.36,-0.81,31-DEC-2999,-
COALINDIA,200.55,206.35,199.80,206.15,5.15,2.56,271.45,177.70,-18.16,-1.72,31-DEC-2999,-
COLPAL,1480.00,1485.00,1471.35,1479.50,4.85,0.33,1642.60,1103.05,19.44,-2.21,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,552.50,557.40,547.70,552.50,1.05,0.19,666.00,460.00,-17.28,-7.50,31-DEC-2999,-
CUMMINSIND,560.60,564.75,544.65,545.00,-17.70,-3.15,884.20,532.20,-32.22,0.78,31-DEC-2999,-
DABUR,467.00,471.75,464.30,466.00,-3.30,-0.70,487.70,357.55,10.73,0.03,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,13.90,15.30,13.20,15.00,1.05,7.53,42.60,10.40,-60.11,34.53,31-DEC-2999,-
DIVISLAB,1824.00,1825.00,1787.70,1792.05,-19.30,-1.07,1825.00,1420.00,17.65,2.15,31-DEC-2999,-
DLF,216.50,220.80,214.70,218.25,2.40,1.11,226.60,132.55,22.51,20.61,31-DEC-2999,-
DRREDDY,2968.10,2982.60,2943.05,2970.00,-2.00,-0.07,2991.95,1872.95,14.73,5.98,31-DEC-2999,-
EICHERMOT,23165.50,23165.50,22905.00,23051.00,29.35,0.13,24220.00,15200.00,-3.18,4.54,31-DEC-2999,-
EQUITAS,95.85,102.35,95.70,101.85,6.00,6.26,143.65,82.50,-7.20,5.76,31-DEC-2999,-
ESCORTS,646.05,648.75,636.75,646.00,-1.90,-0.29,833.90,423.55,-6.29,-3.25,31-DEC-2999,-
EXIDEIND,192.40,194.85,192.40,194.55,2.35,1.22,273.80,166.00,-24.90,6.14,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,88.00,91.30,87.75,90.80,3.35,3.83,110.40,78.20,11.75,10.60,31-DEC-2999,-
GAIL,125.20,126.35,124.15,126.05,1.60,1.29,183.25,119.50,-63.71,0.16,31-DEC-2999,-
GLENMARK,347.20,351.40,341.95,344.50,-2.05,-0.59,705.90,267.25,-46.66,11.43,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,21.40,22.15,21.20,22.00,0.70,3.29,22.70,12.95,34.15,5.77,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,719.95,725.00,714.00,724.35,3.35,0.46,849.90,575.00,-3.20,0.91,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,791.90,802.70,783.05,800.45,12.35,1.57,959.80,633.60,-6.99,11.99,31-DEC-2999,-
HAVELLS,675.10,683.55,670.05,673.60,-4.00,-0.59,806.85,622.65,2.18,0.81,31-DEC-2999,-
HCLTECH,1139.00,1143.40,1125.50,1134.00,5.75,0.51,1187.60,920.00,10.83,-0.50,31-DEC-2999,-
HDFC,2339.00,2346.00,2295.00,2307.90,-28.40,-1.22,2357.85,1820.00,21.36,9.22,31-DEC-2999,-
HDFCBANK,1280.20,1283.05,1262.00,1267.75,-10.65,-0.83,1287.00,1011.00,-38.58,2.03,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2517.00,2520.00,2460.00,2470.00,-53.25,-2.11,3380.00,2225.60,-16.50,-8.57,31-DEC-2999,-
HEXAWARE,340.70,346.50,337.05,343.90,4.10,1.21,455.70,306.00,11.64,4.80,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,203.00,205.30,200.10,203.90,0.90,0.44,237.90,171.10,-7.28,10.63,31-DEC-2999,-
HINDPETRO,287.80,293.45,284.35,289.70,3.20,1.12,333.50,211.20,17.81,-6.56,31-DEC-2999,-
HINDUNILVR,2097.95,2098.35,2067.00,2081.80,-11.45,-0.55,2190.00,1650.00,20.11,-3.63,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,274.50,347.80,272.20,341.40,73.25,27.32,919.40,165.80,-51.12,56.10,18-NOV-2019,INTERIM DIVIDEND - RS 7 PER SHARE
ICICIBANK,509.55,520.00,508.00,518.10,12.60,2.49,520.00,336.00,46.09,8.53,31-DEC-2999,-
ICICIPRULI,498.45,502.55,495.00,498.00,1.55,0.31,537.30,277.35,52.25,-1.23,31-OCT-2019,INTERIM DIVIDEND - RE 0.80 PER SH
IDEA,5.90,6.85,5.90,6.65,0.75,12.71,24.46,2.40,-82.84,72.73,31-DEC-2999,-
IDFCFIRSTB,43.55,44.35,43.20,44.25,0.70,1.61,56.85,35.35,-,-,31-DEC-2999,-
IGL,408.00,413.75,408.00,412.00,4.30,1.05,438.70,241.00,53.62,7.91,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE
INDIGO,1420.00,1444.75,1418.00,1437.00,9.80,0.69,1898.85,956.35,38.76,1.93,31-DEC-2999,-
INDUSINDBK,1526.00,1575.80,1520.00,1564.35,38.00,2.49,1834.40,1188.05,-1.52,18.93,31-DEC-2999,-
INFRATEL,227.00,261.00,227.00,257.25,31.95,14.18,335.00,176.35,-2.61,33.19,31-DEC-2999,-
INFY,699.10,703.35,694.05,701.45,5.70,0.82,847.00,615.10,9.79,7.81,23-OCT-2019,INTERIM DIVIDEND - RS 8 PER SHARE
IOC,130.95,132.90,130.10,132.70,1.60,1.22,170.75,116.25,-4.15,-8.07,31-DEC-2999,-
ITC,247.30,247.95,245.65,246.70,-0.25,-0.10,310.00,234.05,-13.39,-2.59,31-DEC-2999,-
JINDALSTEL,159.30,166.40,158.20,164.40,5.10,3.20,191.20,91.05,5.69,45.94,19-SEP-2019,ANNUAL GENERAL MEETING
JSWSTEEL,253.60,264.90,252.25,263.50,10.55,4.17,325.00,201.75,-15.33,12.49,31-DEC-2999,-
JUBLFOOD,1630.00,1646.60,1614.00,1620.50,-6.70,-0.41,1650.00,1077.90,30.33,2.59,16-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
JUSTDIAL,560.55,573.75,560.55,566.00,2.85,0.51,824.80,453.85,14.01,-5.68,31-DEC-2999,-
KOTAKBANK,1617.00,1626.10,1607.10,1616.50,-1.40,-0.09,1683.95,1157.00,37.74,2.60,31-DEC-2999,-
LICHSGFIN,444.95,470.40,442.50,468.85,24.90,5.61,587.00,353.85,1.68,17.85,31-DEC-2999,-
LT,1344.00,1354.00,1327.20,1350.20,14.70,1.10,1607.00,1201.10,-5.69,-7.59,31-DEC-2999,-
L&TFH,108.00,115.40,107.70,115.20,7.50,6.96,159.25,78.60,-12.36,21.39,31-DEC-2999,-
LUPIN,788.00,806.00,788.00,804.00,11.45,1.44,906.00,646.30,-5.52,9.51,31-DEC-2999,-
MANAPPURAM,159.70,160.85,156.20,158.80,-1.05,-0.66,173.80,77.65,85.19,-3.67,19-NOV-2019,INTERIM DIVIDEND - RS 0.55 PER SHARE
MARICO,358.00,361.90,355.20,360.60,3.00,0.84,404.00,324.25,-1.18,-1.64,04-NOV-2019,INTERIM DIVIDEND - RS 2.75 PER SH
