Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1540.50,1559.30,1526.45,1528.30,-11.00,-0.71,1678.90,1255.65,-5.19,11.16,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,145.80,148.90,140.25,141.30,-4.25,-2.92,236.65,100.85,-13.71,20.82,31-DEC-2999,-
ADANIPORTS,366.25,368.95,361.50,365.05,-0.95,-0.26,415.65,292.10,-4.46,11.70,31-DEC-2999,-
ADANIPOWER,50.50,51.25,50.20,50.30,-0.85,-1.66,58.35,15.15,84.25,48.16,31-DEC-2999,-
AJANTPHARM,1031.90,1044.70,1009.65,1011.15,-15.70,-1.53,1457.75,895.85,-26.62,0.24,11-FEB-2019,BUY BACK
ALBK,55.20,56.85,54.90,55.05,-0.15,-0.27,59.00,33.15,10.65,40.25,31-DEC-2999,-
AMARAJABAT,743.15,753.00,743.15,747.50,1.00,0.13,908.45,683.05,-7.13,0.98,31-DEC-2999,-
AMBUJACEM,223.90,229.50,223.55,225.50,1.35,0.60,252.75,188.35,-7.54,8.70,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1138.00,1152.90,1110.00,1124.60,-7.35,-0.65,1387.25,910.10,3.16,-0.68,31-DEC-2999,-
APOLLOTYRE,223.20,225.15,221.10,221.20,-1.80,-0.81,307.25,192.05,-17.15,10.10,31-DEC-2999,-
ARVIND,94.95,96.60,94.50,95.60,0.95,1.00,444.45,72.80,-76.02,19.20,31-DEC-2999,-
ASHOKLEY,93.95,95.00,93.65,93.85,-0.10,-0.11,167.50,77.60,-37.31,15.58,31-DEC-2999,-
ASIANPAINT,1434.00,1457.00,1428.65,1437.00,2.25,0.16,1490.60,1092.15,26.39,-1.04,31-DEC-2999,-
AUROPHARMA,782.00,785.00,768.40,771.60,-7.05,-0.91,830.45,527.00,33.54,0.48,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,742.95,748.95,731.70,736.50,-4.10,-0.55,751.00,481.25,37.37,4.38,31-DEC-2999,-
BAJAJ-AUTO,3002.10,3032.20,2980.00,3026.00,9.15,0.30,3194.95,2420.00,2.56,6.84,31-DEC-2999,-
BAJAJFINSV,6920.00,7004.00,6900.00,6924.35,-7.75,-0.11,7200.00,4932.25,35.46,13.58,31-DEC-2999,-
BAJFINANCE,2818.80,2899.00,2815.00,2862.80,54.70,1.95,2994.00,1615.20,67.41,9.19,31-DEC-2999,-
BALKRISIND,939.90,948.90,927.80,932.30,1.25,0.13,1453.55,744.00,-11.06,11.30,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,116.40,119.85,116.00,117.95,1.40,1.20,157.50,91.00,-19.07,14.91,31-DEC-2999,-
BANKINDIA,92.90,95.00,92.70,93.20,0.85,0.92,118.70,73.20,-9.56,12.36,31-DEC-2999,-
BATAINDIA,1364.00,1386.60,1358.30,1361.00,-3.30,-0.24,1386.60,673.90,92.41,14.31,31-DEC-2999,-
BEL,93.05,95.45,92.35,94.75,1.55,1.66,154.30,72.50,-37.31,21.94,31-DEC-2999,-
BEML,973.00,979.00,958.10,958.10,-11.65,-1.20,1198.40,521.25,-13.19,25.22,31-DEC-2999,-
BERGEPAINT,306.40,311.00,306.35,309.55,3.60,1.18,349.90,238.00,24.87,1.29,31-DEC-2999,-
BHARATFIN,1056.00,1075.00,1056.00,1069.70,14.95,1.42,1234.80,823.75,1.07,14.27,31-DEC-2999,-
BHARATFORG,531.50,548.25,526.30,533.15,2.80,0.53,784.80,456.10,-28.02,10.20,31-DEC-2999,-
BHARTIARTL,344.00,344.85,331.20,337.95,-4.45,-1.30,427.40,276.85,-20.03,8.58,31-DEC-2999,-
BHEL,66.25,68.05,66.10,67.90,0.65,0.97,91.15,56.20,-21.50,9.87,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,620.10,628.90,618.00,623.80,6.30,1.02,718.00,543.30,2.98,-3.07,31-DEC-2999,-
BOSCHLTD,18689.90,18689.90,18305.55,18329.10,-230.40,-1.24,22400.00,16975.00,0.25,-1.42,20-DEC-2018,BUYBACK
BPCL,391.00,398.30,389.40,396.00,5.70,1.46,465.50,238.55,-14.43,16.71,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3160.00,3169.00,3054.70,3070.00,-79.40,-2.52,3467.18,2395.00,-36.36,2.04,31-DEC-2999,-
BSOFT,101.45,104.65,100.10,100.85,0.15,0.15,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,331.15,349.45,329.40,341.30,10.65,3.22,432.50,305.95,-12.19,6.79,31-DEC-2999,-
CANBK,263.70,269.85,262.15,264.00,2.00,0.76,302.30,204.75,1.69,19.67,31-DEC-2999,-
CANFINHOME,321.60,324.60,311.20,314.00,-6.55,-2.04,557.50,216.50,-42.86,18.60,31-DEC-2999,-
CASTROLIND,166.95,169.50,159.65,160.55,-5.90,-3.54,213.95,134.95,-22.20,5.11,31-DEC-2999,-
CEATLTD,1154.90,1179.00,1147.15,1163.40,12.20,1.06,1665.90,985.85,-27.30,10.04,31-DEC-2999,-
CENTURYTEX,894.90,901.50,880.55,888.50,-2.55,-0.29,1274.00,705.50,-26.57,20.97,31-DEC-2999,-
CESC,727.80,738.00,719.00,723.00,-3.70,-0.51,1091.70,642.00,-25.37,5.28,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,42.10,45.20,41.80,43.75,1.60,3.80,84.95,20.25,-47.07,29.82,31-DEC-2999,-
CHENNPETRO,265.00,270.25,261.55,261.55,-2.40,-0.91,367.95,196.80,-27.70,20.72,31-DEC-2999,-
CHOLAFIN,1369.00,1403.00,1363.30,1400.00,38.25,2.81,1760.05,1038.00,-4.46,17.14,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,534.10,535.40,528.95,532.20,-0.55,-0.10,678.45,483.75,-7.91,-2.04,31-DEC-2999,-
COALINDIA,238.85,246.15,238.00,243.05,-0.15,-0.06,303.45,211.40,-17.08,8.97,31-DEC-2999,-
COLPAL,1278.00,1293.05,1268.00,1270.10,-12.30,-0.96,1354.80,1018.30,22.76,-0.36,31-DEC-2999,-
CONCOR,512.00,517.60,507.25,513.00,4.25,0.84,569.48,433.60,-58.84,0.12,04-FEB-2019,BONUS 1:4
CUMMINSIND,741.10,753.55,738.00,742.95,1.70,0.23,884.20,613.20,-4.40,4.40,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,438.00,439.15,423.50,426.65,-12.25,-2.79,490.65,311.95,31.28,-4.39,31-DEC-2999,-
DCBBANK,200.95,207.70,197.80,198.65,-1.55,-0.77,207.70,139.85,21.13,10.82,31-DEC-2999,-
DHFL,132.70,133.30,128.40,132.40,0.50,0.38,691.50,96.80,-74.62,24.38,31-DEC-2999,-
