Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1521.00,1546.80,1520.00,1535.70,13.55,0.89,1769.05,1326.00,4.91,0.23,31-DEC-2999,-
ADANIENT,212.00,213.70,206.05,208.35,-6.55,-3.05,221.50,113.00,22.63,6.44,31-DEC-2999,-
ADANIPORTS,381.10,383.35,375.85,377.70,-4.35,-1.14,430.60,292.10,2.14,-5.12,31-DEC-2999,-
ADANIPOWER,63.95,64.20,62.00,62.10,-1.50,-2.36,73.80,33.25,11.99,-5.98,31-DEC-2999,-
AMARAJABAT,753.60,775.00,744.25,753.45,2.80,0.37,798.10,572.85,4.07,11.48,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,205.50,211.00,204.65,209.95,5.30,2.59,244.00,184.10,-3.16,4.66,31-DEC-2999,-
APOLLOHOSP,1450.20,1450.20,1414.45,1420.00,-21.20,-1.47,1579.70,1083.10,13.98,-2.87,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,169.00,169.00,166.25,168.50,0.45,0.27,244.85,144.05,-28.60,-10.28,31-DEC-2999,-
ASHOKLEY,78.50,80.80,77.50,79.85,0.70,0.88,112.65,56.95,-27.51,2.11,31-DEC-2999,-
ASIANPAINT,1706.20,1742.50,1698.35,1741.00,34.85,2.04,1834.80,1252.15,28.93,-4.41,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,452.70,455.00,447.50,451.00,1.10,0.24,838.00,389.35,-43.07,-2.59,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,739.25,746.00,737.35,744.55,5.50,0.74,827.75,580.50,17.92,-0.38,31-DEC-2999,-
BAJAJ-AUTO,3163.10,3217.40,3142.05,3162.45,-13.55,-0.43,3289.00,2442.20,16.10,-1.88,31-DEC-2999,-
BAJAJFINSV,9110.00,9110.00,8900.00,8995.20,-115.05,-1.26,9284.75,5612.00,49.65,11.29,31-DEC-2999,-
BAJFINANCE,4075.00,4077.35,3920.10,3952.00,-122.20,-3.00,4280.00,2332.10,57.67,-1.00,31-DEC-2999,-
BALKRISIND,923.00,935.40,915.20,923.50,-2.75,-0.30,1024.00,682.00,-4.86,6.48,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,105.00,106.15,104.05,104.40,-0.50,-0.48,144.00,85.65,-0.57,9.26,31-DEC-2999,-
BATAINDIA,1625.10,1637.40,1616.00,1626.95,-2.10,-0.13,1814.00,995.00,62.46,-8.61,31-DEC-2999,-
BEL,103.30,103.60,100.75,103.15,0.05,0.05,122.10,72.50,21.64,-13.57,31-DEC-2999,-
BERGEPAINT,491.65,499.00,484.50,494.50,-2.05,-0.41,533.75,285.20,54.60,-0.70,31-DEC-2999,-
BHARATFORG,464.40,468.75,455.75,467.95,3.55,0.76,587.60,376.00,-18.21,2.62,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,471.15,485.60,455.05,460.70,18.25,4.12,485.60,258.72,45.24,25.21,31-DEC-2999,-
BHEL,53.30,53.80,51.05,51.15,-2.15,-4.03,78.85,41.30,-25.00,-13.16,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,283.20,291.95,282.45,287.95,6.30,2.24,341.23,211.05,-52.20,15.99,31-DEC-2999,-
BOSCHLTD,16180.00,16552.50,15800.00,15876.00,-266.60,-1.65,20000.00,12700.00,-15.48,1.86,31-DEC-2999,-
BPCL,508.05,509.50,498.75,499.75,-11.80,-2.31,549.00,308.35,52.13,-4.83,31-DEC-2999,-
BRITANNIA,3057.70,3089.95,3051.55,3077.00,19.30,0.63,3583.75,2300.00,1.47,-6.48,31-DEC-2999,-
CADILAHC,254.00,259.25,251.75,258.00,3.85,1.51,369.00,206.50,-27.71,3.18,31-DEC-2999,-
CANBK,226.30,227.85,222.75,226.45,-0.70,-0.31,302.10,170.60,-13.25,13.20,31-DEC-2999,-
CASTROLIND,141.55,141.60,136.45,138.00,-2.75,-1.95,172.90,112.75,-11.68,-9.98,31-DEC-2999,-
CENTURYTEX,463.00,474.90,457.25,473.00,10.05,2.17,1063.00,352.10,-47.10,12.17,11-OCT-2019,DEMERGER
CESC,755.75,769.70,741.00,745.00,-6.10,-0.81,851.70,642.60,7.36,-8.00,31-DEC-2999,-
CHOLAFIN,313.70,313.70,302.90,307.00,-5.15,-1.65,333.55,218.20,-76.99,-0.03,31-DEC-2999,-
CIPLA,469.60,469.60,455.35,463.50,-3.20,-0.69,586.00,389.55,-11.66,-0.32,31-DEC-2999,-
COALINDIA,205.20,206.40,202.25,205.20,-0.05,-0.02,271.45,177.70,-16.89,-0.51,31-DEC-2999,-
COLPAL,1470.00,1474.20,1440.00,1450.00,-24.20,-1.64,1642.60,1103.05,17.85,-5.55,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,579.90,580.45,565.00,571.00,-8.00,-1.38,666.00,460.00,-15.39,-3.69,31-DEC-2999,-
CUMMINSIND,543.25,544.95,535.35,540.90,-1.35,-0.25,884.20,532.20,-32.47,-2.39,31-DEC-2999,-
DABUR,458.90,459.10,449.25,453.60,-5.50,-1.20,487.70,357.55,9.31,-1.47,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,12.25,13.80,12.20,13.10,0.35,2.75,42.60,10.40,-66.71,22.43,31-DEC-2999,-
DIVISLAB,1773.10,1795.00,1773.10,1786.00,-0.20,-0.01,1825.00,1420.00,22.62,2.84,31-DEC-2999,-
DLF,219.00,219.50,214.60,219.00,-0.70,-0.32,226.60,132.55,22.04,20.63,31-DEC-2999,-
DRREDDY,2918.00,2918.00,2852.00,2872.10,-41.75,-1.43,2991.95,1872.95,8.16,4.07,31-DEC-2999,-
EICHERMOT,22715.00,22750.00,21640.45,21691.00,-1190.40,-5.20,24220.00,15200.00,-7.78,-3.64,31-DEC-2999,-
EQUITAS,106.00,108.30,101.25,105.25,-0.40,-0.38,143.65,82.50,-0.85,11.14,31-DEC-2999,-
ESCORTS,641.35,666.40,639.00,662.55,25.35,3.98,833.90,423.55,-4.61,-0.53,31-DEC-2999,-
EXIDEIND,195.00,197.70,192.15,193.40,-1.65,-0.85,273.80,166.00,-24.91,6.56,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,88.90,89.85,87.00,87.40,-1.50,-1.69,110.40,78.20,2.52,6.52,31-DEC-2999,-
GAIL,127.85,127.85,125.40,126.50,0.45,0.36,183.25,119.50,-62.71,-5.31,31-DEC-2999,-
