Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1507.00,1524.55,1484.05,1518.10,18.00,1.20,1769.05,1322.55,-6.52,-2.71,31-DEC-2999,-
ADANIENT,132.40,138.30,132.15,137.25,4.90,3.70,236.65,113.00,-38.73,6.56,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,368.45,368.85,359.40,364.20,-2.00,-0.55,430.60,292.10,-5.09,-3.54,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,57.60,59.25,57.20,58.45,1.10,1.92,68.75,21.00,69.67,-4.18,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,609.10,623.00,607.15,617.65,8.40,1.38,869.00,572.85,-26.69,-8.60,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,201.00,202.95,199.15,202.10,2.05,1.02,245.40,188.35,-15.05,0.10,31-DEC-2999,-
APOLLOHOSP,1519.80,1542.45,1496.25,1509.00,-9.35,-0.62,1542.45,996.75,26.57,11.65,31-DEC-2999,-
APOLLOTYRE,169.60,172.15,168.50,171.00,1.40,0.83,256.80,144.05,-31.75,8.57,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,48.00,49.60,47.50,48.50,0.15,0.31,409.40,44.55,-87.92,-11.74,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,65.65,65.90,63.05,64.45,-1.30,-1.98,135.00,56.95,-50.75,-7.73,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1616.00,1622.50,1595.10,1618.55,3.30,0.20,1622.50,1118.00,17.40,6.41,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,593.95,603.65,591.00,603.00,11.90,2.01,838.00,536.60,-12.23,5.56,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,664.90,668.60,640.10,665.50,4.35,0.66,827.75,534.55,2.42,-1.28,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2766.10,2796.90,2726.15,2787.65,29.85,1.08,3149.95,2420.00,3.18,10.77,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,6997.00,7146.55,6965.00,7122.05,142.20,2.04,8580.00,4955.00,2.77,0.34,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
