Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1565.40,1578.45,1547.10,1565.05,16.15,1.04,1678.90,1255.65,0.14,17.52,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,144.45,144.85,140.50,140.90,-3.00,-2.08,236.65,100.85,-12.27,19.91,31-DEC-2999,-
ADANIPORTS,370.00,372.00,362.50,366.00,-3.00,-0.81,415.65,292.10,0.47,5.38,31-DEC-2999,-
ADANIPOWER,49.85,52.25,49.05,49.75,-0.10,-0.20,58.35,15.15,90.61,32.14,31-DEC-2999,-
AJANTPHARM,1019.80,1048.80,1019.00,1031.00,14.25,1.40,1457.75,895.85,-25.89,6.52,11-FEB-2019,BUY BACK
ALBK,56.65,57.45,55.60,56.00,0.25,0.45,59.00,33.15,13.36,35.10,31-DEC-2999,-
AMARAJABAT,733.00,750.00,724.00,738.90,4.90,0.67,908.45,683.05,-4.68,-0.42,31-DEC-2999,-
AMBUJACEM,226.55,231.35,226.55,229.90,3.45,1.52,252.75,188.35,-0.54,16.11,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1121.85,1144.95,1121.85,1144.05,24.40,2.18,1387.25,910.10,8.32,2.44,31-DEC-2999,-
APOLLOTYRE,218.05,222.45,215.00,221.00,3.05,1.40,307.25,192.05,-15.41,9.03,31-DEC-2999,-
ARVIND,93.40,93.40,90.90,92.40,0.40,0.43,444.45,72.80,-76.07,21.02,31-DEC-2999,-
ASHOKLEY,92.40,92.65,90.90,91.50,-0.90,-0.97,167.50,77.60,-37.20,15.53,31-DEC-2999,-
ASIANPAINT,1442.00,1459.85,1440.00,1453.45,7.85,0.54,1490.60,1092.15,31.83,5.32,31-DEC-2999,-
AUROPHARMA,778.00,792.00,771.00,776.95,-0.40,-0.05,830.45,527.00,35.62,8.40,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,755.00,763.00,749.05,761.20,9.60,1.28,763.00,481.25,46.54,9.79,31-DEC-2999,-
BAJAJ-AUTO,3008.00,3008.00,2945.00,2974.00,-31.15,-1.04,3194.95,2420.00,4.37,6.46,31-DEC-2999,-
BAJAJFINSV,7000.00,7036.00,6950.00,6950.00,-56.80,-0.81,7200.00,4932.25,40.02,18.09,31-DEC-2999,-
BAJFINANCE,2930.00,2962.90,2910.05,2922.00,-7.55,-0.26,2994.00,1615.20,79.06,14.61,31-DEC-2999,-
BALKRISIND,924.90,933.50,915.70,921.00,4.80,0.52,1453.55,744.00,-13.12,12.91,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,121.20,125.85,121.05,125.00,4.45,3.69,157.50,91.00,-6.26,26.07,31-DEC-2999,-
BANKINDIA,95.95,103.15,95.30,101.00,5.95,6.26,118.70,73.20,0.60,28.42,31-DEC-2999,-
BATAINDIA,1341.00,1361.80,1330.00,1342.00,2.70,0.20,1386.60,673.90,98.26,6.00,31-DEC-2999,-
BEL,94.45,97.00,93.45,96.45,2.80,2.99,152.00,72.50,-35.07,28.09,19-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,1004.45,1013.30,984.10,995.50,0.20,0.02,1198.40,521.25,-3.28,29.69,31-DEC-2999,-
BERGEPAINT,308.20,312.25,307.00,311.00,2.70,0.88,349.90,238.00,26.86,7.69,31-DEC-2999,-
BHARATFIN,1089.00,1092.40,1077.00,1086.90,4.55,0.42,1234.80,823.75,2.08,14.42,31-DEC-2999,-
BHARATFORG,517.95,520.70,514.15,515.20,-2.05,-0.40,784.80,456.10,-27.36,12.24,31-DEC-2999,-
BHARTIARTL,332.00,339.45,332.00,337.15,6.55,1.98,427.40,276.85,-15.64,11.44,31-DEC-2999,-
BHEL,67.50,68.45,67.15,68.10,0.95,1.41,91.15,56.20,-18.69,11.37,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,633.00,633.25,623.60,628.50,-0.35,-0.06,718.00,543.30,8.53,3.74,31-DEC-2999,-
BOSCHLTD,18498.00,18526.45,18326.00,18405.10,-76.35,-0.41,22400.00,16975.00,5.08,3.88,20-DEC-2018,BUYBACK
BPCL,408.00,409.90,402.55,409.20,3.65,0.90,454.50,238.55,-5.00,24.85,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3128.00,3138.85,3084.00,3122.00,-1.35,-0.04,3467.18,2395.00,-35.17,7.22,31-DEC-2999,-
BSOFT,102.75,102.75,99.50,99.95,-2.15,-2.11,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,340.85,344.40,335.80,337.20,-2.05,-0.60,432.50,305.95,-10.55,8.15,31-DEC-2999,-
CANBK,273.10,281.70,271.75,276.60,4.40,1.62,302.30,204.75,4.69,29.46,31-DEC-2999,-
CANFINHOME,316.45,328.95,313.65,320.00,3.65,1.15,544.30,216.50,-39.70,29.61,31-DEC-2999,-
CASTROLIND,161.50,162.40,157.25,157.45,-3.05,-1.90,213.95,134.95,-21.53,6.24,31-DEC-2999,-
CEATLTD,1149.65,1164.90,1133.55,1148.00,1.95,0.17,1665.90,985.85,-25.37,10.06,31-DEC-2999,-
CENTURYTEX,882.75,917.00,882.50,912.95,29.35,3.32,1274.00,705.50,-21.32,27.89,31-DEC-2999,-
CESC,734.60,750.10,732.20,740.00,6.30,0.86,1091.70,642.00,-19.54,11.77,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,45.25,47.20,44.75,46.50,1.85,4.14,84.95,20.25,-41.06,60.34,31-DEC-2999,-
CHENNPETRO,268.50,273.90,257.15,270.30,2.20,0.82,359.40,196.80,-20.17,32.05,31-DEC-2999,-
CHOLAFIN,1398.00,1402.00,1371.10,1375.25,-14.80,-1.06,1760.05,1038.00,-4.26,19.23,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,537.15,537.70,530.20,533.40,-1.10,-0.21,678.45,483.75,-4.71,-1.43,31-DEC-2999,-
COALINDIA,244.55,247.90,241.35,243.50,-0.70,-0.29,303.45,211.40,-10.58,13.18,31-DEC-2999,-
COLPAL,1287.90,1297.90,1284.00,1289.00,3.10,0.24,1354.80,1018.30,24.66,4.67,31-DEC-2999,-
CONCOR,515.00,515.90,509.00,509.50,-2.55,-0.50,569.48,433.60,-57.51,3.24,04-FEB-2019,BONUS 1:4
CUMMINSIND,749.00,756.80,742.00,750.90,3.70,0.50,884.20,613.20,-0.56,13.20,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,429.90,429.90,425.40,427.00,-1.40,-0.33,490.65,311.95,33.56,1.10,31-DEC-2999,-
