Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1484.00,1485.00,1443.25,1449.00,-31.40,-2.12,1857.45,1255.65,-20.60,2.63,31-DEC-2999,-
ADANIENT,153.60,154.45,147.60,149.00,-4.45,-2.90,236.65,100.85,-24.15,4.09,31-DEC-2999,-
ADANIPORTS,382.00,382.00,373.30,376.35,-2.40,-0.63,452.35,294.10,-11.01,4.79,31-DEC-2999,-
ADANIPOWER,51.75,51.90,50.40,50.70,-0.85,-1.65,58.35,15.15,7.99,3.58,31-DEC-2999,-
AJANTPHARM,1170.35,1190.00,1146.00,1158.00,-14.80,-1.26,1595.00,895.85,-23.43,13.47,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,47.80,47.90,45.55,46.20,-1.35,-2.84,74.00,33.15,-36.89,4.52,31-DEC-2999,-
AMARAJABAT,737.35,745.90,734.55,743.90,5.20,0.70,908.45,683.05,-13.99,6.66,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,219.50,219.50,211.60,212.45,-6.25,-2.86,280.00,188.35,-22.63,3.68,31-DEC-2999,-
APOLLOHOSP,1256.25,1271.00,1249.50,1269.95,20.45,1.64,1329.85,910.10,7.56,7.93,31-DEC-2999,-
APOLLOTYRE,230.30,230.30,223.00,223.00,-5.80,-2.53,307.25,192.05,-21.40,-0.89,31-DEC-2999,-
ARVIND,96.80,97.25,95.90,96.50,0.10,0.10,478.50,90.25,-78.40,-3.55,28-NOV-2018,DEMERGER
ASHOKLEY,94.20,95.60,93.35,94.55,1.50,1.61,167.50,92.45,-26.39,-5.87,31-DEC-2999,-
ASIANPAINT,1402.50,1414.00,1397.15,1400.00,-1.25,-0.09,1490.60,1090.10,18.44,9.87,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,749.00,759.00,742.40,756.85,10.30,1.38,830.45,527.00,11.74,3.21,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,652.35,672.05,652.35,671.20,20.30,3.12,677.95,481.25,18.70,13.70,31-DEC-2999,-
BAJAJ-AUTO,2702.50,2710.00,2672.50,2693.00,-1.85,-0.07,3468.35,2420.00,-17.79,-1.18,31-DEC-2999,-
BAJAJFINSV,6460.00,6476.00,6365.00,6425.00,-18.05,-0.28,7200.00,4500.00,23.05,12.84,31-DEC-2999,-
BAJFINANCE,2546.00,2559.80,2510.00,2523.00,-14.05,-0.55,2994.00,1511.20,37.35,5.32,31-DEC-2999,-
BALKRISIND,871.30,898.00,870.90,886.55,19.00,2.19,1453.55,854.00,-26.29,0.67,14-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,124.10,124.60,121.40,122.80,-1.05,-0.85,179.70,91.00,-24.03,15.90,31-DEC-2999,-
BANKINDIA,109.75,109.75,104.20,105.55,-3.25,-2.99,183.25,73.20,-38.06,35.93,31-DEC-2999,-
BATAINDIA,1134.00,1152.45,1126.30,1148.00,16.55,1.46,1152.45,653.10,50.75,13.01,31-DEC-2999,-
BEL,91.10,92.85,90.20,91.90,1.05,1.16,185.20,74.25,-50.07,18.35,31-DEC-2999,-
BEML,917.00,923.90,896.80,906.35,-10.65,-1.16,1596.00,521.25,-42.36,26.57,31-DEC-2999,-
BERGEPAINT,326.00,326.50,321.95,324.85,1.00,0.31,349.90,232.30,23.26,6.35,31-DEC-2999,-
BHARATFIN,1002.30,1017.05,983.20,1009.80,9.20,0.92,1234.80,823.75,-3.88,2.86,31-DEC-2999,-
BHARATFORG,473.55,478.55,469.40,477.85,6.00,1.27,798.00,469.40,-35.63,-5.57,15-NOV-2018,INTERIM DIVIDEND RS  - RS 2.50 PER SHARE
BHARTIARTL,333.20,337.90,327.30,333.20,3.95,1.20,534.15,276.85,-35.47,12.97,05-NOV-2018,INTERIM DIVIDEND RS - 2.50 PER SHARE
BHEL,71.80,71.90,69.70,70.10,-1.25,-1.75,107.95,61.70,-31.24,11.36,05-NOV-2018,BUYBACK
BIOCON,632.70,636.00,628.40,630.45,1.30,0.21,718.00,525.25,13.52,3.25,31-DEC-2999,-
BOSCHLTD,19360.00,19574.55,19270.05,19378.00,77.40,0.40,22400.00,16975.00,-3.10,4.84,20-DEC-2018,BUYBACK
BPCL,351.00,351.50,338.00,340.00,-11.95,-3.40,501.50,238.55,-31.62,2.95,31-DEC-2999,-
BRITANNIA,3114.00,3119.85,3081.00,3090.00,0.45,0.01,3467.18,2200.00,-34.17,3.67,29-NOV-2018,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO Re 1/- PER SHARE
CADILAHC,349.25,352.35,344.25,347.65,-1.60,-0.46,456.75,332.25,-23.09,2.13,31-DEC-2999,-
CANBK,289.00,289.85,276.45,279.35,-8.55,-2.97,384.90,204.75,-23.41,15.86,31-DEC-2999,-
CANFINHOME,286.00,286.00,272.60,273.60,-10.95,-3.85,557.50,216.50,-42.93,16.85,31-DEC-2999,-
CASTROLIND,151.70,152.40,150.20,151.25,-0.35,-0.23,213.95,134.95,-21.57,5.25,31-DEC-2999,-
CEATLTD,1280.70,1280.70,1253.00,1255.65,-17.00,-1.34,2019.00,985.85,-35.87,1.27,31-DEC-2999,-
CENTURYTEX,910.20,912.70,884.10,894.90,-10.55,-1.17,1471.20,718.05,-37.68,5.21,31-DEC-2999,-
CESC,656.05,666.00,650.45,655.00,0.75,0.11,1190.00,642.00,-42.05,-4.55,12-DEC-2018,ANNUAL GENERAL MEETING
