Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1549.00,1589.00,1546.80,1585.00,30.45,1.96,1769.05,1255.65,20.48,-9.93,31-DEC-2999,-
ADANIENT,150.00,155.30,148.50,152.50,1.65,1.09,236.65,100.85,20.08,-2.99,31-DEC-2999,-
ADANIPORTS,405.40,417.60,404.00,412.25,6.60,1.63,430.60,292.10,14.15,-0.04,20-JUN-2019,BUYBACK
ADANIPOWER,50.70,51.50,50.30,51.15,0.60,1.19,58.35,15.15,184.96,4.18,31-DEC-2999,-
AJANTPHARM,974.35,974.35,950.00,960.00,-14.35,-1.47,1294.00,900.10,-7.72,-8.71,31-DEC-2999,-
ALBK,42.30,50.90,42.00,47.55,5.10,12.01,59.00,33.15,15.27,-0.42,20-JUN-2019,ANNUAL GENERAL MEETING
AMARAJABAT,618.00,624.90,601.25,621.00,6.25,1.02,908.45,572.85,-16.15,-3.11,31-DEC-2999,-
AMBUJACEM,215.00,219.90,214.50,218.50,3.35,1.56,245.40,188.35,5.66,-8.63,31-DEC-2999,-
APOLLOHOSP,1320.00,1325.05,1301.05,1305.50,-19.35,-1.46,1406.00,910.10,26.55,8.90,31-DEC-2999,-
APOLLOTYRE,201.95,203.50,198.70,200.05,-0.35,-0.17,299.50,174.00,-25.42,0.48,31-DEC-2999,-
ARVIND,64.75,65.85,63.75,65.60,0.95,1.47,438.70,56.55,-83.93,-16.43,31-DEC-2999,-
ASHOKLEY,85.65,86.40,84.80,85.75,0.05,0.06,137.10,77.60,-35.04,-5.92,31-DEC-2999,-
ASIANPAINT,1360.00,1369.55,1352.00,1360.00,-3.10,-0.23,1529.85,1118.00,8.50,-0.50,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,600.00,625.70,600.00,619.00,19.30,3.22,838.00,565.05,1.88,-9.20,31-DEC-2999,-
AXISBANK,782.90,792.00,781.70,787.80,6.15,0.79,827.75,498.75,52.91,-3.21,31-DEC-2999,-
BAJAJ-AUTO,2839.95,2881.35,2814.00,2867.25,23.55,0.83,3194.95,2420.00,2.35,-6.51,31-DEC-2999,-
BAJAJFINSV,8339.70,8437.95,8304.10,8422.00,75.85,0.91,8474.00,4955.00,36.60,2.54,31-DEC-2999,-
BAJFINANCE,3569.85,3635.00,3563.00,3629.00,49.15,1.37,3635.00,1912.20,51.80,5.22,31-DEC-2999,-
BALKRISIND,766.00,774.95,752.70,755.10,-7.55,-0.99,1453.55,727.15,-30.93,-10.11,31-DEC-2999,-
