Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1717.90,1732.90,1701.20,1711.60,-9.95,-0.58,1769.05,1255.65,30.66,4.87,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,158.10,159.40,155.10,158.05,2.90,1.87,236.65,100.85,27.77,24.40,31-DEC-2999,-
ADANIPORTS,406.55,411.80,401.60,409.00,2.45,0.60,430.60,292.10,8.24,4.12,31-DEC-2999,-
ADANIPOWER,49.95,52.80,49.35,51.65,3.30,6.83,58.35,15.15,151.95,15.03,31-DEC-2999,-
AJANTPHARM,1037.85,1044.30,1023.40,1039.80,7.35,0.71,1294.00,895.85,2.43,4.99,31-DEC-2999,-
ALBK,45.20,46.85,45.20,46.10,0.60,1.32,59.00,33.15,9.76,-1.81,31-DEC-2999,-
AMARAJABAT,634.00,649.30,630.50,640.45,9.15,1.45,908.45,603.00,-19.09,-3.31,31-DEC-2999,-
AMBUJACEM,233.90,235.25,232.10,234.35,0.50,0.21,245.40,188.35,12.51,6.28,31-DEC-2999,-
APOLLOHOSP,1211.95,1234.50,1192.50,1204.10,0.80,0.07,1387.25,910.10,19.82,-1.02,31-DEC-2999,-
APOLLOTYRE,194.00,198.25,193.80,197.05,2.90,1.49,299.50,174.00,-29.62,-4.37,31-DEC-2999,-
ARVIND,76.40,78.90,75.65,78.20,2.00,2.62,438.70,70.15,-79.91,-6.18,31-DEC-2999,-
ASHOKLEY,89.90,90.75,89.20,90.20,0.50,0.56,152.00,77.60,-39.69,3.74,31-DEC-2999,-
ASIANPAINT,1365.00,1392.00,1353.90,1372.00,13.75,1.01,1529.85,1118.00,5.58,-6.23,31-DEC-2999,-
AUROPHARMA,691.80,702.00,682.00,684.50,-2.25,-0.33,838.00,527.00,18.26,-16.43,31-DEC-2999,-
AXISBANK,803.25,814.20,803.25,808.75,4.05,0.50,822.10,498.75,47.65,5.46,31-DEC-2999,-
BAJAJ-AUTO,2942.00,2980.00,2920.65,2941.05,15.55,0.53,3194.95,2420.00,5.19,-1.44,31-DEC-2999,-
BAJAJFINSV,8150.00,8260.00,8120.00,8199.90,68.15,0.84,8335.00,4955.00,39.27,9.03,31-DEC-2999,-
BAJFINANCE,3408.90,3489.70,3400.05,3486.95,77.70,2.28,3518.00,1912.20,67.88,12.63,31-DEC-2999,-
BALKRISIND,815.50,818.25,797.00,798.55,-14.10,-1.74,1453.55,744.00,-30.10,-12.66,31-DEC-2999,-
BANKBARODA,136.00,137.75,134.25,135.50,-0.85,-0.62,157.50,91.00,-3.49,16.16,31-DEC-2999,-
BANKINDIA,96.80,98.00,95.20,97.45,1.05,1.09,110.15,73.20,-4.08,10.42,31-DEC-2999,-
BATAINDIA,1318.50,1334.00,1311.05,1324.00,6.65,0.50,1479.95,739.20,71.70,-8.94,31-DEC-2999,-
BEL,116.00,116.00,111.35,112.95,0.75,0.67,124.55,72.50,-8.02,29.60,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,987.70,1013.95,975.40,1009.00,24.60,2.50,1034.90,521.25,6.74,15.42,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,302.95,303.30,297.25,302.95,1.65,0.55,349.90,260.00,1.58,-5.02,31-DEC-2999,-
BHARATFIN,1009.85,1015.70,987.90,994.15,-15.70,-1.55,1234.80,823.75,-12.94,-1.36,31-DEC-2999,-
BHARATFORG,476.90,477.25,466.00,471.80,-2.00,-0.42,693.90,445.25,-28.42,-0.10,31-DEC-2999,-
BHARTIARTL,340.00,349.55,339.55,345.75,6.95,2.05,366.06,253.99,-8.81,7.95,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,71.20,72.15,70.60,71.70,0.75,1.06,86.85,56.20,-14.08,1.27,31-DEC-2999,-
BIOCON,543.00,550.70,541.00,544.00,2.30,0.42,718.00,508.50,-19.58,-8.34,31-DEC-2999,-
BOSCHLTD,17025.00,17480.00,16976.00,17180.00,162.35,0.95,22400.00,16629.55,-7.42,-4.66,31-DEC-2999,-
BPCL,401.00,409.70,400.05,407.55,8.40,2.10,429.15,238.55,0.54,7.29,31-DEC-2999,-
BRITANNIA,2921.00,2937.05,2874.60,2899.20,-17.80,-0.61,3467.18,2615.85,-50.06,0.11,31-DEC-2999,-
BSOFT,94.70,97.65,92.25,96.15,2.50,2.67,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,264.85,265.35,253.60,257.00,-6.75,-2.56,432.50,241.75,-29.93,-21.03,31-DEC-2999,-
CANBK,273.00,275.00,268.20,272.90,0.45,0.17,302.30,204.75,6.25,4.78,31-DEC-2999,-
CANFINHOME,355.30,358.90,353.10,358.25,4.30,1.21,403.40,216.50,-7.41,12.43,31-DEC-2999,-
CASTROLIND,147.10,148.00,145.90,147.40,0.05,0.03,183.85,134.95,-15.77,-3.41,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CEATLTD,1005.00,1005.00,989.00,996.00,-4.00,-0.40,1455.00,935.50,-28.12,-5.50,31-DEC-2999,-
CENTURYTEX,1025.60,1040.00,1022.00,1029.20,5.45,0.53,1061.15,705.50,8.26,12.21,31-DEC-2999,-
CESC,729.25,750.00,723.10,747.75,19.60,2.69,1052.00,642.00,-27.27,6.63,31-DEC-2999,-
CGPOWER,36.80,37.05,35.35,36.40,-0.30,-0.82,80.00,20.25,-52.97,-3.19,31-DEC-2999,-
CHENNPETRO,226.75,226.75,216.60,219.70,-5.90,-2.62,344.95,196.80,-22.16,-13.35,31-DEC-2999,-
CHOLAFIN,1478.00,1525.70,1475.00,1515.00,45.80,3.12,1649.95,1038.00,-1.82,9.09,31-DEC-2999,-
CIPLA,560.10,563.50,554.25,562.00,-2.35,-0.42,678.45,483.75,5.92,-0.53,31-DEC-2999,-
COALINDIA,251.95,255.25,249.10,253.25,2.55,1.02,303.45,211.40,-10.31,0.44,22-MAR-2019,INTERIM DIVIDEND - RS 5.85 PER SHARE
COLPAL,1160.80,1167.05,1151.50,1164.20,3.40,0.29,1354.80,1018.30,-6.24,-3.64,31-DEC-2999,-
CONCOR,526.40,537.65,520.25,532.00,7.45,1.42,564.00,433.60,-61.26,7.87,31-DEC-2999,-
CUMMINSIND,760.00,772.00,751.10,771.90,5.80,0.76,884.20,613.20,8.66,6.23,31-DEC-2999,-
DABUR,399.95,402.00,394.20,396.15,-2.85,-0.71,490.65,357.55,2.75,-0.49,31-DEC-2999,-
DCBBANK,230.80,235.50,229.50,235.00,5.05,2.20,236.80,139.85,26.01,10.67,23-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
DHFL,115.60,118.50,109.65,114.35,-1.55,-1.34,691.50,96.80,-81.68,-15.39,31-DEC-2999,-
DISHTV,31.65,32.25,30.25,31.05,-0.70,-2.20,76.45,19.10,-57.76,-13.75,31-DEC-2999,-
DIVISLAB,1599.00,1626.80,1580.80,1584.00,-5.10,-0.32,1774.95,994.95,48.49,-9.32,31-DEC-2999,-
DLF,194.95,196.50,190.65,195.40,1.70,0.88,223.50,142.00,-4.78,13.11,31-DEC-2999,-
DRREDDY,2613.00,2659.90,2593.35,2650.05,39.30,1.51,2964.00,1872.95,33.79,-9.67,31-DEC-2999,-
