Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1526.90,1535.00,1487.40,1490.00,-40.35,-2.64,1769.05,1322.55,-6.10,-6.24,31-DEC-2999,-
ADANIENT,145.50,147.90,142.40,143.45,-2.50,-1.71,180.80,113.00,-5.66,5.87,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,370.60,373.25,362.80,363.50,-7.10,-1.92,430.60,292.10,-4.54,1.71,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,65.20,65.40,63.55,63.90,-0.80,-1.24,68.75,21.00,109.17,5.97,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,652.45,656.30,625.90,631.05,-19.50,-3.00,807.70,572.85,-19.49,1.07,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,200.85,201.20,193.50,194.40,-7.05,-3.50,244.00,188.35,-13.94,-8.30,31-DEC-2999,-
APOLLOHOSP,1432.00,1440.00,1410.15,1416.40,-19.45,-1.35,1579.70,996.75,26.55,-4.55,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,179.95,180.65,175.80,176.85,-3.75,-2.08,245.00,144.05,-27.39,8.07,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,54.70,59.10,54.35,56.60,1.90,3.47,395.95,44.55,-85.44,12.64,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,63.05,63.15,59.70,59.90,-2.55,-4.08,130.60,56.95,-53.00,-7.13,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1527.40,1543.30,1518.60,1532.00,10.70,0.70,1622.50,1118.00,17.07,-3.43,31-DEC-2999,-
AUROPHARMA,637.00,639.00,614.50,615.80,-20.80,-3.27,838.00,536.60,-22.00,1.99,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,667.00,668.30,638.05,639.50,-31.40,-4.68,827.75,534.55,2.16,-6.64,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2874.80,2875.85,2762.55,2786.00,-88.45,-3.08,3149.95,2420.00,-2.61,2.22,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7291.00,7325.00,7108.30,7180.00,-100.25,-1.38,8580.00,4955.00,9.62,-2.67,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3424.95,3434.00,3354.00,3375.00,-43.85,-1.28,3762.00,1912.20,29.58,1.41,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,764.90,764.90,744.00,746.00,-19.90,-2.60,1189.65,682.00,-34.64,1.88,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,98.55,99.50,94.90,95.05,-3.80,-3.84,144.00,89.10,-29.72,-7.36,31-DEC-2999,-
BANKINDIA,68.10,68.55,64.50,64.65,-3.75,-5.48,110.15,61.40,-30.82,-6.30,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1569.90,1577.00,1556.00,1561.00,-9.05,-0.58,1579.90,833.10,56.57,5.93,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,109.95,112.45,107.45,108.25,-1.05,-0.96,117.75,72.50,24.28,10.63,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,364.25,366.75,361.80,365.00,-1.25,-0.34,373.05,260.00,19.73,0.51,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,410.70,411.50,393.70,393.90,-17.20,-4.18,667.25,376.00,-39.64,-0.67,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,348.80,348.80,332.55,341.15,-2.85,-0.83,378.75,253.99,-10.71,-5.50,31-DEC-2999,-
BHEL,50.60,50.85,48.50,48.60,-2.00,-3.95,78.85,46.65,-36.18,-5.26,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,231.95,234.00,226.30,227.00,-3.85,-1.67,359.00,211.05,-65.43,4.97,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
