Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1512.90,1521.60,1488.00,1490.00,-19.10,-1.27,1769.05,1326.00,-1.26,-4.77,31-DEC-2999,-
ADANIENT,213.00,213.70,207.35,207.65,-4.80,-2.26,221.50,113.00,27.59,3.36,31-DEC-2999,-
ADANIPORTS,368.00,373.60,365.15,368.15,0.30,0.08,430.60,292.10,-1.51,-5.84,31-DEC-2999,-
ADANIPOWER,61.50,62.20,60.35,60.60,-1.20,-1.94,73.80,33.25,7.73,-15.36,31-DEC-2999,-
AMARAJABAT,742.90,750.95,736.05,737.60,-6.90,-0.93,798.10,572.85,3.34,12.00,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,204.70,206.40,200.90,201.05,-4.40,-2.14,244.00,184.10,-8.20,-1.13,31-DEC-2999,-
APOLLOHOSP,1471.85,1492.55,1451.60,1482.00,11.75,0.80,1579.70,1083.10,19.17,4.75,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,170.85,174.20,169.00,173.50,3.40,2.00,244.85,144.05,-25.42,-6.49,31-DEC-2999,-
ASHOKLEY,78.00,78.60,76.15,76.20,-1.35,-1.74,108.90,56.95,-28.98,1.33,31-DEC-2999,-
ASIANPAINT,1717.40,1738.15,1707.00,1716.00,-4.30,-0.25,1834.80,1252.15,29.08,-3.91,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,450.10,456.00,446.65,448.70,-4.15,-0.92,838.00,389.35,-45.52,-6.06,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,743.00,745.00,725.30,728.00,-11.85,-1.60,827.75,580.50,16.81,-1.97,31-DEC-2999,-
BAJAJ-AUTO,3240.00,3286.40,3225.85,3230.00,-21.15,-0.65,3289.00,2442.20,16.87,0.56,31-DEC-2999,-
BAJAJFINSV,9015.00,9030.25,8935.05,8955.00,-75.25,-0.83,9284.75,5612.00,47.52,2.85,31-DEC-2999,-
BAJFINANCE,3990.85,4034.00,3968.00,3982.30,-8.55,-0.21,4280.00,2332.10,56.56,-3.18,31-DEC-2999,-
BALKRISIND,927.70,949.45,920.20,942.00,18.95,2.05,1024.00,682.00,-1.00,8.76,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,104.85,105.65,101.65,102.15,-1.60,-1.54,144.00,85.65,-5.29,0.20,31-DEC-2999,-
BATAINDIA,1674.05,1719.30,1674.05,1706.40,29.85,1.78,1814.00,1000.55,61.09,-1.43,31-DEC-2999,-
BEL,101.80,103.30,101.45,102.05,0.80,0.79,122.10,72.50,21.63,-14.60,31-DEC-2999,-
BERGEPAINT,493.00,502.00,488.85,497.25,0.05,0.01,533.75,285.20,56.89,-1.21,31-DEC-2999,-
BHARATFORG,445.00,447.05,438.20,444.90,0.10,0.02,587.60,376.00,-23.35,-3.60,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,463.30,463.60,445.35,449.15,-12.25,-2.65,485.60,258.72,41.00,18.82,31-DEC-2999,-
BHEL,49.90,50.20,48.50,48.55,-1.40,-2.80,78.85,41.30,-31.13,-13.92,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,287.20,289.25,283.90,286.75,-0.45,-0.16,341.23,211.05,-54.02,8.78,31-DEC-2999,-
BOSCHLTD,15739.00,15739.95,15480.15,15600.05,-49.95,-0.32,20000.00,12700.00,-15.74,-1.01,31-DEC-2999,-
BPCL,495.00,499.90,490.30,491.50,-9.70,-1.94,549.00,308.35,47.29,-5.88,31-DEC-2999,-
BRITANNIA,3064.40,3094.65,3041.00,3085.00,35.75,1.17,3583.75,2300.00,-0.26,-4.78,31-DEC-2999,-
CADILAHC,263.70,264.60,256.20,257.00,-6.45,-2.45,363.50,206.50,-27.26,6.35,31-DEC-2999,-
CANBK,224.00,225.35,216.70,217.30,-6.75,-3.01,302.10,170.60,-14.40,4.55,31-DEC-2999,-
CASTROLIND,138.00,139.75,136.10,136.70,-0.50,-0.36,172.90,112.75,-9.89,-9.20,31-DEC-2999,-
CENTURYTEX,473.20,477.20,468.70,471.15,-4.60,-0.97,1063.00,352.10,-48.21,15.73,11-OCT-2019,DEMERGER
CESC,741.00,743.95,732.60,738.00,-0.35,-0.05,851.70,642.60,3.87,-10.62,31-DEC-2999,-
CHOLAFIN,303.45,304.75,297.05,301.20,-0.45,-0.15,333.55,218.20,-76.81,-4.68,31-DEC-2999,-
CIPLA,469.50,470.30,460.40,462.40,-7.60,-1.62,586.00,389.55,-15.38,-1.26,31-DEC-2999,-
COALINDIA,202.50,203.10,195.65,195.90,-6.85,-3.38,271.45,177.70,-22.34,-8.88,31-DEC-2999,-
COLPAL,1464.00,1465.80,1446.15,1449.00,-6.80,-0.47,1642.60,1103.05,17.45,-6.66,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,556.95,572.95,551.00,567.60,11.75,2.11,666.00,460.00,-16.23,-1.92,31-DEC-2999,-
CUMMINSIND,539.90,546.05,537.00,539.00,1.35,0.25,884.20,527.45,-33.55,-1.39,31-DEC-2999,-
DABUR,456.10,466.85,455.60,466.50,8.70,1.90,487.70,357.55,14.06,1.32,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,14.20,15.00,13.80,14.50,0.30,2.11,42.60,10.40,-60.49,-0.34,31-DEC-2999,-
DIVISLAB,1806.00,1806.00,1791.05,1798.00,-11.40,-0.63,1825.00,1428.05,20.42,3.62,31-DEC-2999,-
DLF,220.25,222.90,217.70,220.75,0.50,0.23,226.60,132.55,27.01,19.78,31-DEC-2999,-
DRREDDY,2879.80,2880.00,2849.10,2870.00,-7.85,-0.27,2991.95,1872.95,6.14,2.58,31-DEC-2999,-
EICHERMOT,21690.00,21690.00,21325.00,21384.05,-23.95,-0.11,24220.00,15200.00,-8.62,-1.64,31-DEC-2999,-
EQUITAS,106.30,113.00,104.90,112.80,7.15,6.77,143.65,82.50,-9.40,14.87,31-DEC-2999,-
ESCORTS,614.30,626.00,613.10,617.30,6.05,0.99,833.90,423.55,-11.36,-4.83,31-DEC-2999,-
EXIDEIND,188.50,189.55,186.15,186.65,-1.25,-0.67,273.80,166.00,-27.51,-0.45,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,88.00,88.10,86.25,86.95,-0.95,-1.08,110.40,78.20,2.35,-1.64,31-DEC-2999,-
GAIL,123.50,123.75,120.75,121.25,-2.00,-1.62,183.25,119.50,-65.78,-11.53,31-DEC-2999,-
GLENMARK,327.05,331.15,325.15,327.80,2.50,0.77,705.90,267.25,-47.11,3.68,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,21.45,21.50,20.70,20.85,-0.55,-2.57,22.70,12.95,29.50,0.00,31-DEC-2999,-
GODREJCP,695.70,696.95,668.50,669.80,-25.90,-3.72,849.90,575.00,-12.21,-7.10,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,780.00,789.85,766.90,770.90,-14.50,-1.85,959.80,633.60,-8.84,-1.65,31-DEC-2999,-
HAVELLS,674.00,676.70,666.00,669.00,-3.80,-0.56,806.85,622.65,-4.33,-3.56,31-DEC-2999,-
HCLTECH,563.80,567.65,557.15,561.35,-1.40,-0.25,593.80,460.00,-45.83,-51.44,05-DEC-2019,BONUS 1:1
HDFC,2309.20,2333.55,2300.00,2321.25,-1.15,-0.05,2357.85,1820.00,19.69,6.42,31-DEC-2999,-
HDFCBANK,1255.60,1258.75,1240.75,1244.90,-6.75,-0.54,1287.00,1011.00,-40.31,0.65,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2445.00,2475.00,2391.00,2395.10,-43.90,-1.80,3380.00,2225.60,-21.96,-9.40,31-DEC-2999,-
