Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1391.65,1391.65,1371.30,1384.60,-4.45,-0.32,1678.90,1255.65,-15.84,-3.60,31-DEC-2999,-
ADANIENT,120.25,130.70,119.80,124.50,5.10,4.27,236.65,100.85,-36.93,-14.55,31-DEC-2999,-
ADANIPORTS,353.55,358.60,352.70,354.05,-1.70,-0.48,417.00,292.10,-10.50,-9.36,31-DEC-2999,-
ADANIPOWER,39.35,40.40,39.20,39.55,0.00,0.00,58.35,15.15,26.16,-22.90,31-DEC-2999,-
AJANTPHARM,994.85,1005.00,981.00,984.30,-7.80,-0.79,1457.75,895.85,-27.44,-15.62,11-FEB-2019,BUY BACK
ALBK,46.00,46.50,44.85,45.90,-0.40,-0.86,55.80,33.15,-12.49,8.13,31-DEC-2999,-
AMARAJABAT,737.00,737.00,726.50,729.45,-5.70,-0.78,908.45,683.05,-8.27,-6.64,31-DEC-2999,-
AMBUJACEM,209.95,211.45,208.15,210.90,1.30,0.62,268.85,188.35,-19.41,-1.38,31-DEC-2999,-
APOLLOHOSP,1145.00,1155.50,1139.60,1143.95,-8.25,-0.72,1387.25,910.10,-5.55,-11.58,31-DEC-2999,-
APOLLOTYRE,210.00,211.15,206.20,210.95,2.00,0.96,307.25,192.05,-19.53,-3.68,31-DEC-2999,-
ARVIND,77.50,77.50,74.05,75.00,-2.30,-2.98,444.45,74.05,-81.17,-17.63,28-NOV-2018,DEMERGER
ASHOKLEY,81.00,82.85,80.75,82.10,0.95,1.17,167.50,77.60,-37.97,-6.65,31-DEC-2999,-
ASIANPAINT,1399.00,1407.75,1384.20,1389.00,-8.80,-0.63,1490.60,1092.15,23.23,-1.28,31-DEC-2999,-
AUROPHARMA,731.10,736.50,726.80,730.85,-0.25,-0.03,830.45,527.00,27.99,-7.36,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,697.45,704.45,691.20,702.00,4.80,0.69,734.50,481.25,31.02,6.11,31-DEC-2999,-
BAJAJ-AUTO,2825.00,2847.00,2801.85,2817.00,3.05,0.11,3194.95,2420.00,-6.49,4.79,31-DEC-2999,-
BAJAJFINSV,6170.00,6272.70,6146.95,6199.00,29.90,0.48,7200.00,4800.00,24.64,-3.68,31-DEC-2999,-
BAJFINANCE,2652.55,2674.00,2632.40,2632.40,-22.30,-0.84,2994.00,1576.45,64.89,0.40,31-DEC-2999,-
BALKRISIND,836.40,862.65,826.60,855.00,20.05,2.40,1453.55,744.00,-22.52,-0.54,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,103.05,103.65,102.25,102.90,-0.10,-0.10,157.50,91.00,-29.47,-9.58,31-DEC-2999,-
BANKINDIA,82.55,84.60,82.55,83.10,-0.15,-0.18,132.50,73.20,-35.46,-15.07,31-DEC-2999,-
BATAINDIA,1284.25,1320.00,1284.20,1311.00,28.25,2.20,1320.00,673.90,86.05,14.22,31-DEC-2999,-
BEL,78.80,79.25,78.00,78.50,1.05,1.36,157.95,72.50,-47.96,-7.81,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,794.10,822.00,794.00,822.00,35.60,4.53,1418.55,521.25,-31.76,-6.40,31-DEC-2999,-
BERGEPAINT,294.35,296.45,291.90,292.90,-1.75,-0.59,349.90,237.00,18.90,-9.19,31-DEC-2999,-
BHARATFIN,917.50,932.30,917.50,924.90,4.40,0.48,1234.80,823.75,-4.57,-3.04,31-DEC-2999,-
BHARATFORG,480.95,491.00,477.75,488.95,8.15,1.70,798.00,456.10,-35.46,0.61,31-DEC-2999,-
BHARTIARTL,309.20,316.50,308.05,314.00,4.10,1.32,436.60,276.85,-25.18,3.00,31-DEC-2999,-
